customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_bin_equal,spend_tier_quantile,recency_score,frequency_score,monetary_score,rfm_score
1664,54,13,8071.65,96,7.22,620.9,4484.25,medium,tier_4,4,1,5,10
1665,96,25,8445.19,198,7.81,337.81,2639.12,medium,tier_4,3,2,5,10
1666,262,45,2577.05,1,5.15,57.27,295.08,medium,tier_2,5,2,2,9
1667,138,115,359.6,167,25.0,3.13,78.17,high,tier_1,3,5,1,9
1668,140,19,7405.98,126,4.07,389.79,1587.0,medium,tier_3,4,1,4,9
1669,257,55,1108.12,313,6.42,20.15,129.35,medium,tier_1,1,3,1,5
1670,140,110,3183.45,81,23.57,28.94,682.17,high,tier_2,4,5,2,11
1671,63,100,87.98,251,47.62,0.88,41.9,high,tier_1,2,5,1,8
1672,652,45,6832.61,169,2.07,151.84,314.38,medium,tier_3,3,2,4,9
1673,777,8,1712.96,73,0.31,214.12,66.14,low,tier_1,4,1,1,6
1674,624,93,6570.06,141,4.47,70.65,315.87,medium,tier_3,3,4,4,11
1675,454,119,9917.84,70,7.86,83.34,655.36,medium,tier_4,4,5,5,14
1676,642,53,773.08,262,2.48,14.59,36.13,medium,tier_1,2,3,1,6
1677,721,55,816.93,340,2.29,14.85,33.99,medium,tier_1,1,3,1,5
1678,344,32,3436.78,308,2.79,107.4,299.72,medium,tier_2,1,2,2,5
1679,906,51,8670.55,245,1.69,170.01,287.1,low,tier_4,2,3,5,10
1680,691,44,2194.52,3,1.91,49.88,95.28,low,tier_1,5,2,2,9
1681,306,82,3635.76,337,8.04,44.34,356.45,medium,tier_2,1,4,2,7
1682,653,70,731.63,63,3.22,10.45,33.61,medium,tier_1,5,3,1,9
1683,545,18,7643.4,49,0.99,424.63,420.74,low,tier_4,5,1,4,10
1684,872,83,4112.65,76,2.86,49.55,141.49,medium,tier_2,4,4,3,11
1685,379,22,7604.52,175,1.74,345.66,601.94,low,tier_4,3,1,4,8
1686,852,37,9040.9,109,1.3,244.35,318.34,low,tier_4,4,2,5,11
1687,788,96,2365.99,183,3.65,24.65,90.08,medium,tier_1,3,4,2,9
1688,928,56,8083.59,192,1.81,144.35,261.32,low,tier_4,3,3,5,11
1689,272,105,637.98,65,11.58,6.08,70.37,high,tier_1,5,5,1,11
1690,572,59,8993.53,337,3.09,152.43,471.69,medium,tier_4,1,3,5,9
1691,1093,3,6525.15,271,0.08,2175.05,179.1,low,tier_3,2,1,4,7
1692,258,28,8748.56,100,3.26,312.45,1017.27,medium,tier_4,4,2,5,11
1693,577,74,51.87,32,3.85,0.7,2.7,medium,tier_1,5,4,1,10
1694,949,115,1732.36,352,3.64,15.06,54.76,medium,tier_1,1,5,1,7
1695,35,35,3928.11,128,30.0,112.23,3366.95,high,tier_2,4,2,2,8
1696,497,61,3826.05,339,3.68,62.72,230.95,medium,tier_2,1,3,2,6
1697,104,93,2305.97,43,26.83,24.8,665.18,high,tier_1,5,4,2,11
1698,33,54,3847.04,78,49.09,71.24,3497.31,high,tier_2,4,3,2,9
1699,675,63,1332.04,314,2.8,21.14,59.2,medium,tier_1,1,3,1,5
1700,147,79,4156.97,289,16.12,52.62,848.36,high,tier_2,2,4,3,9
1701,910,97,8033.43,270,3.2,82.82,264.84,medium,tier_4,2,5,5,12
1702,533,7,4816.75,162,0.39,688.11,271.11,low,tier_2,3,1,3,7
1703,976,76,229.1,189,2.34,3.01,7.04,medium,tier_1,3,4,1,8
1704,603,49,4243.37,247,2.44,86.6,211.11,medium,tier_2,2,3,3,8
1705,223,94,320.39,216,12.65,3.41,43.1,high,tier_1,2,4,1,7
1706,876,85,9664.12,315,2.91,113.7,330.96,medium,tier_4,1,4,5,10
1707,744,31,1318.17,339,1.25,42.52,53.15,low,tier_1,1,2,1,4
1708,1079,58,7091.5,168,1.61,122.27,197.17,low,tier_3,3,3,4,10
1709,202,61,9729.12,339,9.06,159.49,1444.92,medium,tier_4,1,3,5,9
1710,355,24,8269.09,193,2.03,344.55,698.8,medium,tier_4,3,1,5,9
1711,865,20,7008.19,283,0.69,350.41,243.06,low,tier_3,2,1,4,7
1712,753,37,8402.64,336,1.47,227.1,334.77,low,tier_4,1,2,5,8
1713,254,4,9818.9,13,0.47,2454.72,1159.71,low,tier_4,5,1,5,11
1714,561,92,6232.38,240,4.92,67.74,333.28,medium,tier_3,2,4,4,10
1715,142,108,5613.89,320,22.82,51.98,1186.03,high,tier_3,1,5,3,9
1716,169,20,6300.97,147,3.55,315.05,1118.52,medium,tier_3,3,1,4,8
1717,588,60,5350.13,204,3.06,89.17,272.97,medium,tier_3,3,3,3,9
1718,30,24,6369.14,80,24.0,265.38,6369.14,high,tier_3,4,1,4,9
1719,119,50,4525.93,43,12.61,90.52,1140.99,high,tier_2,5,3,3,11
1720,683,49,2223.51,89,2.15,45.38,97.67,medium,tier_1,4,3,2,9
1721,349,51,1246.46,148,4.38,24.44,107.15,medium,tier_1,3,3,1,7
1722,168,96,729.99,95,17.14,7.6,130.36,high,tier_1,4,4,1,9
1723,874,105,2669.99,151,3.6,25.43,91.65,medium,tier_2,3,5,2,10
1724,288,36,508.93,2,3.75,14.14,53.01,medium,tier_1,5,2,1,8
1725,931,117,5693.35,22,3.77,48.66,183.46,medium,tier_3,5,5,3,13
1726,719,98,2874.09,313,4.09,29.33,119.92,medium,tier_2,1,5,2,8
1727,39,100,8254.12,328,76.92,82.54,6349.32,high,tier_4,1,5,5,11
1728,290,66,788.7,7,6.83,11.95,81.59,medium,tier_1,5,3,1,9
1729,201,79,2302.2,206,11.79,29.14,343.61,high,tier_1,3,4,2,9
1730,927,34,7315.95,114,1.1,215.18,236.76,low,tier_3,4,2,4,10
1731,42,36,6008.14,272,25.71,166.89,4291.53,high,tier_3,2,2,4,8
1732,350,6,691.69,83,0.51,115.28,59.29,low,tier_1,4,1,1,6
1733,358,39,8778.53,179,3.27,225.09,735.63,medium,tier_4,3,2,5,10
1734,814,42,8778.75,210,1.55,209.02,323.54,low,tier_4,3,2,5,10
1735,806,115,3337.56,328,4.28,29.02,124.23,medium,tier_2,1,5,2,8
1736,940,115,3437.04,124,3.67,29.89,109.69,medium,tier_2,4,5,2,11
1737,347,58,9890.83,113,5.01,170.53,855.11,medium,tier_4,4,3,5,12
1738,265,118,6280.45,12,13.36,53.22,710.99,high,tier_3,5,5,4,14
1739,363,12,5336.6,126,0.99,444.72,441.04,low,tier_3,4,1,3,8
1740,405,3,8389.61,53,0.22,2796.54,621.45,low,tier_4,5,1,5,11
1741,617,109,2888.64,331,5.3,26.5,140.45,medium,tier_2,1,5,2,8
1742,542,18,4320.37,283,1.0,240.02,239.13,low,tier_2,2,1,3,6
1743,947,40,2714.38,140,1.27,67.86,85.99,low,tier_2,4,2,2,8
1744,902,21,7902.15,97,0.7,376.29,262.82,low,tier_4,4,1,4,9
1745,299,15,5754.83,5,1.51,383.66,577.41,low,tier_3,5,1,3,9
1746,827,97,6605.31,57,3.52,68.1,239.61,medium,tier_3,5,5,4,14
1747,754,99,2560.46,334,3.94,25.86,101.88,medium,tier_2,1,5,2,8
1748,34,26,2241.24,69,22.94,86.2,1977.56,high,tier_1,4,2,2,8
1749,880,8,4909.33,118,0.27,613.67,167.36,low,tier_2,4,1,3,8
1750,107,100,7388.78,59,28.04,73.89,2071.62,high,tier_3,5,5,4,14
1751,603,112,5276.14,33,5.57,47.11,262.49,medium,tier_3,5,5,3,13
1752,161,94,374.82,318,17.52,3.99,69.84,high,tier_1,1,4,1,6
1753,630,87,8692.09,50,4.14,99.91,413.91,medium,tier_4,5,4,5,14
1754,118,42,693.63,19,10.68,16.52,176.35,high,tier_1,5,2,1,8
1755,431,44,9560.45,214,3.06,217.28,665.46,medium,tier_4,3,2,5,10
1756,325,14,300.16,197,1.29,21.44,27.71,low,tier_1,3,1,1,5
1757,645,78,6959.78,47,3.63,89.23,323.71,medium,tier_3,5,4,4,13
1758,829,2,867.96,167,0.07,433.98,31.41,low,tier_1,3,1,1,5
1759,451,119,9111.23,289,7.92,76.56,606.07,medium,tier_4,2,5,5,12
1760,1076,37,4671.11,141,1.03,126.25,130.24,low,tier_2,3,2,3,8
1761,604,69,1418.36,84,3.43,20.56,70.45,medium,tier_1,4,3,1,8
1762,172,38,3441.12,182,6.63,90.56,600.2,medium,tier_2,3,2,2,7
1763,1022,109,1690.01,79,3.2,15.5,49.61,medium,tier_1,4,5,1,10
1764,694,41,1747.29,215,1.77,42.62,75.53,low,tier_1,2,2,1,5
1765,174,62,9483.68,14,10.69,152.96,1635.12,high,tier_4,5,3,5,13
1766,1036,118,4480.2,215,3.42,37.97,129.74,medium,tier_2,2,5,3,10
1767,532,60,7898.58,128,3.38,131.64,445.41,medium,tier_4,4,3,4,11
1768,850,111,6414.08,310,3.92,57.78,226.38,medium,tier_3,1,5,4,10
1769,133,14,6780.44,248,3.16,484.32,1529.42,medium,tier_3,2,1,4,7
1770,1092,103,1360.35,29,2.83,13.21,37.37,medium,tier_1,5,5,1,11
1771,227,89,2380.14,280,11.76,26.74,314.56,high,tier_1,2,4,2,8
1772,608,84,7878.17,338,4.14,93.79,388.73,medium,tier_4,1,4,4,9
1773,420,2,9709.12,319,0.14,4854.56,693.51,low,tier_4,1,1,5,7
1774,583,103,2663.62,202,5.3,25.86,137.06,medium,tier_2,3,5,2,10
1775,1068,70,2752.11,361,1.97,39.32,77.31,low,tier_2,1,3,2,6
1776,507,17,4755.33,57,1.01,279.73,281.38,low,tier_2,5,1,3,9
1777,952,89,9839.21,218,2.8,110.55,310.06,medium,tier_4,2,4,5,11
1778,449,28,2726.14,62,1.87,97.36,182.15,low,tier_2,5,2,2,9
1779,186,66,4099.37,157,10.65,62.11,661.19,high,tier_2,3,3,3,9
1780,579,35,8920.23,202,1.81,254.86,462.19,low,tier_4,3,2,5,10
1781,1050,101,79.06,17,2.89,0.78,2.26,medium,tier_1,5,5,1,11
1782,1026,5,445.67,322,0.15,89.13,13.03,low,tier_1,1,1,1,3
1783,980,65,6060.51,6,1.99,93.24,185.53,low,tier_3,5,3,4,12
1784,318,40,9078.43,58,3.77,226.96,856.46,medium,tier_4,5,2,5,12
1785,225,76,2426.62,325,10.13,31.93,323.55,high,tier_2,1,4,2,7
1786,627,56,4722.94,318,2.68,84.34,225.98,medium,tier_2,1,3,3,7
1787,546,36,4532.13,169,1.98,125.89,249.02,low,tier_2,3,2,3,8
1788,894,45,4756.06,82,1.51,105.69,159.6,low,tier_2,4,2,3,9
1789,835,23,6244.07,219,0.83,271.48,224.34,low,tier_3,2,1,4,7
1790,844,47,4723.95,177,1.67,100.51,167.91,low,tier_2,3,2,3,8
1791,257,31,4502.31,204,3.62,145.24,525.56,medium,tier_2,3,2,3,8
1792,245,11,4769.17,71,1.35,433.56,583.98,low,tier_2,4,1,3,8
1793,977,10,5929.13,266,0.31,592.91,182.06,low,tier_3,2,1,3,6
1794,44,67,5393.22,98,45.68,80.5,3677.2,high,tier_3,4,3,3,10
1795,76,118,8548.65,345,46.58,72.45,3374.47,high,tier_4,1,5,5,11
1796,353,14,542.49,291,1.19,38.75,46.1,low,tier_1,2,1,1,4
1797,873,80,8341.5,208,2.75,104.27,286.65,medium,tier_4,3,4,5,12
1798,159,74,8447.05,2,13.96,114.15,1593.78,high,tier_4,5,4,5,14
1799,124,93,2884.83,124,22.5,31.02,697.94,high,tier_2,4,4,2,10
1800,656,10,4655.38,280,0.46,465.54,212.9,low,tier_2,2,1,3,6
1801,784,76,4413.46,74,2.91,58.07,168.88,medium,tier_2,4,4,3,11
1802,823,94,2224.17,166,3.43,23.66,81.08,medium,tier_1,3,4,2,9
1803,98,105,3998.13,22,32.14,38.08,1223.92,high,tier_2,5,5,3,13
1804,40,1,491.66,154,0.75,491.66,368.75,low,tier_1,3,1,1,5
1805,901,5,2814.33,295,0.17,562.87,93.71,low,tier_2,1,1,2,4
1806,579,20,8175.99,219,1.04,408.8,423.63,low,tier_4,2,1,5,8
1807,741,8,2881.39,157,0.32,360.17,116.66,low,tier_2,3,1,2,6
1808,52,43,8191.16,230,24.81,190.49,4725.67,high,tier_4,2,2,5,9
1809,844,76,5339.41,20,2.7,70.26,189.79,medium,tier_3,5,4,3,12
1810,375,1,8804.63,41,0.08,8804.63,704.37,low,tier_4,5,1,5,11
1811,331,57,5769.06,148,5.17,101.21,522.88,medium,tier_3,3,3,3,9
1812,392,64,345.2,108,4.9,5.39,26.42,medium,tier_1,4,3,1,8
1813,425,118,6770.43,84,8.33,57.38,477.91,medium,tier_3,4,5,4,13
1814,247,84,496.29,322,10.2,5.91,60.28,high,tier_1,1,4,1,6
1815,170,28,4533.44,309,4.94,161.91,800.02,medium,tier_2,1,2,3,6
1816,987,107,9297.8,290,3.25,86.9,282.61,medium,tier_4,2,5,5,12
1817,1014,37,1693.78,323,1.09,45.78,50.11,low,tier_1,1,2,1,4
1818,1022,47,3929.23,134,1.38,83.6,115.34,low,tier_2,4,2,2,8
1819,857,101,7312.11,207,3.54,72.4,255.97,medium,tier_3,3,5,4,12
1820,712,76,8828.47,283,3.2,116.16,371.99,medium,tier_4,2,4,5,11
1821,1033,37,6725.88,266,1.07,181.78,195.33,low,tier_3,2,2,4,8
1822,385,49,2618.82,73,3.82,53.45,204.06,medium,tier_2,4,3,2,9
1823,1037,113,6762.35,352,3.27,59.84,195.63,medium,tier_3,1,5,4,10
1824,917,44,3002.44,48,1.44,68.24,98.23,low,tier_2,5,2,2,9
1825,156,56,7198.37,326,10.77,128.54,1384.3,high,tier_3,1,3,4,8
1826,1038,28,9542.63,233,0.81,340.81,275.8,low,tier_4,2,2,5,9
1827,633,111,7227.86,100,5.26,65.12,342.55,medium,tier_3,4,5,4,13
1828,1043,79,8635.66,59,2.27,109.31,248.39,medium,tier_4,5,4,5,14
1829,80,6,70.93,258,2.25,11.82,26.6,medium,tier_1,2,1,1,4
1830,1082,108,7189.84,65,2.99,66.57,199.35,medium,tier_3,5,5,4,14
1831,808,61,8304.4,83,2.26,136.14,308.33,medium,tier_4,4,3,5,12
1832,843,20,453.56,154,0.71,22.68,16.14,low,tier_1,3,1,1,5
1833,449,114,8722.4,266,7.62,76.51,582.79,medium,tier_4,2,5,5,12
1834,1012,78,2604.11,309,2.31,33.39,77.2,medium,tier_2,1,4,2,7
1835,854,2,6669.66,79,0.07,3334.83,234.3,low,tier_3,4,1,4,9
1836,1054,73,8013.53,315,2.08,109.77,228.09,medium,tier_4,1,4,5,10
1837,596,37,6643.51,150,1.86,179.55,334.4,low,tier_3,3,2,4,9
1838,400,20,968.23,48,1.5,48.41,72.62,low,tier_1,5,1,1,7
1839,965,26,5983.4,248,0.81,230.13,186.01,low,tier_3,2,2,4,8
1840,690,29,5518.36,278,1.26,190.29,239.93,low,tier_3,2,2,3,7
1841,998,1,9008.2,356,0.03,9008.2,270.79,low,tier_4,1,1,5,7
1842,231,119,4072.19,98,15.45,34.22,528.86,high,tier_2,4,5,3,12
1843,342,35,3244.76,25,3.07,92.71,284.63,medium,tier_2,5,2,2,9
1844,146,70,7511.02,284,14.38,107.3,1543.36,high,tier_4,2,3,4,9
1845,966,101,4156.12,301,3.14,41.15,129.07,medium,tier_2,1,5,3,9
1846,604,117,6478.66,68,5.81,55.37,321.79,medium,tier_3,5,5,4,14
1847,273,59,6482.18,7,6.48,109.87,712.33,medium,tier_3,5,3,4,12
1848,566,69,8885.99,305,3.66,128.78,470.99,medium,tier_4,1,3,5,9
1849,104,33,6006.99,137,9.52,182.03,1732.79,medium,tier_3,4,2,4,10
1850,415,113,5046.43,164,8.17,44.66,364.8,medium,tier_3,3,5,3,11
1851,504,51,1431.77,83,3.04,28.07,85.22,medium,tier_1,4,3,1,8
1852,447,78,1201.59,138,5.23,15.4,80.64,medium,tier_1,4,4,1,9
1853,376,12,1585.5,73,0.96,132.12,126.5,low,tier_1,4,1,1,6
1854,669,106,1759.89,237,4.75,16.6,78.92,medium,tier_1,2,5,1,8
1855,968,20,6396.88,46,0.62,319.84,198.25,low,tier_3,5,1,4,10
1856,984,53,7422.76,106,1.62,140.05,226.3,low,tier_3,4,3,4,11
1857,905,114,5323.42,288,3.78,46.7,176.47,medium,tier_3,2,5,3,10
1858,792,88,8298.73,262,3.33,94.3,314.35,medium,tier_4,2,4,5,11
1859,693,43,9913.07,176,1.86,230.54,429.14,low,tier_4,3,2,5,10
1860,54,98,8209.13,166,54.44,83.77,4560.63,high,tier_4,3,5,5,13
1861,739,89,6964.08,145,3.61,78.25,282.71,medium,tier_3,3,4,4,11
1862,206,50,5348.3,330,7.28,106.97,778.88,medium,tier_3,1,3,3,7
1863,314,29,4516.09,283,2.77,155.73,431.47,medium,tier_2,2,2,3,7
1864,92,57,889.7,54,18.59,15.61,290.12,high,tier_1,5,3,1,9
1865,1032,39,4023.72,178,1.13,103.17,116.97,low,tier_2,3,2,3,8
1866,691,95,9105.84,244,4.12,95.85,395.33,medium,tier_4,2,4,5,11
1867,695,56,8089.83,341,2.42,144.46,349.2,medium,tier_4,1,3,5,9
1868,185,111,2199.71,127,18.0,19.82,356.71,high,tier_1,4,5,2,11
1869,996,43,4692.75,271,1.3,109.13,141.35,low,tier_2,2,2,3,7
1870,878,50,8176.4,132,1.71,163.53,279.38,low,tier_4,4,3,5,12
1871,718,23,720.48,93,0.96,31.33,30.1,low,tier_1,4,1,1,6
1872,177,44,3904.56,73,7.46,88.74,661.79,medium,tier_2,4,2,2,8
1873,371,38,8525.82,248,3.07,224.36,689.42,medium,tier_4,2,2,5,9
1874,505,84,4068.78,348,4.99,48.44,241.71,medium,tier_2,1,4,3,8
1875,590,23,822.27,273,1.17,35.75,41.81,low,tier_1,2,1,1,4
1876,356,45,5448.22,43,3.79,121.07,459.12,medium,tier_3,5,2,3,10
1877,1019,52,8624.34,41,1.53,165.85,253.91,low,tier_4,5,3,5,13
1878,244,80,5923.34,170,9.84,74.04,728.28,medium,tier_3,3,4,3,10
1879,464,50,2301.48,212,3.23,46.03,148.8,medium,tier_1,3,3,2,8
1880,981,106,3873.18,168,3.24,36.54,118.45,medium,tier_2,3,5,2,10
1881,752,119,4528.73,39,4.75,38.06,180.67,medium,tier_2,5,5,3,13
1882,61,8,5813.7,245,3.93,726.71,2859.2,medium,tier_3,2,1,3,6
1883,699,114,7605.54,151,4.89,66.72,326.42,medium,tier_4,3,5,4,12
1884,314,85,1033.79,111,8.12,12.16,98.77,medium,tier_1,4,4,1,9
1885,458,1,8902.04,47,0.07,8902.04,583.1,low,tier_4,5,1,5,11
1886,315,119,172.48,63,11.33,1.45,16.43,high,tier_1,5,5,1,11
1887,1072,8,3732.02,225,0.22,466.5,104.44,low,tier_2,2,1,2,5
1888,47,29,322.83,69,18.51,11.13,206.06,high,tier_1,4,2,1,7
1889,798,96,3960.09,299,3.61,41.25,148.88,medium,tier_2,1,4,3,8
1890,619,102,5281.84,290,4.94,51.78,255.99,medium,tier_3,2,5,3,10
1891,1039,5,5141.23,296,0.14,1028.25,148.45,low,tier_3,1,1,3,5
1892,223,111,1698.0,203,14.93,15.3,228.43,high,tier_1,3,5,1,9
1893,531,86,6475.12,61,4.86,75.29,365.83,medium,tier_3,5,4,4,13
1894,1017,47,495.55,318,1.39,10.54,14.62,low,tier_1,1,2,1,4
1895,143,34,7630.97,314,7.13,224.44,1600.9,medium,tier_4,1,2,4,7
1896,976,65,9469.11,161,2.0,145.68,291.06,low,tier_4,3,3,5,11
1897,860,55,3430.7,331,1.92,62.38,119.68,low,tier_2,1,3,2,6
1898,954,119,5196.53,16,3.74,43.67,163.41,medium,tier_3,5,5,3,13
1899,84,90,3820.16,338,32.14,42.45,1364.34,high,tier_2,1,4,2,7
1900,829,43,116.77,94,1.56,2.72,4.23,low,tier_1,4,2,1,7
1901,807,74,3889.45,304,2.75,52.56,144.59,medium,tier_2,1,4,2,7
1902,191,30,7927.62,138,4.71,264.25,1245.18,medium,tier_4,4,2,5,11
1903,116,114,5980.09,338,29.48,52.46,1546.58,high,tier_3,1,5,4,10
1904,84,82,1057.54,38,29.29,12.9,377.69,high,tier_1,5,4,1,10
1905,1061,17,8479.04,127,0.48,498.77,239.75,low,tier_4,4,1,5,10
1906,862,26,5334.3,275,0.9,205.17,185.65,low,tier_3,2,2,3,7
1907,342,8,8425.15,164,0.7,1053.14,739.05,low,tier_4,3,1,5,9
1908,788,47,5823.2,319,1.79,123.9,221.7,low,tier_3,1,2,3,6
1909,472,104,5618.9,77,6.61,54.03,357.13,medium,tier_3,4,5,3,12
1910,357,113,1097.33,174,9.5,9.71,92.21,medium,tier_1,3,5,1,9
1911,790,76,1715.23,358,2.89,22.57,65.14,medium,tier_1,1,4,1,6
1912,608,91,9721.65,321,4.49,106.83,479.69,medium,tier_4,1,4,5,10
1913,1036,72,2323.44,91,2.08,32.27,67.28,medium,tier_1,4,3,2,9
1914,125,89,9775.65,238,21.36,109.84,2346.16,high,tier_4,2,4,5,11
1915,843,46,5342.53,264,1.64,116.14,190.13,low,tier_3,2,2,3,7
1916,520,68,1401.1,179,3.92,20.6,80.83,medium,tier_1,3,3,1,7
1917,481,33,1038.06,209,2.06,31.46,64.74,medium,tier_1,3,2,1,6
1918,194,1,2128.2,73,0.15,2128.2,329.1,low,tier_1,4,1,2,7
1919,211,19,9260.09,107,2.7,487.37,1316.6,medium,tier_4,4,1,5,10
1920,498,31,4170.79,345,1.87,134.54,251.25,low,tier_2,1,2,3,6
1921,939,80,3984.57,295,2.56,49.81,127.3,medium,tier_2,1,4,3,8
1922,764,14,3166.4,284,0.55,226.17,124.34,low,tier_2,2,1,2,5
1923,852,53,1513.27,353,1.87,28.55,53.28,low,tier_1,1,3,1,5
1924,973,48,4904.12,182,1.48,102.17,151.21,low,tier_2,3,3,3,9
1925,36,69,1343.98,37,57.5,19.48,1119.98,high,tier_1,5,3,1,9
1926,359,105,8363.03,137,8.77,79.65,698.86,medium,tier_4,4,5,5,14
1927,804,90,3735.45,338,3.36,41.5,139.38,medium,tier_2,1,4,2,7
1928,180,62,3779.3,56,10.33,60.96,629.88,high,tier_2,5,3,2,10
1929,176,92,4766.36,187,15.68,51.81,812.45,high,tier_2,3,4,3,10
1930,944,66,4469.07,341,2.1,67.71,142.03,medium,tier_2,1,3,3,7
1931,729,114,9948.84,258,4.69,87.27,409.42,medium,tier_4,2,5,5,12
1932,111,64,5476.54,58,17.3,85.57,1480.15,high,tier_3,5,3,3,11
1933,543,70,927.61,363,3.87,13.25,51.25,medium,tier_1,1,3,1,5
1934,844,63,6088.43,123,2.24,96.64,216.41,medium,tier_3,4,3,4,11
1935,738,73,1558.26,188,2.97,21.35,63.34,medium,tier_1,3,4,1,8
1936,775,33,357.83,230,1.28,10.84,13.85,low,tier_1,2,2,1,5
1937,1052,41,9708.88,168,1.17,236.8,276.87,low,tier_4,3,2,5,10
1938,736,89,7746.71,114,3.63,87.04,315.76,medium,tier_4,4,4,4,12
1939,500,48,9802.08,252,2.88,204.21,588.12,medium,tier_4,2,3,5,10
1940,425,13,4804.89,107,0.92,369.61,339.17,low,tier_2,4,1,3,8
1941,290,73,5345.96,37,7.55,73.23,553.03,medium,tier_3,5,4,3,12
1942,834,117,1724.95,335,4.21,14.74,62.05,medium,tier_1,1,5,1,7
1943,963,77,2506.73,92,2.4,32.55,78.09,medium,tier_2,4,4,2,10
1944,934,31,8393.56,18,1.0,270.76,269.6,low,tier_4,5,2,5,12
1945,969,105,3594.05,354,3.25,34.23,111.27,medium,tier_2,1,5,2,8
1946,883,75,8276.81,63,2.55,110.36,281.21,medium,tier_4,5,4,5,14
1947,622,68,7104.69,150,3.28,104.48,342.67,medium,tier_3,3,3,4,10
1948,743,98,1812.85,139,3.96,18.5,73.2,medium,tier_1,4,5,1,10
1949,661,102,5099.09,186,4.63,49.99,231.43,medium,tier_3,3,5,3,11
1950,88,110,6790.0,185,37.5,61.73,2314.77,high,tier_3,3,5,4,12
1951,157,4,2388.62,205,0.76,597.16,456.42,low,tier_2,3,1,2,6
1952,765,102,8315.35,260,4.0,81.52,326.09,medium,tier_4,2,5,5,12
1953,750,19,5471.04,214,0.76,287.95,218.84,low,tier_3,3,1,3,7
1954,555,70,1694.16,256,3.78,24.2,91.58,medium,tier_1,2,3,1,6
1955,550,98,5850.7,135,5.35,59.7,319.13,medium,tier_3,4,5,3,12
1956,581,82,9997.15,61,4.23,121.92,516.2,medium,tier_4,5,4,5,14
1957,266,13,1547.69,363,1.47,119.05,174.55,low,tier_1,1,1,1,3
1958,523,105,8176.73,310,6.02,77.87,469.03,medium,tier_4,1,5,5,11
1959,33,23,2112.72,88,20.91,91.86,1920.65,high,tier_1,4,1,2,7
1960,695,83,7834.76,324,3.58,94.39,338.19,medium,tier_4,1,4,4,9
1961,471,109,7359.05,207,6.94,67.51,468.73,medium,tier_3,3,5,4,12
1962,58,75,3039.87,129,38.79,40.53,1572.35,high,tier_2,4,4,2,10
1963,639,1,3291.94,311,0.05,3291.94,154.55,low,tier_2,1,1,2,4
1964,834,88,7935.59,3,3.17,90.18,285.45,medium,tier_4,5,4,5,14
1965,104,54,4641.38,242,15.58,85.95,1338.86,high,tier_2,2,3,3,8
1966,867,71,7321.64,121,2.46,103.12,253.34,medium,tier_3,4,3,4,11
1967,157,89,1522.44,102,17.01,17.11,290.91,high,tier_1,4,4,1,9
1968,71,85,8532.95,38,35.92,100.39,3605.47,high,tier_4,5,4,5,14
1969,70,15,7123.3,341,6.43,474.89,3052.84,medium,tier_3,1,1,4,6
1970,963,65,9074.08,133,2.02,139.6,282.68,medium,tier_4,4,3,5,12
1971,63,76,1367.11,202,36.19,17.99,651.0,high,tier_1,3,4,1,8
1972,1070,71,5950.49,348,1.99,83.81,166.84,low,tier_3,1,3,3,7
1973,1027,15,6011.25,21,0.44,400.75,175.6,low,tier_3,5,1,4,10
1974,617,21,3566.93,242,1.02,169.85,173.43,low,tier_2,2,1,2,5
1975,371,19,4611.74,109,1.54,242.72,372.92,low,tier_2,4,1,3,8
1976,56,60,427.92,303,32.14,7.13,229.24,high,tier_1,1,3,1,5
1977,675,93,7471.31,84,4.13,80.34,332.06,medium,tier_3,4,4,4,12
1978,760,89,5515.76,83,3.51,61.97,217.73,medium,tier_3,4,4,3,11
1979,197,33,624.52,291,5.03,18.92,95.1,medium,tier_1,2,2,1,5
1980,639,49,6823.52,69,2.3,139.26,320.35,medium,tier_3,4,3,4,11
1981,297,96,4694.48,129,9.7,48.9,474.19,medium,tier_2,4,5,3,12
1982,850,113,392.89,196,3.99,3.48,13.87,medium,tier_1,3,5,1,9
1983,484,35,9697.6,140,2.17,277.07,601.09,medium,tier_4,4,2,5,11
1984,935,44,9493.67,283,1.41,215.77,304.61,low,tier_4,2,2,5,9
1985,951,102,5153.38,312,3.22,50.52,162.57,medium,tier_3,1,5,3,9
1986,1010,90,982.04,234,2.67,10.91,29.17,medium,tier_1,2,4,1,7
1987,731,11,7558.48,23,0.45,687.13,310.2,low,tier_4,5,1,4,10
1988,663,99,4944.71,153,4.48,49.95,223.74,medium,tier_3,3,5,3,11
1989,159,72,3059.35,277,13.58,42.49,577.24,high,tier_2,2,3,2,7
1990,1049,110,4939.61,61,3.15,44.91,141.27,medium,tier_2,5,5,3,13
1991,848,78,5248.32,319,2.76,67.29,185.67,medium,tier_3,1,4,3,8
1992,722,74,5648.98,52,3.07,76.34,234.72,medium,tier_3,5,4,3,12
1993,823,66,4440.18,344,2.41,67.28,161.85,medium,tier_2,1,3,3,7
1994,58,46,6077.27,153,23.79,132.11,3143.42,high,tier_3,3,2,4,9
1995,178,9,9191.41,237,1.52,1021.27,1549.11,low,tier_4,2,1,5,8
1996,40,3,3654.57,311,2.25,1218.19,2740.93,medium,tier_2,1,1,2,4
