customer_id,customer_name,customer_segment,signup_date,order_id,order_amount,order_date
561,Customer_561,B2C,2025-07-14,5691.0,296.43,2025-01-29 18:00:00
561,Customer_561,B2C,2025-07-14,8552.0,213.8,2025-05-28 23:00:00
561,Customer_561,B2C,2025-07-14,9217.0,173.77,2025-06-25 16:00:00
562,Customer_562,B2B,2025-07-15,5778.0,36.74,2025-02-02 09:00:00
563,Customer_563,B2B,2025-07-16,7053.0,47.71,2025-03-27 12:00:00
563,Customer_563,B2B,2025-07-16,7402.0,407.36,2025-04-11 01:00:00
563,Customer_563,B2B,2025-07-16,7643.0,354.61,2025-04-21 02:00:00
563,Customer_563,B2B,2025-07-16,8902.0,135.98,2025-06-12 13:00:00
563,Customer_563,B2B,2025-07-16,9008.0,448.11,2025-06-16 23:00:00
563,Customer_563,B2B,2025-07-16,9601.0,207.12,2025-07-11 16:00:00
564,Customer_564,B2B,2025-07-17,5614.0,493.79,2025-01-26 13:00:00
564,Customer_564,B2B,2025-07-17,6235.0,39.51,2025-02-21 10:00:00
564,Customer_564,B2B,2025-07-17,6712.0,159.4,2025-03-13 07:00:00
564,Customer_564,B2B,2025-07-17,6734.0,100.31,2025-03-14 05:00:00
564,Customer_564,B2B,2025-07-17,6812.0,93.53,2025-03-17 11:00:00
564,Customer_564,B2B,2025-07-17,8729.0,276.99,2025-06-05 08:00:00
564,Customer_564,B2B,2025-07-17,8834.0,22.1,2025-06-09 17:00:00
564,Customer_564,B2B,2025-07-17,9739.0,312.67,2025-07-17 10:00:00
565,Customer_565,B2C,2025-07-18,5082.0,111.7,2025-01-04 09:00:00
565,Customer_565,B2C,2025-07-18,5410.0,29.73,2025-01-18 01:00:00
565,Customer_565,B2C,2025-07-18,5675.0,185.72,2025-01-29 02:00:00
565,Customer_565,B2C,2025-07-18,6809.0,309.56,2025-03-17 08:00:00
565,Customer_565,B2C,2025-07-18,7296.0,433.26,2025-04-06 15:00:00
565,Customer_565,B2C,2025-07-18,8379.0,165.46,2025-05-21 18:00:00
565,Customer_565,B2C,2025-07-18,9968.0,21.03,2025-07-26 23:00:00
566,Customer_566,B2C,2025-07-19,5194.0,455.5,2025-01-09 01:00:00
566,Customer_566,B2C,2025-07-19,5865.0,303.69,2025-02-06 00:00:00
566,Customer_566,B2C,2025-07-19,6184.0,64.2,2025-02-19 07:00:00
566,Customer_566,B2C,2025-07-19,6244.0,44.56,2025-02-21 19:00:00
566,Customer_566,B2C,2025-07-19,6388.0,471.09,2025-02-27 19:00:00
566,Customer_566,B2C,2025-07-19,7052.0,235.06,2025-03-27 11:00:00
566,Customer_566,B2C,2025-07-19,7858.0,218.15,2025-04-30 01:00:00
566,Customer_566,B2C,2025-07-19,7879.0,280.82,2025-04-30 22:00:00
566,Customer_566,B2C,2025-07-19,8935.0,175.06,2025-06-13 22:00:00
566,Customer_566,B2C,2025-07-19,9662.0,369.37,2025-07-14 05:00:00
567,Customer_567,B2C,2025-07-20,8468.0,251.74,2025-05-25 11:00:00
567,Customer_567,B2C,2025-07-20,8986.0,494.72,2025-06-16 01:00:00
567,Customer_567,B2C,2025-07-20,9473.0,183.2,2025-07-06 08:00:00
568,Customer_568,B2C,2025-07-21,5042.0,334.22,2025-01-02 17:00:00
568,Customer_568,B2C,2025-07-21,6440.0,170.64,2025-03-01 23:00:00
568,Customer_568,B2C,2025-07-21,6982.0,238.96,2025-03-24 13:00:00
568,Customer_568,B2C,2025-07-21,8337.0,250.95,2025-05-20 00:00:00
568,Customer_568,B2C,2025-07-21,8909.0,419.94,2025-06-12 20:00:00
568,Customer_568,B2C,2025-07-21,9876.0,432.59,2025-07-23 03:00:00
569,Customer_569,SMB,2025-07-22,5473.0,338.92,2025-01-20 16:00:00
569,Customer_569,SMB,2025-07-22,5715.0,84.2,2025-01-30 18:00:00
569,Customer_569,SMB,2025-07-22,6584.0,71.8,2025-03-07 23:00:00
569,Customer_569,SMB,2025-07-22,7168.0,325.28,2025-04-01 07:00:00
569,Customer_569,SMB,2025-07-22,7586.0,439.21,2025-04-18 17:00:00
569,Customer_569,SMB,2025-07-22,7856.0,204.07,2025-04-29 23:00:00
569,Customer_569,SMB,2025-07-22,8470.0,492.32,2025-05-25 13:00:00
569,Customer_569,SMB,2025-07-22,8525.0,222.06,2025-05-27 20:00:00
569,Customer_569,SMB,2025-07-22,9583.0,68.93,2025-07-10 22:00:00
570,Customer_570,B2C,2025-07-23,5200.0,177.63,2025-01-09 07:00:00
570,Customer_570,B2C,2025-07-23,5240.0,60.6,2025-01-10 23:00:00
570,Customer_570,B2C,2025-07-23,5500.0,29.67,2025-01-21 19:00:00
570,Customer_570,B2C,2025-07-23,6081.0,378.39,2025-02-15 00:00:00
570,Customer_570,B2C,2025-07-23,8781.0,330.58,2025-06-07 12:00:00
571,Customer_571,B2C,2025-07-24,6634.0,353.4,2025-03-10 01:00:00
572,Customer_572,B2C,2025-07-25,6130.0,15.25,2025-02-17 01:00:00
572,Customer_572,B2C,2025-07-25,6633.0,172.76,2025-03-10 00:00:00
572,Customer_572,B2C,2025-07-25,8191.0,496.49,2025-05-13 22:00:00
572,Customer_572,B2C,2025-07-25,8481.0,273.47,2025-05-26 00:00:00
572,Customer_572,B2C,2025-07-25,9920.0,328.55,2025-07-24 23:00:00
573,Customer_573,B2C,2025-07-26,5328.0,467.81,2025-01-14 15:00:00
573,Customer_573,B2C,2025-07-26,5371.0,347.14,2025-01-16 10:00:00
573,Customer_573,B2C,2025-07-26,5460.0,448.89,2025-01-20 03:00:00
573,Customer_573,B2C,2025-07-26,5624.0,339.53,2025-01-26 23:00:00
573,Customer_573,B2C,2025-07-26,7183.0,446.58,2025-04-01 22:00:00
573,Customer_573,B2C,2025-07-26,7885.0,364.19,2025-05-01 04:00:00
574,Customer_574,B2C,2025-07-27,5332.0,207.57,2025-01-14 19:00:00
574,Customer_574,B2C,2025-07-27,8267.0,115.48,2025-05-17 02:00:00
574,Customer_574,B2C,2025-07-27,8279.0,189.65,2025-05-17 14:00:00
574,Customer_574,B2C,2025-07-27,8885.0,75.76,2025-06-11 20:00:00
575,Customer_575,SMB,2025-07-28,5062.0,95.81,2025-01-03 13:00:00
575,Customer_575,SMB,2025-07-28,5722.0,201.95,2025-01-31 01:00:00
575,Customer_575,SMB,2025-07-28,6317.0,156.95,2025-02-24 20:00:00
575,Customer_575,SMB,2025-07-28,6444.0,241.98,2025-03-02 03:00:00
575,Customer_575,SMB,2025-07-28,6811.0,388.35,2025-03-17 10:00:00
575,Customer_575,SMB,2025-07-28,8964.0,257.85,2025-06-15 03:00:00
576,Customer_576,SMB,2025-07-29,5079.0,461.16,2025-01-04 06:00:00
576,Customer_576,SMB,2025-07-29,5453.0,26.99,2025-01-19 20:00:00
576,Customer_576,SMB,2025-07-29,5490.0,286.47,2025-01-21 09:00:00
576,Customer_576,SMB,2025-07-29,7454.0,410.73,2025-04-13 05:00:00
577,Customer_577,B2B,2025-07-30,8032.0,397.35,2025-05-07 07:00:00
577,Customer_577,B2B,2025-07-30,8231.0,426.78,2025-05-15 14:00:00
577,Customer_577,B2B,2025-07-30,8342.0,216.67,2025-05-20 05:00:00
577,Customer_577,B2B,2025-07-30,8763.0,130.54,2025-06-06 18:00:00
577,Customer_577,B2B,2025-07-30,9153.0,26.38,2025-06-23 00:00:00
577,Customer_577,B2B,2025-07-30,9582.0,151.06,2025-07-10 21:00:00
578,Customer_578,SMB,2025-07-31,7043.0,141.39,2025-03-27 02:00:00
578,Customer_578,SMB,2025-07-31,7548.0,97.47,2025-04-17 03:00:00
578,Customer_578,SMB,2025-07-31,7887.0,301.69,2025-05-01 06:00:00
578,Customer_578,SMB,2025-07-31,8395.0,228.92,2025-05-22 10:00:00
578,Customer_578,SMB,2025-07-31,9419.0,461.65,2025-07-04 02:00:00
579,Customer_579,B2C,2025-08-01,5708.0,226.6,2025-01-30 11:00:00
579,Customer_579,B2C,2025-08-01,6669.0,295.82,2025-03-11 12:00:00
579,Customer_579,B2C,2025-08-01,9213.0,256.91,2025-06-25 12:00:00
580,Customer_580,B2B,2025-08-02,6099.0,419.86,2025-02-15 18:00:00
580,Customer_580,B2B,2025-08-02,6157.0,261.31,2025-02-18 04:00:00
581,Customer_581,B2C,2025-08-03,5679.0,37.87,2025-01-29 06:00:00
581,Customer_581,B2C,2025-08-03,6373.0,217.65,2025-02-27 04:00:00
581,Customer_581,B2C,2025-08-03,7082.0,34.01,2025-03-28 17:00:00
581,Customer_581,B2C,2025-08-03,9490.0,25.28,2025-07-07 01:00:00
581,Customer_581,B2C,2025-08-03,9837.0,396.2,2025-07-21 12:00:00
582,Customer_582,SMB,2025-08-04,6977.0,90.04,2025-03-24 08:00:00
582,Customer_582,SMB,2025-08-04,7192.0,346.47,2025-04-02 07:00:00
582,Customer_582,SMB,2025-08-04,7303.0,233.14,2025-04-06 22:00:00
582,Customer_582,SMB,2025-08-04,7462.0,53.84,2025-04-13 13:00:00
582,Customer_582,SMB,2025-08-04,7824.0,269.73,2025-04-28 15:00:00
582,Customer_582,SMB,2025-08-04,8072.0,352.77,2025-05-08 23:00:00
582,Customer_582,SMB,2025-08-04,8198.0,230.3,2025-05-14 05:00:00
582,Customer_582,SMB,2025-08-04,8263.0,246.29,2025-05-16 22:00:00
583,Customer_583,B2C,2025-08-05,6688.0,295.21,2025-03-12 07:00:00
583,Customer_583,B2C,2025-08-05,9472.0,404.99,2025-07-06 07:00:00
583,Customer_583,B2C,2025-08-05,9655.0,17.76,2025-07-13 22:00:00
584,Customer_584,B2C,2025-08-06,5313.0,203.68,2025-01-14 00:00:00
584,Customer_584,B2C,2025-08-06,8007.0,85.87,2025-05-06 06:00:00
584,Customer_584,B2C,2025-08-06,9266.0,366.51,2025-06-27 17:00:00
585,Customer_585,B2C,2025-08-07,5484.0,151.83,2025-01-21 03:00:00
585,Customer_585,B2C,2025-08-07,6788.0,273.39,2025-03-16 11:00:00
585,Customer_585,B2C,2025-08-07,6822.0,126.76,2025-03-17 21:00:00
585,Customer_585,B2C,2025-08-07,8189.0,342.79,2025-05-13 20:00:00
585,Customer_585,B2C,2025-08-07,8298.0,170.23,2025-05-18 09:00:00
585,Customer_585,B2C,2025-08-07,8694.0,458.03,2025-06-03 21:00:00
585,Customer_585,B2C,2025-08-07,8695.0,139.99,2025-06-03 22:00:00
586,Customer_586,B2B,2025-08-08,5017.0,445.86,2025-01-01 16:00:00
586,Customer_586,B2B,2025-08-08,5243.0,155.22,2025-01-11 02:00:00
586,Customer_586,B2B,2025-08-08,5626.0,164.47,2025-01-27 01:00:00
586,Customer_586,B2B,2025-08-08,6332.0,348.12,2025-02-25 11:00:00
586,Customer_586,B2B,2025-08-08,6360.0,192.32,2025-02-26 15:00:00
586,Customer_586,B2B,2025-08-08,7206.0,95.64,2025-04-02 21:00:00
586,Customer_586,B2B,2025-08-08,8750.0,155.81,2025-06-06 05:00:00
586,Customer_586,B2B,2025-08-08,9421.0,368.54,2025-07-04 04:00:00
586,Customer_586,B2B,2025-08-08,9746.0,115.28,2025-07-17 17:00:00
587,Customer_587,B2B,2025-08-09,5026.0,431.3,2025-01-02 01:00:00
587,Customer_587,B2B,2025-08-09,5405.0,24.04,2025-01-17 20:00:00
587,Customer_587,B2B,2025-08-09,5880.0,393.39,2025-02-06 15:00:00
587,Customer_587,B2B,2025-08-09,9854.0,490.52,2025-07-22 05:00:00
588,Customer_588,B2B,2025-08-10,5429.0,56.73,2025-01-18 20:00:00
588,Customer_588,B2B,2025-08-10,5465.0,339.47,2025-01-20 08:00:00
588,Customer_588,B2B,2025-08-10,6025.0,393.13,2025-02-12 16:00:00
588,Customer_588,B2B,2025-08-10,6186.0,497.22,2025-02-19 09:00:00
589,Customer_589,B2B,2025-08-11,6576.0,17.85,2025-03-07 15:00:00
589,Customer_589,B2B,2025-08-11,7473.0,315.34,2025-04-14 00:00:00
589,Customer_589,B2B,2025-08-11,7637.0,349.04,2025-04-20 20:00:00
589,Customer_589,B2B,2025-08-11,8210.0,123.82,2025-05-14 17:00:00
589,Customer_589,B2B,2025-08-11,8257.0,243.8,2025-05-16 16:00:00
589,Customer_589,B2B,2025-08-11,8392.0,19.86,2025-05-22 07:00:00
589,Customer_589,B2B,2025-08-11,9354.0,212.33,2025-07-01 09:00:00
589,Customer_589,B2B,2025-08-11,9650.0,38.68,2025-07-13 17:00:00
589,Customer_589,B2B,2025-08-11,9767.0,41.85,2025-07-18 14:00:00
589,Customer_589,B2B,2025-08-11,9958.0,133.58,2025-07-26 13:00:00
590,Customer_590,B2B,2025-08-12,5233.0,115.2,2025-01-10 16:00:00
590,Customer_590,B2B,2025-08-12,6694.0,483.69,2025-03-12 13:00:00
590,Customer_590,B2B,2025-08-12,8299.0,317.7,2025-05-18 10:00:00
590,Customer_590,B2B,2025-08-12,9426.0,117.66,2025-07-04 09:00:00
590,Customer_590,B2B,2025-08-12,9551.0,373.73,2025-07-09 14:00:00
590,Customer_590,B2B,2025-08-12,9749.0,97.53,2025-07-17 20:00:00
591,Customer_591,B2B,2025-08-13,6237.0,156.05,2025-02-21 12:00:00
591,Customer_591,B2B,2025-08-13,6839.0,55.3,2025-03-18 14:00:00
591,Customer_591,B2B,2025-08-13,7339.0,458.27,2025-04-08 10:00:00
591,Customer_591,B2B,2025-08-13,7774.0,361.42,2025-04-26 13:00:00
591,Customer_591,B2B,2025-08-13,7983.0,102.36,2025-05-05 06:00:00
591,Customer_591,B2B,2025-08-13,8747.0,29.89,2025-06-06 02:00:00
591,Customer_591,B2B,2025-08-13,9462.0,448.1,2025-07-05 21:00:00
592,Customer_592,B2C,2025-08-14,6371.0,374.51,2025-02-27 02:00:00
592,Customer_592,B2C,2025-08-14,6938.0,173.55,2025-03-22 17:00:00
593,Customer_593,B2B,2025-08-15,5525.0,316.41,2025-01-22 20:00:00
593,Customer_593,B2B,2025-08-15,6661.0,121.88,2025-03-11 04:00:00
593,Customer_593,B2B,2025-08-15,7181.0,29.11,2025-04-01 20:00:00
593,Customer_593,B2B,2025-08-15,8083.0,380.61,2025-05-09 10:00:00
593,Customer_593,B2B,2025-08-15,8850.0,485.63,2025-06-10 09:00:00
593,Customer_593,B2B,2025-08-15,9278.0,233.27,2025-06-28 05:00:00
594,Customer_594,B2C,2025-08-16,,,
595,Customer_595,SMB,2025-08-17,5098.0,110.18,2025-01-05 01:00:00
595,Customer_595,SMB,2025-08-17,6492.0,264.46,2025-03-04 03:00:00
595,Customer_595,SMB,2025-08-17,7253.0,91.6,2025-04-04 20:00:00
595,Customer_595,SMB,2025-08-17,8583.0,473.43,2025-05-30 06:00:00
596,Customer_596,B2C,2025-08-18,6905.0,43.34,2025-03-21 08:00:00
596,Customer_596,B2C,2025-08-18,7337.0,237.33,2025-04-08 08:00:00
596,Customer_596,B2C,2025-08-18,7969.0,22.16,2025-05-04 16:00:00
596,Customer_596,B2C,2025-08-18,8003.0,127.67,2025-05-06 02:00:00
596,Customer_596,B2C,2025-08-18,9296.0,154.92,2025-06-28 23:00:00
597,Customer_597,B2C,2025-08-19,6215.0,125.03,2025-02-20 14:00:00
597,Customer_597,B2C,2025-08-19,6942.0,319.54,2025-03-22 21:00:00
597,Customer_597,B2C,2025-08-19,8549.0,23.81,2025-05-28 20:00:00
597,Customer_597,B2C,2025-08-19,9282.0,435.86,2025-06-28 09:00:00
598,Customer_598,B2B,2025-08-20,5648.0,244.46,2025-01-27 23:00:00
598,Customer_598,B2B,2025-08-20,7545.0,166.42,2025-04-17 00:00:00
598,Customer_598,B2B,2025-08-20,7779.0,92.44,2025-04-26 18:00:00
598,Customer_598,B2B,2025-08-20,7989.0,283.98,2025-05-05 12:00:00
598,Customer_598,B2B,2025-08-20,7992.0,226.61,2025-05-05 15:00:00
598,Customer_598,B2B,2025-08-20,9192.0,334.56,2025-06-24 15:00:00
598,Customer_598,B2B,2025-08-20,9210.0,195.23,2025-06-25 09:00:00
599,Customer_599,B2B,2025-08-21,6263.0,149.25,2025-02-22 14:00:00
599,Customer_599,B2B,2025-08-21,6587.0,209.14,2025-03-08 02:00:00
599,Customer_599,B2B,2025-08-21,7331.0,402.4,2025-04-08 02:00:00
599,Customer_599,B2B,2025-08-21,7464.0,428.11,2025-04-13 15:00:00
599,Customer_599,B2B,2025-08-21,9160.0,461.93,2025-06-23 07:00:00
599,Customer_599,B2B,2025-08-21,9689.0,115.91,2025-07-15 08:00:00
600,Customer_600,B2B,2025-08-22,5320.0,440.87,2025-01-14 07:00:00
600,Customer_600,B2B,2025-08-22,7313.0,113.27,2025-04-07 08:00:00
600,Customer_600,B2B,2025-08-22,7556.0,276.96,2025-04-17 11:00:00
600,Customer_600,B2B,2025-08-22,7636.0,469.37,2025-04-20 19:00:00
600,Customer_600,B2B,2025-08-22,8762.0,474.97,2025-06-06 17:00:00
601,Customer_601,B2B,2025-08-23,5709.0,327.63,2025-01-30 12:00:00
601,Customer_601,B2B,2025-08-23,6420.0,110.93,2025-03-01 03:00:00
601,Customer_601,B2B,2025-08-23,8654.0,93.68,2025-06-02 05:00:00
602,Customer_602,B2B,2025-08-24,5537.0,172.67,2025-01-23 08:00:00
602,Customer_602,B2B,2025-08-24,5591.0,367.18,2025-01-25 14:00:00
602,Customer_602,B2B,2025-08-24,5729.0,437.24,2025-01-31 08:00:00
602,Customer_602,B2B,2025-08-24,7547.0,72.05,2025-04-17 02:00:00
602,Customer_602,B2B,2025-08-24,8211.0,441.84,2025-05-14 18:00:00
602,Customer_602,B2B,2025-08-24,8668.0,486.31,2025-06-02 19:00:00
602,Customer_602,B2B,2025-08-24,9024.0,203.23,2025-06-17 15:00:00
603,Customer_603,B2B,2025-08-25,6146.0,301.73,2025-02-17 17:00:00
603,Customer_603,B2B,2025-08-25,6161.0,223.28,2025-02-18 08:00:00
603,Customer_603,B2B,2025-08-25,6504.0,462.1,2025-03-04 15:00:00
603,Customer_603,B2B,2025-08-25,6506.0,170.66,2025-03-04 17:00:00
603,Customer_603,B2B,2025-08-25,7115.0,323.82,2025-03-30 02:00:00
603,Customer_603,B2B,2025-08-25,7149.0,448.95,2025-03-31 12:00:00
603,Customer_603,B2B,2025-08-25,7814.0,175.8,2025-04-28 05:00:00
604,Customer_604,B2B,2025-08-26,7527.0,129.3,2025-04-16 06:00:00
604,Customer_604,B2B,2025-08-26,8344.0,107.79,2025-05-20 07:00:00
604,Customer_604,B2B,2025-08-26,8894.0,224.2,2025-06-12 05:00:00
605,Customer_605,B2B,2025-08-27,5794.0,303.3,2025-02-03 01:00:00
605,Customer_605,B2B,2025-08-27,6966.0,234.6,2025-03-23 21:00:00
606,Customer_606,B2C,2025-08-28,5297.0,334.27,2025-01-13 08:00:00
606,Customer_606,B2C,2025-08-28,5309.0,212.45,2025-01-13 20:00:00
606,Customer_606,B2C,2025-08-28,7566.0,499.74,2025-04-17 21:00:00
606,Customer_606,B2C,2025-08-28,7758.0,467.37,2025-04-25 21:00:00
606,Customer_606,B2C,2025-08-28,9488.0,59.37,2025-07-06 23:00:00
607,Customer_607,B2B,2025-08-29,5489.0,171.84,2025-01-21 08:00:00
607,Customer_607,B2B,2025-08-29,7330.0,459.21,2025-04-08 01:00:00
607,Customer_607,B2B,2025-08-29,7565.0,11.92,2025-04-17 20:00:00
607,Customer_607,B2B,2025-08-29,7884.0,20.31,2025-05-01 03:00:00
607,Customer_607,B2B,2025-08-29,8278.0,86.7,2025-05-17 13:00:00
607,Customer_607,B2B,2025-08-29,8452.0,112.03,2025-05-24 19:00:00
607,Customer_607,B2B,2025-08-29,8673.0,14.56,2025-06-03 00:00:00
607,Customer_607,B2B,2025-08-29,9320.0,199.65,2025-06-29 23:00:00
608,Customer_608,B2C,2025-08-30,6070.0,255.28,2025-02-14 13:00:00
608,Customer_608,B2C,2025-08-30,6877.0,302.11,2025-03-20 04:00:00
608,Customer_608,B2C,2025-08-30,7143.0,154.46,2025-03-31 06:00:00
608,Customer_608,B2C,2025-08-30,7453.0,403.81,2025-04-13 04:00:00
608,Customer_608,B2C,2025-08-30,7719.0,135.28,2025-04-24 06:00:00
608,Customer_608,B2C,2025-08-30,7871.0,141.46,2025-04-30 14:00:00
608,Customer_608,B2C,2025-08-30,8427.0,422.84,2025-05-23 18:00:00
608,Customer_608,B2C,2025-08-30,8954.0,497.79,2025-06-14 17:00:00
608,Customer_608,B2C,2025-08-30,9359.0,343.49,2025-07-01 14:00:00
609,Customer_609,B2C,2025-08-31,6518.0,263.83,2025-03-05 05:00:00
609,Customer_609,B2C,2025-08-31,7700.0,335.11,2025-04-23 11:00:00
609,Customer_609,B2C,2025-08-31,8491.0,110.54,2025-05-26 10:00:00
609,Customer_609,B2C,2025-08-31,8790.0,240.68,2025-06-07 21:00:00
609,Customer_609,B2C,2025-08-31,9045.0,294.31,2025-06-18 12:00:00
609,Customer_609,B2C,2025-08-31,9065.0,87.05,2025-06-19 08:00:00
609,Customer_609,B2C,2025-08-31,9394.0,41.0,2025-07-03 01:00:00
609,Customer_609,B2C,2025-08-31,9468.0,208.98,2025-07-06 03:00:00
610,Customer_610,B2C,2025-09-01,6114.0,440.85,2025-02-16 09:00:00
610,Customer_610,B2C,2025-09-01,6180.0,180.93,2025-02-19 03:00:00
610,Customer_610,B2C,2025-09-01,6302.0,444.86,2025-02-24 05:00:00
610,Customer_610,B2C,2025-09-01,6603.0,312.14,2025-03-08 18:00:00
610,Customer_610,B2C,2025-09-01,7077.0,100.28,2025-03-28 12:00:00
610,Customer_610,B2C,2025-09-01,8122.0,268.51,2025-05-11 01:00:00
610,Customer_610,B2C,2025-09-01,8837.0,146.33,2025-06-09 20:00:00
610,Customer_610,B2C,2025-09-01,9521.0,191.17,2025-07-08 08:00:00
611,Customer_611,B2B,2025-09-02,5477.0,86.54,2025-01-20 20:00:00
611,Customer_611,B2B,2025-09-02,5682.0,172.36,2025-01-29 09:00:00
611,Customer_611,B2B,2025-09-02,6192.0,403.18,2025-02-19 15:00:00
611,Customer_611,B2B,2025-09-02,6699.0,43.69,2025-03-12 18:00:00
611,Customer_611,B2B,2025-09-02,7423.0,326.12,2025-04-11 22:00:00
611,Customer_611,B2B,2025-09-02,9775.0,403.51,2025-07-18 22:00:00
612,Customer_612,B2C,2025-09-03,6577.0,482.21,2025-03-07 16:00:00
612,Customer_612,B2C,2025-09-03,6901.0,488.46,2025-03-21 04:00:00
612,Customer_612,B2C,2025-09-03,7632.0,81.36,2025-04-20 15:00:00
612,Customer_612,B2C,2025-09-03,7767.0,49.92,2025-04-26 06:00:00
612,Customer_612,B2C,2025-09-03,7818.0,29.31,2025-04-28 09:00:00
612,Customer_612,B2C,2025-09-03,8802.0,438.93,2025-06-08 09:00:00
612,Customer_612,B2C,2025-09-03,9772.0,237.65,2025-07-18 19:00:00
613,Customer_613,B2C,2025-09-04,5171.0,89.77,2025-01-08 02:00:00
613,Customer_613,B2C,2025-09-04,6023.0,467.93,2025-02-12 14:00:00
613,Customer_613,B2C,2025-09-04,6493.0,106.8,2025-03-04 04:00:00
613,Customer_613,B2C,2025-09-04,8090.0,449.17,2025-05-09 17:00:00
613,Customer_613,B2C,2025-09-04,8421.0,387.91,2025-05-23 12:00:00
613,Customer_613,B2C,2025-09-04,9934.0,76.17,2025-07-25 13:00:00
614,Customer_614,B2B,2025-09-05,8064.0,209.12,2025-05-08 15:00:00
614,Customer_614,B2B,2025-09-05,8273.0,466.46,2025-05-17 08:00:00
614,Customer_614,B2B,2025-09-05,8927.0,207.79,2025-06-13 14:00:00
615,Customer_615,SMB,2025-09-06,6763.0,148.45,2025-03-15 10:00:00
615,Customer_615,SMB,2025-09-06,7958.0,124.12,2025-05-04 05:00:00
615,Customer_615,SMB,2025-09-06,8089.0,450.31,2025-05-09 16:00:00
615,Customer_615,SMB,2025-09-06,8441.0,179.35,2025-05-24 08:00:00
615,Customer_615,SMB,2025-09-06,8717.0,220.79,2025-06-04 20:00:00
616,Customer_616,SMB,2025-09-07,5631.0,349.78,2025-01-27 06:00:00
616,Customer_616,SMB,2025-09-07,7141.0,492.2,2025-03-31 04:00:00
616,Customer_616,SMB,2025-09-07,8059.0,107.84,2025-05-08 10:00:00
616,Customer_616,SMB,2025-09-07,8563.0,454.66,2025-05-29 10:00:00
616,Customer_616,SMB,2025-09-07,9279.0,306.79,2025-06-28 06:00:00
616,Customer_616,SMB,2025-09-07,9790.0,26.08,2025-07-19 13:00:00
617,Customer_617,B2B,2025-09-08,5276.0,198.46,2025-01-12 11:00:00
617,Customer_617,B2B,2025-09-08,7716.0,279.21,2025-04-24 03:00:00
617,Customer_617,B2B,2025-09-08,8165.0,415.51,2025-05-12 20:00:00
617,Customer_617,B2B,2025-09-08,9195.0,72.81,2025-06-24 18:00:00
617,Customer_617,B2B,2025-09-08,9954.0,329.32,2025-07-26 09:00:00
618,Customer_618,B2B,2025-09-09,6937.0,242.47,2025-03-22 16:00:00
618,Customer_618,B2B,2025-09-09,8426.0,419.13,2025-05-23 17:00:00
618,Customer_618,B2B,2025-09-09,8936.0,289.05,2025-06-13 23:00:00
618,Customer_618,B2B,2025-09-09,8978.0,353.63,2025-06-15 17:00:00
619,Customer_619,SMB,2025-09-10,5403.0,291.24,2025-01-17 18:00:00
619,Customer_619,SMB,2025-09-10,5450.0,210.14,2025-01-19 17:00:00
619,Customer_619,SMB,2025-09-10,8987.0,91.75,2025-06-16 02:00:00
619,Customer_619,SMB,2025-09-10,9200.0,442.04,2025-06-24 23:00:00
619,Customer_619,SMB,2025-09-10,9925.0,464.62,2025-07-25 04:00:00
620,Customer_620,B2C,2025-09-11,5022.0,251.36,2025-01-01 21:00:00
620,Customer_620,B2C,2025-09-11,5173.0,83.73,2025-01-08 04:00:00
620,Customer_620,B2C,2025-09-11,5291.0,360.23,2025-01-13 02:00:00
620,Customer_620,B2C,2025-09-11,5292.0,43.54,2025-01-13 03:00:00
620,Customer_620,B2C,2025-09-11,7071.0,277.77,2025-03-28 06:00:00
620,Customer_620,B2C,2025-09-11,7201.0,224.5,2025-04-02 16:00:00
620,Customer_620,B2C,2025-09-11,7552.0,472.45,2025-04-17 07:00:00
620,Customer_620,B2C,2025-09-11,8396.0,13.48,2025-05-22 11:00:00
620,Customer_620,B2C,2025-09-11,8514.0,221.89,2025-05-27 09:00:00
620,Customer_620,B2C,2025-09-11,8772.0,291.01,2025-06-07 03:00:00
620,Customer_620,B2C,2025-09-11,9552.0,387.5,2025-07-09 15:00:00
620,Customer_620,B2C,2025-09-11,9801.0,35.33,2025-07-20 00:00:00
621,Customer_621,B2B,2025-09-12,5356.0,489.39,2025-01-15 19:00:00
621,Customer_621,B2B,2025-09-12,6517.0,486.51,2025-03-05 04:00:00
621,Customer_621,B2B,2025-09-12,7226.0,62.65,2025-04-03 17:00:00
621,Customer_621,B2B,2025-09-12,9508.0,17.28,2025-07-07 19:00:00
622,Customer_622,B2B,2025-09-13,5205.0,270.41,2025-01-09 12:00:00
622,Customer_622,B2B,2025-09-13,6888.0,107.56,2025-03-20 15:00:00
622,Customer_622,B2B,2025-09-13,7033.0,162.71,2025-03-26 16:00:00
622,Customer_622,B2B,2025-09-13,7034.0,267.41,2025-03-26 17:00:00
622,Customer_622,B2B,2025-09-13,7496.0,203.15,2025-04-14 23:00:00
622,Customer_622,B2B,2025-09-13,8028.0,211.05,2025-05-07 03:00:00
622,Customer_622,B2B,2025-09-13,8449.0,271.44,2025-05-24 16:00:00
622,Customer_622,B2B,2025-09-13,9226.0,16.38,2025-06-26 01:00:00
622,Customer_622,B2B,2025-09-13,9699.0,133.39,2025-07-15 18:00:00
622,Customer_622,B2B,2025-09-13,9748.0,108.56,2025-07-17 19:00:00
622,Customer_622,B2B,2025-09-13,9755.0,24.29,2025-07-18 02:00:00
623,Customer_623,B2C,2025-09-14,6437.0,43.54,2025-03-01 20:00:00
