customer_id,revenue,segment_tier
202379,581.16,mid_value
202380,63.9,low_value
202381,107.88,low_value
202382,623.83,mid_value
202383,683.01,mid_value
202384,111.72,low_value
202385,289.22,mid_value
202386,567.93,mid_value
202387,1149.67,high_value
202388,27781.61,high_value
202389,17673.27,high_value
202390,862.76,mid_value
202391,27824.32,high_value
202392,112.54,low_value
202393,53.18,low_value
202394,27133.44,high_value
202395,195.42,mid_value
202396,380.87,mid_value
202397,17441.4,high_value
202398,21208.43,high_value
202399,34231.67,high_value
202400,22292.02,high_value
202401,594.54,mid_value
202402,343.54,mid_value
202403,23345.54,high_value
202404,396.5,mid_value
202405,26779.1,high_value
202406,114.16,low_value
202407,243.81,mid_value
202408,230.9,mid_value
202409,250.83,mid_value
202410,388.78,mid_value
202411,19513.03,high_value
202412,169.47,low_value
202413,322.77,mid_value
202414,183.07,mid_value
202415,1353.56,high_value
202416,50.7,low_value
202417,356.46,mid_value
202418,27344.66,high_value
202419,326.71,mid_value
202420,447.35,mid_value
202421,479.63,mid_value
202422,147.0,low_value
202423,341.36,mid_value
202424,73.79,low_value
202425,26010.28,high_value
202426,244.34,mid_value
202427,585.94,mid_value
202428,187.72,mid_value
202429,27884.54,high_value
202430,24971.82,high_value
202431,499.87,mid_value
202432,1252.11,high_value
202433,489.47,mid_value
202434,337.06,mid_value
202435,760.33,mid_value
202436,211.8,mid_value
202437,191.31,mid_value
202438,21060.03,high_value
202439,234.9,mid_value
202440,27885.92,high_value
202441,466.47,mid_value
202442,23863.38,high_value
202443,205.56,mid_value
202444,1098.94,high_value
202445,937.73,mid_value
202446,226.6,mid_value
202447,426.24,mid_value
202448,83.54,low_value
202449,380.88,mid_value
202450,227.21,mid_value
202451,26405.92,high_value
202452,373.9,mid_value
202453,75.79,low_value
202454,101.78,low_value
202455,24505.08,high_value
202456,151.74,low_value
202457,19829.5,high_value
202458,354.66,mid_value
202459,23352.71,high_value
202460,118.36,low_value
202461,20282.52,high_value
202462,1147.26,high_value
202463,31553.44,high_value
202464,54.12,low_value
202465,286.77,mid_value
202466,19731.47,high_value
202467,329.99,mid_value
202468,208.72,mid_value
202469,66.65,low_value
202470,24955.63,high_value
202471,26849.93,high_value
202472,26352.09,high_value
202473,870.77,mid_value
202474,417.4,mid_value
202475,372.11,mid_value
202476,394.43,mid_value
202477,104.01,low_value
202478,1560.41,high_value
202479,135.03,low_value
202480,480.47,mid_value
202481,423.98,mid_value
202482,234.05,mid_value
202483,140.93,low_value
202484,621.26,mid_value
202485,28571.82,high_value
202486,585.07,mid_value
202487,877.89,mid_value
202488,625.9,mid_value
202489,591.1,mid_value
202490,33736.39,high_value
202491,1076.51,high_value
202492,382.21,mid_value
202493,549.91,mid_value
202494,480.13,mid_value
202495,797.06,mid_value
202496,18447.88,high_value
202497,230.67,mid_value
202498,24214.88,high_value
202499,923.17,mid_value
202500,168.71,low_value
202501,30450.25,high_value
202502,26386.84,high_value
202503,243.59,mid_value
202504,25312.57,high_value
202505,264.65,mid_value
202506,134.7,low_value
202507,555.9,mid_value
202508,36258.62,high_value
202509,457.81,mid_value
202510,434.7,mid_value
202511,26890.52,high_value
202512,341.41,mid_value
202513,386.68,mid_value
202514,149.4,low_value
202515,331.55,mid_value
202516,379.29,mid_value
202517,188.47,mid_value
202518,848.85,mid_value
202519,435.71,mid_value
202520,57.28,low_value
202521,274.81,mid_value
202522,160.83,low_value
202523,51.73,low_value
202524,516.67,mid_value
202525,62.09,low_value
202526,464.4,mid_value
202527,96.45,low_value
202528,249.11,mid_value
202529,82.39,low_value
202530,137.31,low_value
202531,103.85,low_value
202532,784.02,mid_value
202533,26794.54,high_value
202534,21836.4,high_value
202535,160.93,low_value
202536,400.56,mid_value
202537,648.36,mid_value
202538,21738.5,high_value
202539,18849.66,high_value
202540,217.14,mid_value
202541,23400.4,high_value
202542,356.69,mid_value
202543,318.23,mid_value
202544,234.45,mid_value
202545,296.27,mid_value
202546,28751.66,high_value
202547,127.54,low_value
202548,452.43,mid_value
202549,21652.32,high_value
202550,25974.12,high_value
202551,356.44,mid_value
202552,768.24,mid_value
202553,273.58,mid_value
202554,835.84,mid_value
202555,106.2,low_value
202556,53.51,low_value
202557,1012.95,mid_value
202558,255.39,mid_value
202559,759.45,mid_value
202560,168.17,low_value
202561,76.56,low_value
202562,783.71,mid_value
202563,28320.77,high_value
202564,1673.64,high_value
202565,379.17,mid_value
202566,229.89,mid_value
202567,536.06,mid_value
202568,912.15,mid_value
202569,26696.27,high_value
202570,61.99,low_value
202571,822.56,mid_value
202572,168.6,low_value
202573,26109.43,high_value
202574,160.6,low_value
202575,766.1,mid_value
202576,138.68,low_value
202577,488.06,mid_value
202578,774.18,mid_value
202579,244.97,mid_value
202580,504.62,mid_value
202581,334.8,mid_value
202582,305.44,mid_value
202583,25075.28,high_value
202584,474.3,mid_value
202585,81.34,low_value
202586,335.0,mid_value
202587,341.61,mid_value
202588,52.66,low_value
202589,477.44,mid_value
202590,29872.78,high_value
202591,103.01,low_value
202592,1275.21,high_value
202593,21842.65,high_value
202594,294.48,mid_value
202595,364.59,mid_value
202596,152.88,low_value
202597,144.78,low_value
202598,171.46,low_value
202599,74.11,low_value
202600,21137.34,high_value
202601,690.97,mid_value
202602,121.39,low_value
202603,296.93,mid_value
202604,359.37,mid_value
202605,124.02,low_value
202606,102.92,low_value
202607,19377.75,high_value
202608,613.05,mid_value
202609,37608.23,high_value
202610,267.16,mid_value
202611,56.76,low_value
202612,652.52,mid_value
202613,74.4,low_value
202614,95.55,low_value
202615,187.62,mid_value
202616,22300.26,high_value
202617,74.37,low_value
202618,410.08,mid_value
202619,21081.12,high_value
202620,259.47,mid_value
202621,353.77,mid_value
202622,519.76,mid_value
202623,108.72,low_value
202624,439.6,mid_value
202625,21553.19,high_value
202626,111.96,low_value
202627,85.08,low_value
202628,583.19,mid_value
202629,56.4,low_value
202630,112.81,low_value
202631,525.14,mid_value
202632,636.8,mid_value
202633,368.22,mid_value
202634,480.94,mid_value
202635,82.74,low_value
202636,30322.3,high_value
202637,29585.76,high_value
202638,279.78,mid_value
202639,23180.82,high_value
202640,27686.12,high_value
202641,25138.85,high_value
202642,387.38,mid_value
202643,108.4,low_value
202644,98.78,low_value
202645,304.4,mid_value
202646,631.46,mid_value
202647,224.84,mid_value
202648,222.25,mid_value
202649,192.47,mid_value
202650,1731.69,high_value
202651,619.67,mid_value
202652,421.6,mid_value
202653,172.57,low_value
202654,73.54,low_value
202655,1557.17,high_value
202656,511.92,mid_value
202657,153.19,low_value
202658,1109.1,high_value
202659,505.93,mid_value
202660,72.51,low_value
202661,521.35,mid_value
202662,792.32,mid_value
202663,350.73,mid_value
202664,170.69,low_value
202665,1013.64,mid_value
202666,20304.48,high_value
202667,22744.21,high_value
202668,60.22,low_value
202669,382.08,mid_value
202670,16654.09,high_value
202671,226.56,mid_value
202672,266.17,mid_value
202673,235.38,mid_value
202674,80.01,low_value
202675,161.41,low_value
202676,210.99,mid_value
202677,26442.59,high_value
202678,388.22,mid_value
202679,30107.86,high_value
202680,545.21,mid_value
202681,1319.17,high_value
202682,333.67,mid_value
202683,689.62,mid_value
202684,66.84,low_value
202685,24400.24,high_value
202686,431.95,mid_value
202687,1059.21,high_value
202688,27661.67,high_value
202689,99.84,low_value
202690,371.22,mid_value
202691,743.28,mid_value
202692,23718.81,high_value
202693,25204.79,high_value
202694,61.57,low_value
202695,752.37,mid_value
202696,97.77,low_value
202697,281.93,mid_value
202698,149.98,low_value
202699,81.86,low_value
202700,217.54,mid_value
202701,557.67,mid_value
202702,31516.67,high_value
202703,24399.03,high_value
202704,670.64,mid_value
202705,151.52,low_value
202706,346.81,mid_value
202707,117.42,low_value
202708,22163.92,high_value
202709,1214.25,high_value
202710,55.45,low_value
202711,729.59,mid_value
202712,114.09,low_value
202713,56.78,low_value
202714,823.37,mid_value
202715,167.06,low_value
202716,24741.25,high_value
202717,394.44,mid_value
202718,30118.07,high_value
202719,18728.56,high_value
202720,566.33,mid_value
202721,24647.64,high_value
202722,21301.74,high_value
202723,376.37,mid_value
202724,570.51,mid_value
202725,27062.51,high_value
202726,535.15,mid_value
202727,472.52,mid_value
202728,570.34,mid_value
202729,182.63,mid_value
202730,304.49,mid_value
202731,338.36,mid_value
202732,141.67,low_value
202733,1072.32,high_value
202734,25452.56,high_value
202735,306.18,mid_value
202736,22858.73,high_value
202737,200.17,mid_value
202738,219.76,mid_value
202739,95.15,low_value
202740,264.58,mid_value
202741,26984.8,high_value
202742,235.32,mid_value
202743,266.68,mid_value
202744,652.09,mid_value
202745,1332.74,high_value
202746,230.53,mid_value
202747,511.39,mid_value
202748,222.18,mid_value
202749,849.16,mid_value
202750,53.62,low_value
202751,510.86,mid_value
202752,620.03,mid_value
202753,126.64,low_value
202754,26525.24,high_value
202755,320.52,mid_value
202756,476.89,mid_value
202757,61.07,low_value
202758,427.57,mid_value
202759,17087.1,high_value
202760,128.67,low_value
202761,22468.98,high_value
202762,440.91,mid_value
202763,61.29,low_value
202764,88.66,low_value
202765,227.4,mid_value
202766,26028.8,high_value
202767,29117.83,high_value
202768,80.52,low_value
202769,112.28,low_value
202770,115.1,low_value
202771,111.59,low_value
202772,30682.02,high_value
202773,1024.94,mid_value
202774,467.6,mid_value
202775,186.54,mid_value
202776,539.03,mid_value
202777,356.35,mid_value
202778,149.63,low_value
202779,25556.24,high_value
202780,638.65,mid_value
202781,434.3,mid_value
202782,275.89,mid_value
202783,856.2,mid_value
202784,140.68,low_value
202785,96.81,low_value
202786,26034.64,high_value
202787,848.7,mid_value
202788,1143.62,high_value
202789,2195.09,high_value
202790,139.38,low_value
202791,344.88,mid_value
202792,21119.5,high_value
202793,511.62,mid_value
202794,1056.98,high_value
202795,316.47,mid_value
202796,1315.17,high_value
202797,882.04,mid_value
202798,1324.7,high_value
202799,128.81,low_value
202800,185.75,mid_value
202801,664.67,mid_value
202802,532.67,mid_value
202803,644.53,mid_value
202804,19846.77,high_value
202805,164.99,low_value
202806,636.64,mid_value
202807,24041.99,high_value
202808,211.31,mid_value
202809,212.68,mid_value
202810,99.03,low_value
202811,185.58,mid_value
202812,23275.5,high_value
202813,1255.43,high_value
202814,621.16,mid_value
202815,929.34,mid_value
202816,423.65,mid_value
202817,225.97,mid_value
202818,57.83,low_value
202819,29215.94,high_value
202820,532.91,mid_value
202821,167.34,low_value
202822,591.87,mid_value
202823,25090.52,high_value
202824,92.09,low_value
202825,264.18,mid_value
202826,170.12,low_value
202827,552.12,mid_value
202828,24411.9,high_value
202829,409.5,mid_value
202830,426.21,mid_value
202831,132.73,low_value
202832,249.22,mid_value
202833,89.6,low_value
202834,217.87,mid_value
202835,21756.0,high_value
202836,430.73,mid_value
202837,266.97,mid_value
202838,17098.05,high_value
202839,676.06,mid_value
202840,210.48,mid_value
202841,178.07,mid_value
202842,24137.56,high_value
202843,127.27,low_value
202844,31235.16,high_value
202845,1587.92,high_value
202846,240.32,mid_value
202847,214.25,mid_value
202848,29950.62,high_value
202849,551.7,mid_value
202850,189.52,mid_value
202851,63.71,low_value
202852,324.49,mid_value
202853,1242.3,high_value
202854,85.14,low_value
202855,394.09,mid_value
202856,536.28,mid_value
202857,321.79,mid_value
202858,62.25,low_value
202859,368.01,mid_value
202860,565.78,mid_value
202861,288.11,mid_value
202862,112.86,low_value
202863,559.12,mid_value
202864,448.42,mid_value
202865,511.78,mid_value
202866,25927.37,high_value
202867,239.54,mid_value
202868,160.06,low_value
202869,823.0,mid_value
202870,23446.61,high_value
202871,155.19,low_value
202872,88.96,low_value
202873,172.08,low_value
202874,165.47,low_value
202875,217.82,mid_value
202876,128.31,low_value
202877,147.66,low_value
202878,1848.82,high_value
202879,592.17,mid_value
202880,18598.92,high_value
202881,243.82,mid_value
202882,265.19,mid_value
202883,465.26,mid_value
202884,532.52,mid_value
202885,27938.55,high_value
202886,445.96,mid_value
202887,966.22,mid_value
202888,52.94,low_value
202889,1440.73,high_value
202890,98.4,low_value
202891,151.53,low_value
202892,408.43,mid_value
202893,110.44,low_value
202894,119.95,low_value
202895,24604.62,high_value
202896,448.92,mid_value
202897,262.55,mid_value
202898,78.64,low_value
202899,351.3,mid_value
202900,409.27,mid_value
202901,76.04,low_value
202902,386.93,mid_value
202903,25701.15,high_value
202904,1429.3,high_value
202905,28565.21,high_value
202906,485.7,mid_value
202907,140.97,low_value
202908,22992.86,high_value
202909,429.0,mid_value
202910,610.33,mid_value
202911,291.83,mid_value
202912,1274.09,high_value
202913,21229.77,high_value
202914,212.33,mid_value
202915,22683.5,high_value
202916,366.69,mid_value
202917,389.09,mid_value
202918,424.26,mid_value
202919,25028.71,high_value
202920,1425.72,high_value
202921,1891.98,high_value
202922,116.81,low_value
202923,20840.77,high_value
202924,228.23,mid_value
202925,29584.12,high_value
202926,392.26,mid_value
202927,313.47,mid_value
202928,114.38,low_value
202929,556.58,mid_value
202930,340.05,mid_value
202931,645.9,mid_value
202932,307.96,mid_value
202933,255.29,mid_value
202934,622.0,mid_value
202935,133.54,low_value
202936,67.29,low_value
202937,64.57,low_value
202938,121.91,low_value
202939,16896.77,high_value
202940,252.56,mid_value
202941,679.73,mid_value
202942,30408.81,high_value
202943,157.92,low_value
202944,878.09,mid_value
202945,141.48,low_value
202946,1018.89,mid_value
202947,224.21,mid_value
202948,19825.97,high_value
202949,251.36,mid_value
202950,141.78,low_value
202951,397.57,mid_value
202952,336.26,mid_value
202953,321.15,mid_value
202954,321.75,mid_value
202955,22244.46,high_value
202956,81.03,low_value
202957,57.72,low_value
202958,97.82,low_value
202959,279.64,mid_value
202960,24875.19,high_value
202961,28262.0,high_value
202962,103.14,low_value
202963,26632.21,high_value
202964,30162.58,high_value
202965,451.68,mid_value
202966,240.49,mid_value
202967,144.92,low_value
202968,331.43,mid_value
202969,198.19,mid_value
202970,434.44,mid_value
202971,25072.07,high_value
202972,19736.74,high_value
202973,366.47,mid_value
202974,177.15,low_value
202975,26067.27,high_value
202976,324.99,mid_value
202977,339.0,mid_value
202978,92.73,low_value
202979,628.02,mid_value
202980,329.38,mid_value
202981,116.86,low_value
202982,149.93,low_value
202983,412.94,mid_value
202984,121.71,low_value
202985,25626.77,high_value
202986,94.01,low_value
202987,306.1,mid_value
202988,821.02,mid_value
202989,347.87,mid_value
202990,296.57,mid_value
202991,232.78,mid_value
202992,902.09,mid_value
202993,56.36,low_value
202994,107.4,low_value
202995,66.28,low_value
202996,585.23,mid_value
202997,171.43,low_value
202998,78.03,low_value
202999,24820.43,high_value
203000,802.35,mid_value
203001,535.58,mid_value
203002,147.19,low_value
203003,29920.89,high_value
203004,824.23,mid_value
203005,13643.69,high_value
203006,28446.54,high_value
203007,212.53,mid_value
203008,385.7,mid_value
203009,63.15,low_value
203010,749.74,mid_value
203011,480.65,mid_value
203012,540.66,mid_value
203013,68.18,low_value
203014,100.36,low_value
203015,122.25,low_value
203016,498.14,mid_value
203017,21662.87,high_value
203018,290.07,mid_value
203019,245.64,mid_value
203020,347.52,mid_value
203021,51.53,low_value
203022,27150.52,high_value
203023,78.04,low_value
203024,107.93,low_value
203025,122.64,low_value
203026,186.51,mid_value
203027,22221.6,high_value
203028,531.87,mid_value
203029,184.46,mid_value
203030,167.46,low_value
203031,181.84,mid_value
203032,20435.97,high_value
203033,109.45,low_value
203034,661.46,mid_value
203035,514.9,mid_value
203036,30545.4,high_value
203037,403.15,mid_value
203038,329.11,mid_value
203039,151.16,low_value
203040,69.55,low_value
203041,96.66,low_value
203042,978.39,mid_value
203043,742.39,mid_value
203044,297.58,mid_value
203045,249.46,mid_value
203046,200.51,mid_value
203047,22788.32,high_value
203048,21909.36,high_value
203049,25002.73,high_value
203050,23727.05,high_value
203051,217.55,mid_value
203052,181.82,mid_value
203053,492.55,mid_value
203054,27288.03,high_value
203055,27023.86,high_value
203056,634.53,mid_value
203057,457.54,mid_value
203058,101.52,low_value
203059,486.95,mid_value
203060,197.11,mid_value
203061,21334.9,high_value
203062,132.85,low_value
203063,672.14,mid_value
203064,112.19,low_value
203065,1436.93,high_value
203066,654.84,mid_value
203067,364.49,mid_value
203068,187.35,mid_value
203069,1160.51,high_value
203070,53.28,low_value
203071,393.17,mid_value
203072,209.7,mid_value
203073,29778.37,high_value
203074,229.23,mid_value
203075,640.26,mid_value
203076,1746.89,high_value
203077,1079.99,high_value
203078,53.98,low_value
203079,31562.46,high_value
203080,265.9,mid_value
203081,32430.81,high_value
203082,394.78,mid_value
203083,26135.0,high_value
203084,356.29,mid_value
203085,362.77,mid_value
203086,1705.31,high_value
203087,30184.25,high_value
203088,60.67,low_value
203089,68.82,low_value
203090,241.41,mid_value
203091,141.19,low_value
203092,145.49,low_value
203093,1285.28,high_value
203094,54.44,low_value
203095,512.27,mid_value
203096,143.39,low_value
203097,64.6,low_value
203098,667.89,mid_value
203099,198.45,mid_value
203100,362.31,mid_value
203101,80.5,low_value
203102,994.56,mid_value
203103,101.34,low_value
203104,590.19,mid_value
203105,118.24,low_value
203106,98.29,low_value
203107,976.46,mid_value
203108,531.68,mid_value
203109,82.67,low_value
203110,227.39,mid_value
203111,363.03,mid_value
203112,303.21,mid_value
203113,845.93,mid_value
203114,416.95,mid_value
203115,19510.14,high_value
203116,871.51,mid_value
203117,139.7,low_value
203118,169.09,low_value
203119,20171.91,high_value
203120,79.23,low_value
203121,30848.78,high_value
203122,213.11,mid_value
203123,28063.51,high_value
203124,784.42,mid_value
203125,26059.1,high_value
203126,25291.5,high_value
203127,17439.96,high_value
203128,384.09,mid_value
203129,231.32,mid_value
203130,411.07,mid_value
203131,201.05,mid_value
203132,21248.3,high_value
203133,27850.85,high_value
203134,99.34,low_value
203135,506.79,mid_value
203136,293.67,mid_value
203137,246.53,mid_value
203138,572.62,mid_value
203139,315.27,mid_value
203140,60.9,low_value
203141,27010.98,high_value
203142,252.4,mid_value
203143,203.84,mid_value
203144,716.65,mid_value
203145,550.73,mid_value
203146,146.93,low_value
203147,609.67,mid_value
203148,69.66,low_value
203149,411.49,mid_value
203150,645.18,mid_value
203151,87.31,low_value
203152,195.64,mid_value
203153,444.26,mid_value
203154,194.17,mid_value
203155,24665.13,high_value
203156,163.75,low_value
203157,136.54,low_value
203158,22871.33,high_value
203159,806.55,mid_value
203160,170.93,low_value
203161,482.44,mid_value
203162,52.24,low_value
203163,585.98,mid_value
203164,144.79,low_value
203165,180.49,mid_value
203166,556.16,mid_value
203167,727.54,mid_value
203168,457.97,mid_value
203169,16132.72,high_value
203170,80.76,low_value
203171,61.62,low_value
203172,20631.35,high_value
203173,111.7,low_value
203174,539.96,mid_value
203175,23192.2,high_value
203176,82.43,low_value
203177,26316.43,high_value
203178,296.8,mid_value
203179,25120.13,high_value
203180,68.57,low_value
203181,76.83,low_value
203182,446.01,mid_value
203183,325.94,mid_value
203184,30247.93,high_value
203185,22468.48,high_value
203186,290.35,mid_value
203187,25819.04,high_value
203188,259.48,mid_value
203189,267.31,mid_value
203190,93.51,low_value
203191,503.09,mid_value
203192,29558.22,high_value
203193,702.23,mid_value
203194,284.92,mid_value
203195,97.96,low_value
203196,112.55,low_value
203197,30866.16,high_value
203198,23602.24,high_value
203199,175.36,low_value
203200,27771.43,high_value
203201,21780.13,high_value
203202,743.21,mid_value
203203,221.76,mid_value
203204,385.26,mid_value
203205,803.31,mid_value
203206,518.68,mid_value
203207,195.75,mid_value
203208,20243.07,high_value
203209,20940.96,high_value
203210,137.16,low_value
203211,107.05,low_value
203212,616.0,mid_value
203213,1102.78,high_value
203214,399.47,mid_value
203215,839.52,mid_value
203216,297.87,mid_value
203217,168.51,low_value
203218,19103.47,high_value
203219,1391.54,high_value
203220,224.79,mid_value
203221,1098.23,high_value
203222,225.64,mid_value
203223,342.29,mid_value
203224,26797.9,high_value
203225,108.06,low_value
203226,248.42,mid_value
203227,377.69,mid_value
203228,199.6,mid_value
203229,671.46,mid_value
203230,99.76,low_value
203231,1549.35,high_value
203232,667.96,mid_value
203233,329.11,mid_value
203234,298.5,mid_value
203235,19456.05,high_value
203236,753.64,mid_value
203237,113.43,low_value
203238,490.76,mid_value
203239,1345.94,high_value
203240,564.63,mid_value
203241,618.33,mid_value
203242,289.99,mid_value
203243,518.64,mid_value
203244,1280.31,high_value
203245,20201.21,high_value
203246,89.45,low_value
203247,70.78,low_value
203248,312.55,mid_value
203249,467.5,mid_value
203250,179.1,mid_value
203251,111.53,low_value
203252,707.95,mid_value
203253,86.03,low_value
203254,524.04,mid_value
203255,203.65,mid_value
203256,27361.69,high_value
203257,397.42,mid_value
203258,208.19,mid_value
203259,21884.65,high_value
203260,800.93,mid_value
203261,373.77,mid_value
203262,823.23,mid_value
203263,857.37,mid_value
203264,1207.32,high_value
203265,26680.77,high_value
203266,20287.84,high_value
203267,204.63,mid_value
203268,318.62,mid_value
203269,162.15,low_value
203270,22012.31,high_value
203271,64.33,low_value
203272,143.5,low_value
203273,28043.39,high_value
203274,239.82,mid_value
203275,1036.04,high_value
203276,643.97,mid_value
203277,518.66,mid_value
203278,773.85,mid_value
203279,74.5,low_value
203280,226.78,mid_value
203281,239.65,mid_value
203282,398.86,mid_value
203283,68.63,low_value
203284,498.98,mid_value
203285,591.9,mid_value
203286,356.73,mid_value
203287,257.47,mid_value
203288,295.97,mid_value
203289,124.44,low_value
203290,462.89,mid_value
203291,25592.36,high_value
203292,468.39,mid_value
203293,1660.42,high_value
203294,29958.34,high_value
203295,65.45,low_value
203296,26198.59,high_value
203297,26230.71,high_value
203298,300.09,mid_value
203299,1245.28,high_value
203300,139.68,low_value
203301,1270.51,high_value
203302,51.13,low_value
203303,506.95,mid_value
203304,684.93,mid_value
203305,247.98,mid_value
203306,609.5,mid_value
203307,228.51,mid_value
203308,1000.67,mid_value
203309,117.54,low_value
203310,21762.48,high_value
203311,526.35,mid_value
203312,155.46,low_value
203313,844.84,mid_value
203314,691.1,mid_value
203315,24090.09,high_value
203316,19439.11,high_value
203317,22901.73,high_value
203318,284.47,mid_value
203319,19445.83,high_value
203320,1229.72,high_value
203321,137.19,low_value
203322,418.41,mid_value
203323,25285.01,high_value
203324,64.42,low_value
203325,24367.38,high_value
203326,26422.68,high_value
203327,322.39,mid_value
203328,74.82,low_value
203329,133.88,low_value
203330,93.39,low_value
203331,277.1,mid_value
203332,360.53,mid_value
203333,713.17,mid_value
203334,252.29,mid_value
203335,1063.66,high_value
203336,176.4,low_value
203337,655.27,mid_value
203338,1799.63,high_value
203339,21961.19,high_value
203340,332.11,mid_value
203341,835.82,mid_value
203342,426.48,mid_value
203343,31812.69,high_value
203344,28653.89,high_value
203345,829.24,mid_value
203346,24479.76,high_value
203347,117.38,low_value
203348,95.49,low_value
203349,79.8,low_value
203350,531.64,mid_value
203351,27089.0,high_value
203352,24404.12,high_value
203353,234.32,mid_value
203354,424.23,mid_value
203355,1056.45,high_value
203356,198.46,mid_value
203357,25972.49,high_value
203358,403.8,mid_value
203359,190.64,mid_value
203360,78.29,low_value
203361,173.46,low_value
203362,88.97,low_value
203363,427.79,mid_value
203364,427.9,mid_value
203365,31714.7,high_value
203366,269.78,mid_value
203367,30804.01,high_value
203368,24137.33,high_value
203369,33211.89,high_value
203370,59.4,low_value
203371,83.62,low_value
203372,161.08,low_value
203373,80.97,low_value
203374,116.69,low_value
203375,1101.4,high_value
203376,207.51,mid_value
203377,710.34,mid_value
203378,467.93,mid_value
203379,74.71,low_value
203380,259.08,mid_value
203381,759.82,mid_value
203382,26765.23,high_value
203383,54.37,low_value
203384,172.37,low_value
203385,214.09,mid_value
203386,30404.29,high_value
203387,454.46,mid_value
203388,129.75,low_value
203389,1230.9,high_value
203390,63.4,low_value
203391,86.56,low_value
203392,198.81,mid_value
203393,551.86,mid_value
203394,142.15,low_value
203395,739.97,mid_value
203396,90.97,low_value
203397,269.77,mid_value
203398,84.51,low_value
203399,799.64,mid_value
203400,55.33,low_value
203401,131.84,low_value
203402,633.33,mid_value
203403,25757.31,high_value
203404,1074.54,high_value
203405,544.79,mid_value
203406,65.65,low_value
203407,83.8,low_value
203408,418.59,mid_value
203409,147.52,low_value
203410,494.35,mid_value
203411,126.4,low_value
203412,229.92,mid_value
203413,219.48,mid_value
203414,376.64,mid_value
203415,24394.8,high_value
203416,26831.22,high_value
203417,233.76,mid_value
203418,106.42,low_value
203419,2432.01,high_value
203420,400.18,mid_value
203421,24556.75,high_value
203422,27279.04,high_value
203423,453.46,mid_value
203424,23880.76,high_value
203425,32194.9,high_value
203426,29680.79,high_value
203427,153.76,low_value
203428,56.4,low_value
203429,57.41,low_value
203430,27054.46,high_value
203431,156.46,low_value
203432,144.87,low_value
203433,26923.63,high_value
203434,446.12,mid_value
203435,550.96,mid_value
203436,94.69,low_value
203437,366.22,mid_value
203438,20590.92,high_value
203439,1419.78,high_value
203440,82.51,low_value
203441,30538.13,high_value
203442,86.97,low_value
203443,103.11,low_value
203444,574.28,mid_value
203445,509.33,mid_value
203446,161.9,low_value
203447,115.61,low_value
203448,1177.8,high_value
203449,773.14,mid_value
203450,227.15,mid_value
203451,182.09,mid_value
203452,600.58,mid_value
203453,512.18,mid_value
203454,267.37,mid_value
203455,29050.55,high_value
203456,92.16,low_value
203457,297.02,mid_value
203458,19861.66,high_value
203459,223.6,mid_value
203460,768.03,mid_value
203461,24676.49,high_value
203462,28601.59,high_value
203463,632.28,mid_value
203464,23409.28,high_value
203465,109.7,low_value
203466,864.96,mid_value
203467,280.31,mid_value
203468,114.16,low_value
203469,199.47,mid_value
203470,687.55,mid_value
203471,31435.12,high_value
203472,205.77,mid_value
203473,401.22,mid_value
203474,402.44,mid_value
203475,392.5,mid_value
203476,179.63,mid_value
203477,188.42,mid_value
203478,871.08,mid_value
203479,424.87,mid_value
203480,20894.52,high_value
203481,30598.38,high_value
203482,375.67,mid_value
203483,745.2,mid_value
203484,681.28,mid_value
203485,56.77,low_value
203486,141.46,low_value
203487,22569.41,high_value
203488,408.04,mid_value
203489,154.74,low_value
203490,17675.42,high_value
203491,183.4,mid_value
203492,55.18,low_value
203493,836.14,mid_value
203494,20617.92,high_value
203495,446.11,mid_value
203496,187.66,mid_value
203497,379.86,mid_value
203498,284.64,mid_value
203499,62.44,low_value
203500,123.8,low_value
203501,275.28,mid_value
203502,24471.32,high_value
203503,652.89,mid_value
203504,92.06,low_value
203505,184.4,mid_value
203506,421.64,mid_value
203507,327.61,mid_value
203508,132.01,low_value
203509,24856.7,high_value
203510,70.39,low_value
203511,236.23,mid_value
203512,213.45,mid_value
203513,116.19,low_value
203514,29511.12,high_value
203515,178.76,mid_value
203516,180.79,mid_value
203517,27771.42,high_value
203518,160.8,low_value
203519,26697.58,high_value
203520,595.59,mid_value
203521,17624.83,high_value
203522,168.46,low_value
203523,59.01,low_value
203524,193.84,mid_value
203525,458.66,mid_value
203526,136.39,low_value
203527,21056.78,high_value
203528,27011.14,high_value
203529,68.04,low_value
203530,264.53,mid_value
203531,210.77,mid_value
203532,190.87,mid_value
203533,106.9,low_value
203534,2213.77,high_value
203535,519.59,mid_value
203536,17915.73,high_value
203537,477.96,mid_value
203538,21871.99,high_value
203539,87.57,low_value
203540,1315.19,high_value
203541,352.63,mid_value
203542,142.83,low_value
203543,259.11,mid_value
203544,445.67,mid_value
203545,526.23,mid_value
203546,89.09,low_value
203547,129.09,low_value
203548,392.23,mid_value
203549,529.71,mid_value
203550,294.51,mid_value
203551,84.42,low_value
203552,116.7,low_value
203553,695.66,mid_value
203554,840.71,mid_value
203555,211.11,mid_value
203556,189.25,mid_value
203557,391.81,mid_value
203558,593.65,mid_value
203559,410.39,mid_value
203560,166.82,low_value
203561,518.03,mid_value
203562,305.41,mid_value
203563,227.92,mid_value
203564,157.31,low_value
203565,386.03,mid_value
203566,478.75,mid_value
203567,27385.76,high_value
