customer_id,revenue,transaction_count,revenue_normalized,revenue_zscore
147885,438.62,113,0.07301,-0.139712
147886,1765.61,74,0.299047,2.53306
147887,17.78,164,0.001325,-0.987352
147888,3212.52,189,0.54551,5.44737
147889,597.87,80,0.100136,0.181043
147890,903.91,15,0.152267,0.797457
147891,213.95,82,0.03474,-0.592234
147892,364.99,6,0.060468,-0.288015
147893,807.25,239,0.135802,0.602768
147894,724.91,42,0.121776,0.436922
147895,213.26,191,0.034623,-0.593624
147896,206.08,109,0.0334,-0.608086
147897,553.56,112,0.092589,0.091795
147898,1366.47,107,0.231058,1.729127
147899,298.83,216,0.049199,-0.421272
147900,227.66,87,0.037076,-0.56462
147901,1135.41,93,0.1917,1.263735
147902,584.52,111,0.097862,0.154154
147903,255.74,239,0.041859,-0.508062
147904,39.49,215,0.005023,-0.943625
147905,649.15,31,0.108871,0.284329
147906,227.62,91,0.037069,-0.564701
147907,46.59,35,0.006233,-0.929324
147908,483.75,27,0.080697,-0.048813
147909,205.05,162,0.033224,-0.61016
147910,216.59,25,0.03519,-0.586917
147911,336.17,69,0.055559,-0.346063
147912,641.99,85,0.107652,0.269908
147913,171.71,75,0.027545,-0.677312
147914,52.21,120,0.00719,-0.918005
147915,286.19,211,0.047046,-0.446731
147916,38.25,233,0.004812,-0.946122
147917,607.45,208,0.101768,0.200338
147918,1610.07,134,0.272552,2.219777
147919,547.58,105,0.09157,0.079751
147920,171.06,47,0.027435,-0.678622
147921,110.26,56,0.017078,-0.801083
147922,142.49,166,0.022568,-0.736166
147923,135.26,154,0.021337,-0.750729
147924,198.32,230,0.032078,-0.623716
147925,61.21,28,0.008723,-0.899877
147926,1140.33,214,0.192538,1.273645
147927,1091.94,71,0.184295,1.17618
147928,487.56,129,0.081346,-0.041139
147929,41.96,169,0.005444,-0.93865
147930,824.82,117,0.138795,0.638157
147931,41.89,176,0.005432,-0.938791
147932,66.26,205,0.009583,-0.889706
147933,206.74,209,0.033512,-0.606756
147934,292.35,105,0.048095,-0.434324
147935,228.39,85,0.0372,-0.56315
147936,100.3,129,0.015381,-0.821144
147937,69.46,81,0.010128,-0.88326
147938,990.97,84,0.167096,0.97281
147939,235.64,222,0.038435,-0.548547
147940,133.33,145,0.021008,-0.754616
147941,343.73,155,0.056847,-0.330836
147942,28.76,219,0.003196,-0.965237
147943,468.5,44,0.0781,-0.079529
147944,152.84,169,0.024331,-0.71532
147945,465.9,4,0.077657,-0.084766
147946,486.12,233,0.081101,-0.04404
147947,838.33,161,0.141096,0.665368
147948,140.62,129,0.02225,-0.739933
147949,321.31,11,0.053028,-0.375994
147950,1643.6,136,0.278264,2.287312
147951,659.37,227,0.110612,0.304914
147952,1861.36,192,0.315356,2.725916
147953,1321.16,58,0.22334,1.637866
147954,481.76,60,0.080359,-0.052822
147955,163.22,30,0.026099,-0.694413
147956,717.19,229,0.120461,0.421372
147957,608.86,52,0.102008,0.203178
147958,454.45,40,0.075707,-0.107828
147959,608.38,216,0.101927,0.202212
147960,485.42,131,0.080982,-0.04545
147961,376.34,159,0.062402,-0.265154
147962,278.89,64,0.045802,-0.461435
147963,32.87,105,0.003896,-0.956959
147964,1013.79,230,0.170983,1.018773
147965,1013.25,196,0.170891,1.017685
147966,460.76,68,0.076781,-0.095119
147967,165.91,72,0.026557,-0.688994
147968,24.27,164,0.002431,-0.97428
147969,10.71,2,0.000121,-1.001592
147970,47.85,131,0.006447,-0.926786
147971,233.05,175,0.037994,-0.553764
147972,114.37,128,0.017778,-0.792804
147973,163.98,95,0.026229,-0.692882
147974,611.42,187,0.102445,0.208335
147975,1608.92,10,0.272356,2.217461
147976,125.82,240,0.019729,-0.769742
147977,323.35,154,0.053375,-0.371885
147978,2392.63,119,0.405852,3.795979
147979,1351.74,2,0.228549,1.699459
147980,227.18,14,0.036994,-0.565587
147981,202.6,2,0.032807,-0.615095
147982,148.65,62,0.023617,-0.723759
147983,94.45,59,0.014385,-0.832926
147984,318.14,18,0.052488,-0.382379
147985,218.61,91,0.035534,-0.582848
147986,692.93,137,0.116329,0.372509
147987,145.16,60,0.023023,-0.730788
147988,676.53,53,0.113535,0.339477
147989,179.94,96,0.028947,-0.660736
147990,459.14,139,0.076505,-0.098382
147991,518.65,190,0.086642,0.021481
147992,567.04,149,0.094885,0.118946
147993,106.39,97,0.016419,-0.808877
147994,176.14,97,0.0283,-0.66839
147995,151.26,236,0.024062,-0.718502
147996,439.2,146,0.073109,-0.138544
147997,49.38,152,0.006708,-0.923705
147998,375.17,140,0.062202,-0.267511
147999,55.77,207,0.007796,-0.910834
148000,215.53,190,0.03501,-0.589052
148001,590.31,128,0.098849,0.165816
148002,275.99,213,0.045308,-0.467276
148003,174.49,240,0.028019,-0.671713
148004,488.37,6,0.081484,-0.039508
148005,684.05,230,0.114816,0.354623
148006,156.91,7,0.025024,-0.707122
148007,187.91,122,0.030305,-0.644683
148008,521.23,18,0.087082,0.026677
148009,1689.4,86,0.286065,2.37956
148010,130.32,224,0.020495,-0.760678
148011,541.02,63,0.090453,0.066538
148012,1195.38,37,0.201915,1.384524
148013,319.92,199,0.052791,-0.378793
148014,200.52,51,0.032453,-0.619284
148015,559.61,20,0.093619,0.103981
148016,25.97,205,0.00272,-0.970856
148017,233.27,189,0.038031,-0.553321
148018,159.19,164,0.025413,-0.70253
148019,137.2,157,0.021667,-0.746821
148020,109.08,43,0.016877,-0.803459
148021,677.92,108,0.113772,0.342276
148022,1561.66,128,0.264306,2.122271
148023,252.88,21,0.041372,-0.513823
148024,35.17,66,0.004287,-0.952326
148025,644.54,108,0.108086,0.275044
148026,396.32,157,0.065805,-0.224912
148027,653.03,19,0.109532,0.292144
148028,531.93,162,0.088904,0.048229
148029,1189.24,136,0.200869,1.372157
148030,85.67,224,0.012889,-0.850611
148031,102.66,205,0.015783,-0.81639
148032,218.95,146,0.035592,-0.582163
148033,348.04,4,0.057581,-0.322155
148034,1309.91,146,0.221424,1.615206
148035,1197.39,248,0.202257,1.388573
148036,1037.36,111,0.174998,1.066247
148037,135.85,206,0.021437,-0.74954
148038,664.07,239,0.111413,0.31438
148039,251.84,48,0.041194,-0.515918
148040,1348.15,8,0.227937,1.692228
148041,130.74,19,0.020567,-0.759833
148042,86.14,118,0.01297,-0.849664
148043,933.8,152,0.157358,0.85766
148044,640.99,127,0.107481,0.267893
148045,871.36,49,0.146722,0.731896
148046,95.95,120,0.014641,-0.829905
148047,1090.51,144,0.184052,1.173299
148048,576.01,229,0.096413,0.137013
148049,537.15,54,0.089794,0.058743
148050,446.84,65,0.07441,-0.123156
148051,733.82,45,0.123294,0.454868
148052,278.59,15,0.045751,-0.462039
148053,81.26,9,0.012138,-0.859493
148054,397.47,170,0.066001,-0.222595
148055,699.37,82,0.117426,0.38548
148056,93.41,4,0.014208,-0.835021
148057,136.81,170,0.021601,-0.747607
148058,606.26,182,0.101566,0.197942
148059,167.12,186,0.026763,-0.686557
148060,103.13,246,0.015864,-0.815444
148061,1110.88,249,0.187521,1.214328
148062,97.71,128,0.01494,-0.82636
148063,220.91,197,0.035926,-0.578216
148064,289.68,135,0.04764,-0.439702
148065,333.27,50,0.055065,-0.351904
148066,234.17,194,0.038185,-0.551508
148067,1228.28,195,0.207519,1.45079
148068,547.39,129,0.091538,0.079368
148069,232.75,146,0.037943,-0.554368
148070,231.37,135,0.037708,-0.557147
148071,359.53,238,0.059538,-0.299013
148072,27.12,246,0.002916,-0.96854
148073,1316.21,184,0.222497,1.627896
148074,136.36,134,0.021524,-0.748513
148075,607.99,162,0.10186,0.201426
148076,761.91,228,0.128079,0.511446
148077,888.34,43,0.149614,0.766096
148078,100.55,197,0.015424,-0.82064
148079,394.68,233,0.065526,-0.228215
148080,53.69,149,0.007442,-0.915024
148081,826.85,114,0.13914,0.642245
148082,343.21,87,0.056758,-0.331884
148083,96.28,227,0.014697,-0.829241
148084,644.13,129,0.108016,0.274218
148085,211.11,43,0.034257,-0.597954
148086,70.81,187,0.010358,-0.880541
148087,319.09,163,0.05265,-0.380465
148088,144.1,61,0.022842,-0.732923
148089,1510.09,147,0.255522,2.018401
148090,234.21,54,0.038191,-0.551427
148091,434.85,186,0.072368,-0.147306
148092,1491.74,63,0.252396,1.981441
148093,260.21,222,0.04262,-0.499059
148094,231.68,170,0.03776,-0.556523
148095,98.61,6,0.015094,-0.824548
148096,1402.76,234,0.23724,1.802221
148097,816.58,182,0.137391,0.62156
148098,134.88,95,0.021272,-0.751494
148099,212.24,124,0.034449,-0.595678
148100,1242.03,172,0.209861,1.478485
148101,395.32,187,0.065635,-0.226926
148102,416.34,14,0.069215,-0.184588
148103,532.27,16,0.088962,0.048914
148104,728.09,121,0.122318,0.443327
148105,1410.79,60,0.238607,1.818395
148106,820.31,157,0.138026,0.629073
148107,1373.23,103,0.23221,1.742743
148108,869.1,106,0.146337,0.727344
148109,33.77,232,0.004049,-0.955146
148110,72.52,83,0.01065,-0.877097
148111,1090.95,61,0.184127,1.174186
148112,24.04,213,0.002392,-0.974744
148113,800.36,97,0.134628,0.58889
148114,958.04,94,0.161487,0.906483
148115,278.47,14,0.045731,-0.46228
148116,229.14,159,0.037328,-0.561639
148117,118.09,218,0.018412,-0.785312
148118,35.08,183,0.004272,-0.952507
148119,694.0,18,0.116511,0.374664
148120,48.29,4,0.006522,-0.9259
148121,1457.22,164,0.246516,1.911912
148122,186.02,77,0.029983,-0.64849
148123,800.53,53,0.134657,0.589233
148124,40.77,229,0.005241,-0.941047
148125,394.24,10,0.065451,-0.229101
148126,224.7,101,0.036572,-0.570582
148127,25.23,222,0.002594,-0.972347
148128,543.27,127,0.090836,0.07107
148129,1443.78,186,0.244227,1.884842
148130,15.41,60,0.000922,-0.992126
148131,167.65,233,0.026854,-0.68549
148132,618.03,4,0.10357,0.221648
148133,1034.96,138,0.174589,1.061413
148134,115.84,234,0.018029,-0.789844
148135,46.67,108,0.006246,-0.929163
148136,14.34,168,0.000739,-0.994281
148137,131.17,232,0.02064,-0.758966
148138,46.99,28,0.006301,-0.928519
148139,232.66,194,0.037927,-0.554549
148140,300.02,91,0.049401,-0.418875
148141,336.89,221,0.055682,-0.344613
148142,86.77,6,0.013077,-0.848395
148143,321.8,23,0.053111,-0.375007
148144,14.55,204,0.000775,-0.993858
148145,146.84,105,0.023309,-0.727405
148146,240.29,200,0.039227,-0.539181
148147,72.98,202,0.010728,-0.876171
148148,851.02,81,0.143257,0.690928
148149,122.33,65,0.019134,-0.776772
148150,713.02,67,0.119751,0.412973
148151,331.13,108,0.054701,-0.356215
148152,336.72,125,0.055653,-0.344956
148153,528.09,46,0.08825,0.040495
148154,32.64,156,0.003856,-0.957422
148155,51.02,234,0.006987,-0.920401
148156,207.89,228,0.033708,-0.60444
148157,279.63,59,0.045928,-0.459944
148158,291.01,48,0.047867,-0.437023
148159,574.88,154,0.09622,0.134737
148160,10.35,186,6e-05,-1.002317
148161,1608.37,89,0.272263,2.216353
148162,105.88,98,0.016332,-0.809905
148163,152.93,195,0.024346,-0.715138
148164,1190.25,57,0.201041,1.374192
148165,12.75,28,0.000468,-0.997483
148166,2382.57,247,0.404138,3.775717
148167,28.31,29,0.003119,-0.966143
148168,74.23,13,0.010941,-0.873653
148169,147.29,128,0.023386,-0.726498
148170,298.77,234,0.049188,-0.421393
148171,375.37,103,0.062236,-0.267108
148172,65.31,181,0.009421,-0.891619
148173,48.26,148,0.006517,-0.925961
148174,26.19,119,0.002758,-0.970413
148175,158.36,150,0.025271,-0.704201
148176,1282.54,13,0.216762,1.560079
148177,257.02,72,0.042077,-0.505484
148178,731.98,127,0.12298,0.451162
148179,115.48,185,0.017967,-0.790569
148180,43.43,106,0.005694,-0.935689
148181,414.03,211,0.068822,-0.189241
148182,873.25,69,0.147044,0.735703
148183,1153.65,69,0.194807,1.300473
148184,405.05,98,0.067292,-0.207328
148185,184.09,126,0.029654,-0.652377
148186,67.99,49,0.009878,-0.886221
148187,561.04,126,0.093863,0.106861
148188,174.56,98,0.028031,-0.671572
148189,938.83,11,0.158215,0.867791
148190,474.59,246,0.079137,-0.067263
148191,989.07,230,0.166773,0.968983
148192,428.11,135,0.07122,-0.160881
148193,748.64,144,0.125818,0.484718
148194,184.29,18,0.029688,-0.651974
148195,359.64,198,0.059557,-0.298791
148196,19.8,242,0.001669,-0.983284
148197,478.03,245,0.079723,-0.060334
148198,391.51,115,0.064986,-0.2346
148199,713.83,124,0.119889,0.414605
148200,662.74,193,0.111186,0.311701
148201,503.92,215,0.084133,-0.008188
148202,39.18,50,0.00497,-0.944249
148203,1176.57,102,0.198711,1.346638
148204,19.09,136,0.001548,-0.984714
148205,822.96,204,0.138478,0.63441
148206,336.34,69,0.055588,-0.345721
148207,861.86,55,0.145104,0.712761
148208,322.81,43,0.053283,-0.372973
148209,530.56,91,0.088671,0.04547
148210,235.7,237,0.038445,-0.548426
148211,690.66,121,0.115942,0.367937
148212,156.63,242,0.024977,-0.707686
148213,645.33,21,0.108221,0.276635
148214,117.45,175,0.018303,-0.786601
148215,650.37,191,0.109079,0.286786
148216,183.84,171,0.029612,-0.652881
148217,173.3,165,0.027816,-0.67411
148218,844.31,77,0.142114,0.677413
148219,850.18,190,0.143114,0.689236
148220,597.86,211,0.100135,0.181023
148221,1297.91,59,0.21938,1.591036
148222,94.92,187,0.014465,-0.83198
148223,166.89,141,0.026724,-0.687021
148224,184.08,214,0.029652,-0.652397
148225,192.13,174,0.031024,-0.636183
148226,208.77,32,0.033858,-0.602668
148227,607.03,67,0.101697,0.199492
148228,167.87,201,0.026891,-0.685047
148229,178.38,230,0.028681,-0.663878
148230,432.47,112,0.071963,-0.1521
148231,117.44,151,0.018301,-0.786621
148232,236.98,113,0.038663,-0.545848
148233,39.84,154,0.005083,-0.94292
148234,1534.01,71,0.259596,2.06658
148235,200.86,10,0.032511,-0.6186
148236,958.7,190,0.161599,0.907813
148237,387.45,133,0.064294,-0.242777
148238,139.52,118,0.022062,-0.742148
148239,117.48,208,0.018308,-0.78654
148240,603.66,201,0.101123,0.192705
148241,1684.33,50,0.285202,2.369349
148242,111.1,126,0.017221,-0.799391
148243,71.32,116,0.010445,-0.879514
148244,254.78,25,0.041695,-0.509996
148245,260.28,117,0.042632,-0.498918
148246,830.6,39,0.139779,0.649799
148247,326.39,166,0.053893,-0.365762
148248,42.25,122,0.005493,-0.938066
148249,1277.05,15,0.215826,1.549021
148250,243.55,160,0.039782,-0.532615
148251,562.11,189,0.094045,0.109016
148252,560.54,64,0.093778,0.105854
148253,39.0,52,0.00494,-0.944612
148254,11.81,99,0.000308,-0.999377
148255,56.08,24,0.007849,-0.91021
148256,1577.86,228,0.267066,2.154901
148257,799.92,168,0.134553,0.588004
148258,80.79,185,0.012058,-0.86044
148259,487.09,123,0.081266,-0.042086
148260,483.34,169,0.080628,-0.049639
148261,10.28,114,4.8e-05,-1.002458
148262,290.24,90,0.047735,-0.438574
148263,632.01,101,0.105952,0.249806
148264,113.38,41,0.01761,-0.794798
148265,961.58,23,0.16209,0.913613
148266,549.85,19,0.091957,0.084323
148267,13.47,174,0.000591,-0.996033
148268,975.21,139,0.164412,0.941066
148269,19.8,51,0.001669,-0.983284
148270,1104.31,47,0.186402,1.201095
148271,213.02,18,0.034582,-0.594107
148272,609.74,92,0.102158,0.204951
148273,784.24,207,0.131882,0.556422
148274,175.13,234,0.028128,-0.670424
148275,230.37,168,0.037537,-0.559162
148276,366.21,32,0.060676,-0.285558
148277,446.96,207,0.074431,-0.122914
148278,182.69,190,0.029416,-0.655197
148279,2449.5,171,0.415539,3.910525
148280,677.81,165,0.113753,0.342055
148281,170.21,195,0.02729,-0.680334
148282,521.43,168,0.087116,0.02708
148283,295.79,179,0.048681,-0.427395
148284,994.23,204,0.167652,0.979376
148285,209.46,144,0.033976,-0.601278
148286,114.04,197,0.017722,-0.793469
148287,33.62,175,0.004023,-0.955448
148288,2087.34,133,0.353849,3.181076
148289,232.54,108,0.037907,-0.554791
148290,134.56,89,0.021217,-0.752138
148291,348.41,56,0.057644,-0.32141
148292,182.4,120,0.029366,-0.655781
148293,142.57,116,0.022582,-0.736005
148294,489.06,139,0.081602,-0.038118
148295,48.9,40,0.006626,-0.924672
148296,365.65,10,0.060581,-0.286686
148297,255.05,123,0.041741,-0.509452
148298,390.21,101,0.064764,-0.237218
148299,203.16,136,0.032902,-0.613967
148300,432.36,212,0.071944,-0.152321
148301,52.68,125,0.00727,-0.917058
148302,245.93,101,0.040188,-0.527821
148303,145.58,227,0.023094,-0.729942
148304,298.21,157,0.049093,-0.422521
148305,264.03,161,0.043271,-0.491365
148306,508.73,91,0.084953,0.0015
148307,505.45,46,0.084394,-0.005106
148308,276.68,71,0.045426,-0.465886
148309,110.22,23,0.017071,-0.801163
148310,446.03,178,0.074272,-0.124788
148311,1708.33,120,0.28929,2.417689
148312,112.56,91,0.01747,-0.79645
148313,45.78,5,0.006095,-0.930956
148314,163.64,170,0.026171,-0.693567
148315,276.3,139,0.045361,-0.466651
148316,192.78,245,0.031134,-0.634874
148317,910.03,73,0.153309,0.809783
148318,349.65,109,0.057855,-0.318912
148319,151.27,129,0.024064,-0.718482
148320,1509.86,190,0.255483,2.017938
148321,76.8,172,0.011379,-0.868476
148322,75.57,221,0.011169,-0.870954
148323,150.71,197,0.023968,-0.71961
148324,49.94,80,0.006803,-0.922577
148325,706.46,78,0.118633,0.399761
148326,197.57,40,0.03195,-0.625226
148327,664.37,64,0.111464,0.314984
148328,729.29,145,0.122522,0.445744
148329,145.59,73,0.023096,-0.729922
148330,375.28,115,0.062221,-0.267289
148331,376.56,160,0.062439,-0.264711
148332,1035.39,225,0.174663,1.062279
148333,22.98,42,0.002211,-0.976879
148334,200.48,7,0.032446,-0.619365
148335,1080.61,167,0.182365,1.153359
148336,145.12,213,0.023016,-0.730869
148337,83.6,143,0.012537,-0.85478
148338,439.17,226,0.073104,-0.138605
148339,192.55,132,0.031095,-0.635337
148340,324.89,248,0.053638,-0.368783
148341,867.43,140,0.146053,0.72398
148342,377.71,226,0.062635,-0.262395
148343,372.72,60,0.061785,-0.272446
148344,172.99,246,0.027763,-0.674734
148345,797.19,216,0.134088,0.582505
148346,683.18,55,0.114668,0.352871
148347,143.37,181,0.022718,-0.734394
148348,202.83,213,0.032846,-0.614632
148349,787.07,166,0.132364,0.562122
148350,231.36,187,0.037706,-0.557168
148351,268.39,235,0.044014,-0.482583
148352,236.6,113,0.038599,-0.546613
148353,98.15,41,0.015015,-0.825474
148354,218.44,128,0.035505,-0.583191
148355,822.11,220,0.138333,0.632698
148356,347.73,131,0.057528,-0.32278
148357,316.45,193,0.0522,-0.385783
148358,95.01,168,0.01448,-0.831799
148359,107.75,139,0.016651,-0.806138
148360,31.95,116,0.003739,-0.958812
148361,17.03,212,0.001197,-0.988863
148362,344.73,70,0.057017,-0.328822
148363,273.17,60,0.044828,-0.472956
148364,171.05,246,0.027433,-0.678642
148365,2314.92,171,0.392615,3.639459
148366,263.75,103,0.043223,-0.491929
148367,787.59,41,0.132453,0.563169
148368,128.21,36,0.020136,-0.764928
148369,151.87,152,0.024166,-0.717273
148370,430.12,57,0.071562,-0.156833
148371,12.02,247,0.000344,-0.998954
148372,18.79,55,0.001497,-0.985318
148373,86.7,110,0.013065,-0.848536
148374,136.24,222,0.021503,-0.748755
148375,385.23,126,0.063916,-0.247249
148376,589.55,107,0.098719,0.164285
148377,196.9,42,0.031836,-0.626576
148378,146.61,129,0.02327,-0.727868
148379,875.27,218,0.147388,0.739771
148380,98.83,202,0.015131,-0.824104
148381,577.11,84,0.0966,0.139229
148382,1349.23,209,0.228121,1.694403
148383,142.12,208,0.022505,-0.736911
148384,55.49,224,0.007749,-0.911398
148385,1960.02,9,0.332162,2.924633
148386,167.89,95,0.026895,-0.685006
148387,171.25,155,0.027467,-0.678239
148388,340.6,150,0.056314,-0.337141
148389,141.37,241,0.022377,-0.738422
148390,2481.89,175,0.421056,3.975763
148391,31.96,213,0.003741,-0.958791
148392,310.26,165,0.051146,-0.39825
148393,407.42,234,0.067696,-0.202554
148394,324.57,170,0.053583,-0.369428
148395,377.53,25,0.062604,-0.262758
148396,2204.19,3,0.373753,3.416431
148397,1057.39,3,0.17841,1.10659
148398,194.41,121,0.031412,-0.631591
148399,410.9,196,0.068288,-0.195545
148400,10.16,246,2.7e-05,-1.0027
148401,273.45,45,0.044875,-0.472392
148402,99.49,234,0.015244,-0.822775
148403,631.29,123,0.105829,0.248356
148404,134.93,124,0.02128,-0.751393
148405,700.94,37,0.117693,0.388642
148406,197.83,34,0.031995,-0.624702
148407,1310.69,249,0.221557,1.616777
148408,304.77,188,0.05021,-0.409308
148409,924.79,202,0.155823,0.839512
148410,504.65,111,0.084258,-0.006717
148411,1904.86,95,0.322766,2.813532
148412,688.8,217,0.115625,0.36419
148413,660.43,130,0.110793,0.307049
148414,163.85,73,0.026206,-0.693144
148415,361.46,94,0.059867,-0.295125
148416,181.33,89,0.029184,-0.657936
148417,19.74,223,0.001659,-0.983404
148418,629.95,29,0.105601,0.245657
148419,144.49,14,0.022909,-0.732138
148420,263.19,28,0.043128,-0.493057
148421,177.48,136,0.028528,-0.665691
148422,121.34,39,0.018965,-0.778766
148423,44.74,43,0.005918,-0.93305
148424,216.16,37,0.035117,-0.587783
148425,52.64,27,0.007263,-0.917139
148426,398.61,181,0.066195,-0.220299
148427,19.91,73,0.001688,-0.983062
148428,1416.87,77,0.239643,1.830641
148429,1707.73,191,0.289187,2.41648
148430,191.67,41,0.030945,-0.63711
148431,160.68,148,0.025666,-0.699529
148432,65.13,184,0.009391,-0.891982
148433,1186.51,144,0.200404,1.366659
148434,451.99,202,0.075288,-0.112783
148435,480.96,153,0.080222,-0.054433
148436,1140.99,67,0.19265,1.274974
148437,1218.36,207,0.205829,1.43081
148438,891.12,129,0.150088,0.771696
148439,752.38,241,0.126455,0.492251
148440,1058.77,56,0.178645,1.10937
148441,1053.62,128,0.177768,1.098997
148442,239.94,15,0.039167,-0.539886
148443,1823.26,248,0.308867,2.649176
148444,627.44,208,0.105173,0.240601
148445,241.18,75,0.039379,-0.537389
148446,301.74,121,0.049694,-0.415411
148447,590.99,193,0.098965,0.167185
148448,234.0,83,0.038156,-0.55185
148449,885.96,10,0.149209,0.761303
148450,90.12,72,0.013647,-0.841648
148451,1200.78,212,0.202835,1.395401
148452,189.19,121,0.030523,-0.642105
148453,92.86,201,0.014114,-0.836129
148454,986.05,7,0.166258,0.9629
148455,146.87,242,0.023314,-0.727344
148456,937.02,58,0.157906,0.864146
148457,185.68,140,0.029925,-0.649175
148458,1368.02,56,0.231322,1.732249
148459,133.64,23,0.021061,-0.753991
148460,46.1,231,0.006149,-0.930311
148461,1388.6,233,0.234828,1.773701
148462,100.54,192,0.015422,-0.82066
148463,1452.39,228,0.245693,1.902184
148464,878.57,90,0.14795,0.746418
148465,52.74,192,0.00728,-0.916937
148466,304.52,168,0.050168,-0.409812
148467,48.12,202,0.006493,-0.926243
148468,210.08,217,0.034081,-0.600029
148469,226.55,94,0.036887,-0.566856
148470,467.69,107,0.077962,-0.081161
148471,1872.68,229,0.317285,2.748716
148472,103.02,128,0.015845,-0.815665
148473,209.61,234,0.034001,-0.600976
148474,452.28,33,0.075337,-0.112199
148475,104.02,179,0.016015,-0.813651
148476,630.16,190,0.105637,0.24608
148477,268.47,108,0.044027,-0.482422
148478,1503.61,100,0.254418,2.005349
148479,506.95,116,0.084649,-0.002085
148480,235.56,107,0.038421,-0.548708
148481,645.54,245,0.108256,0.277058
148482,922.41,131,0.155418,0.834719
148483,815.92,224,0.137279,0.620231
148484,162.42,35,0.025963,-0.696024
148485,279.77,146,0.045952,-0.459662
148486,310.9,30,0.051255,-0.396961
148487,255.82,57,0.041872,-0.507901
148488,196.16,19,0.03171,-0.628066
148489,708.67,204,0.11901,0.404212
148490,16.15,34,0.001048,-0.990635
148491,183.75,132,0.029596,-0.653062
148492,86.35,24,0.013005,-0.849241
148493,78.92,71,0.01174,-0.864206
148494,172.14,240,0.027619,-0.676446
148495,728.06,81,0.122313,0.443266
148496,1753.74,47,0.297025,2.509152
148497,371.41,231,0.061562,-0.275084
148498,216.98,114,0.035257,-0.586131
148499,893.54,24,0.1505,0.77657
148500,44.73,16,0.005916,-0.933071
148501,58.9,25,0.00833,-0.90453
148502,221.84,83,0.036084,-0.576342
148503,307.47,154,0.05067,-0.40387
148504,809.34,161,0.136158,0.606977
148505,1306.9,78,0.220911,1.609144
148506,388.87,236,0.064536,-0.239917
148507,352.24,215,0.058296,-0.313696
148508,129.77,95,0.020401,-0.761786
148509,309.99,19,0.0511,-0.398794
148510,1296.18,158,0.219085,1.587552
148511,259.53,55,0.042504,-0.500429
148512,128.29,239,0.020149,-0.764767
148513,215.71,154,0.03504,-0.588689
148514,371.39,72,0.061558,-0.275125
148515,466.38,86,0.077739,-0.083799
148516,293.2,155,0.04824,-0.432612
148517,720.52,222,0.121028,0.42808
148518,449.08,98,0.074792,-0.118644
148519,556.88,194,0.093154,0.098482
148520,1003.59,77,0.169246,0.998228
148521,1013.8,128,0.170985,1.018793
148522,123.77,202,0.019379,-0.773871
148523,498.21,89,0.083161,-0.019689
148524,640.52,97,0.107401,0.266947
148525,88.83,41,0.013428,-0.844246
148526,935.02,155,0.157566,0.860117
148527,109.51,93,0.01695,-0.802593
148528,812.92,57,0.136768,0.614188
148529,98.05,116,0.014998,-0.825675
148530,686.97,219,0.115314,0.360505
148531,90.17,39,0.013656,-0.841547
148532,248.07,144,0.040552,-0.523511
148533,87.46,181,0.013194,-0.847005
148534,167.85,235,0.026888,-0.685087
148535,2093.93,221,0.354972,3.194349
148536,66.96,35,0.009702,-0.888296
148537,270.83,174,0.044429,-0.477669
148538,574.93,208,0.096229,0.134838
148539,59.69,143,0.008464,-0.902939
148540,67.72,27,0.009832,-0.886765
148541,87.31,225,0.013169,-0.847308
148542,527.8,89,0.088201,0.03991
148543,1210.3,33,0.204456,1.414576
148544,884.32,76,0.14893,0.757999
148545,2048.9,206,0.347302,3.103652
148546,441.54,10,0.073508,-0.133831
148547,1638.25,170,0.277352,2.276536
148548,191.87,165,0.030979,-0.636707
148549,283.66,12,0.046615,-0.451827
148550,262.12,189,0.042946,-0.495212
148551,34.26,239,0.004132,-0.954159
148552,895.11,213,0.150768,0.779732
148553,22.51,228,0.002131,-0.977825
148554,664.44,71,0.111476,0.315125
148555,271.34,204,0.044516,-0.476641
148556,13.13,20,0.000533,-0.996718
148557,181.21,34,0.029164,-0.658178
148558,222.42,95,0.036183,-0.575174
148559,1681.97,134,0.2848,2.364595
148560,550.99,237,0.092151,0.086619
148561,402.16,42,0.0668,-0.213149
148562,77.94,4,0.011573,-0.86618
148563,258.05,144,0.042252,-0.50341
148564,28.21,232,0.003102,-0.966345
148565,727.08,222,0.122146,0.441293
148566,98.83,32,0.015131,-0.824104
148567,461.24,156,0.076863,-0.094152
148568,610.97,195,0.102368,0.207428
148569,238.25,176,0.03888,-0.54329
148570,510.64,128,0.085278,0.005347
148571,732.46,187,0.123062,0.452129
148572,111.75,242,0.017332,-0.798081
148573,469.22,67,0.078222,-0.078079
148574,671.91,91,0.112748,0.330171
148575,230.84,120,0.037617,-0.558215
148576,98.66,51,0.015102,-0.824447
148577,178.52,169,0.028705,-0.663596
148578,1362.09,93,0.230312,1.720305
148579,231.15,237,0.03767,-0.557591
148580,66.98,13,0.009706,-0.888255
148581,53.17,173,0.007353,-0.916071
148582,109.53,64,0.016954,-0.802553
148583,78.2,239,0.011617,-0.865657
148584,351.64,52,0.058194,-0.314904
148585,223.51,75,0.036369,-0.572979
148586,930.7,136,0.15683,0.851416
148587,1074.65,108,0.18135,1.141355
148588,330.54,165,0.0546,-0.357403
148589,1106.99,157,0.186859,1.206493
