transaction_id,timestamp,customer_type,payment_method,region,device_type,status,error_message,amount
TX_00004997,2025-01-15 14:55:38,Startup,credit_card,EU-Central,mobile_android,failed,Stripe API timeout,0.0
TX_00004998,2025-01-15 14:55:53,Enterprise,credit_card,US-West,desktop,failed,Stripe API timeout,0.0
TX_00004999,2025-01-15 14:56:03,Startup,debit,US-East,desktop,success,None,45.5
TX_00005000,2025-01-15 14:56:42,SMB,debit,US-East,desktop,success,None,96.99
TX_00005001,2025-01-15 14:57:00,Enterprise,credit_card,US-East,mobile_ios,failed,Stripe API timeout,0.0
TX_00005002,2025-01-15 14:57:57,SMB,credit_card,EU-Central,mobile_android,failed,Stripe API timeout,0.0
TX_00005003,2025-01-15 14:58:00,SMB,crypto,EU-Central,desktop,success,None,90.81
TX_00005004,2025-01-15 14:58:18,SMB,debit,EU-Central,mobile_ios,success,None,83.79
TX_00005005,2025-01-15 14:58:19,SMB,crypto,US-East,mobile_ios,success,None,64.56
TX_00005006,2025-01-15 14:59:00,SMB,credit_card,EU-Central,mobile_ios,failed,Stripe API timeout,0.0
TX_00005007,2025-01-15 14:59:03,Startup,debit,US-East,mobile_ios,success,None,34.48
TX_00005008,2025-01-15 14:59:05,Startup,debit,US-East,desktop,success,None,57.47
TX_00005009,2025-01-15 14:59:07,Startup,credit_card,US-West,desktop,failed,Stripe API timeout,0.0
TX_00005010,2025-01-15 14:59:25,SMB,crypto,US-West,mobile_ios,success,None,78.62
TX_00005011,2025-01-15 14:59:54,SMB,credit_card,EU-Central,desktop,failed,Stripe API timeout,0.0
TX_00005012,2025-01-15 15:01:00,SMB,debit,US-West,mobile_android,success,None,91.54
TX_00005013,2025-01-15 15:02:00,Enterprise,crypto,US-East,mobile_android,success,None,148.66
TX_00005014,2025-01-15 15:07:00,SMB,credit_card,US-East,mobile_android,success,None,65.1
TX_00005015,2025-01-15 15:14:00,Startup,debit,US-East,desktop,success,None,50.4
TX_00005016,2025-01-15 15:23:00,Startup,credit_card,US-East,desktop,success,None,42.45
TX_00005017,2025-01-15 15:37:00,Startup,debit,US-East,desktop,success,None,54.06
TX_00005018,2025-01-15 15:53:00,SMB,debit,EU-Central,mobile_android,success,None,95.65
TX_00005019,2025-01-15 15:56:00,SMB,debit,US-East,desktop,success,None,71.58
TX_00005020,2025-01-15 15:58:00,Startup,debit,EU-Central,desktop,success,None,54.64
TX_00005021,2025-01-15 15:59:00,SMB,credit_card,US-West,desktop,success,None,65.35
TX_00005022,2025-01-15 16:00:00,SMB,credit_card,US-East,desktop,success,None,94.35
TX_00005023,2025-01-15 16:05:00,SMB,credit_card,US-West,desktop,success,None,68.86
TX_00005024,2025-01-15 16:08:00,SMB,debit,EU-Central,desktop,success,None,79.9
TX_00005025,2025-01-15 16:13:00,Enterprise,credit_card,US-West,desktop,success,None,174.06
TX_00005026,2025-01-15 16:13:00,Startup,debit,US-East,mobile_android,failed,Insufficient funds,0.0
TX_00005027,2025-01-15 16:16:00,Startup,credit_card,APAC,mobile_ios,success,None,35.24
TX_00005028,2025-01-15 16:17:00,SMB,debit,US-East,mobile_ios,success,None,78.67
TX_00005029,2025-01-15 16:33:00,Enterprise,credit_card,APAC,desktop,success,None,153.94
TX_00005030,2025-01-15 16:38:00,Startup,debit,US-East,mobile_android,success,None,11.55
TX_00005031,2025-01-15 16:42:00,SMB,debit,EU-Central,mobile_android,failed,Invalid PIN,0.0
TX_00005032,2025-01-15 16:44:00,SMB,crypto,US-West,mobile_android,success,None,69.98
TX_00005033,2025-01-15 16:44:00,Enterprise,debit,US-West,desktop,success,None,181.49
TX_00005034,2025-01-15 16:48:00,SMB,debit,US-East,mobile_android,success,None,70.76
TX_00005035,2025-01-15 16:48:00,Startup,crypto,US-East,desktop,success,None,31.29
TX_00005036,2025-01-15 16:48:00,Startup,debit,EU-Central,desktop,success,None,32.97
TX_00005037,2025-01-15 16:52:00,SMB,credit_card,EU-Central,desktop,failed,Card expired,0.0
TX_00005038,2025-01-15 16:54:00,SMB,debit,US-West,mobile_ios,success,None,73.18
TX_00005039,2025-01-15 16:57:00,Enterprise,debit,US-East,mobile_ios,success,None,176.41
TX_00005040,2025-01-15 17:00:00,Enterprise,credit_card,US-East,desktop,success,None,140.45
TX_00005041,2025-01-15 17:01:00,Startup,debit,US-West,mobile_ios,success,None,36.03
TX_00005042,2025-01-15 17:02:00,Startup,debit,US-East,desktop,success,None,56.04
TX_00005043,2025-01-15 17:08:00,SMB,crypto,US-East,desktop,success,None,77.58
TX_00005044,2025-01-15 17:15:00,Startup,crypto,US-West,desktop,success,None,31.43
TX_00005045,2025-01-15 17:19:00,Startup,credit_card,US-West,mobile_ios,success,None,20.87
TX_00005046,2025-01-15 17:24:00,Startup,credit_card,US-East,desktop,success,None,34.84
TX_00005047,2025-01-15 17:25:00,Enterprise,credit_card,US-East,desktop,failed,Card expired,0.0
TX_00005048,2025-01-15 17:29:00,SMB,credit_card,US-West,mobile_android,success,None,57.17
TX_00005049,2025-01-15 17:37:00,Startup,debit,US-East,mobile_android,success,None,50.92
TX_00005050,2025-01-15 17:43:00,SMB,credit_card,EU-Central,desktop,success,None,88.22
TX_00005051,2025-01-15 17:45:00,Startup,debit,US-East,mobile_ios,success,None,42.45
TX_00005052,2025-01-15 17:45:00,Startup,debit,US-East,desktop,success,None,37.56
TX_00005053,2025-01-15 17:53:00,Startup,debit,EU-Central,mobile_ios,success,None,39.6
TX_00005054,2025-01-15 18:03:00,SMB,credit_card,US-West,desktop,success,None,120.32
TX_00005055,2025-01-15 18:08:00,Startup,credit_card,US-East,desktop,success,None,35.26
TX_00005056,2025-01-15 18:12:00,SMB,credit_card,US-West,desktop,success,None,69.91
TX_00005057,2025-01-15 18:13:00,Startup,credit_card,US-East,desktop,success,None,47.91
TX_00005058,2025-01-15 18:19:00,SMB,crypto,US-West,desktop,success,None,70.08
TX_00005059,2025-01-15 18:19:00,SMB,debit,US-East,mobile_android,success,None,77.89
TX_00005060,2025-01-15 18:23:00,Startup,credit_card,EU-Central,mobile_android,success,None,41.65
TX_00005061,2025-01-15 18:27:00,SMB,debit,US-West,mobile_android,success,None,75.33
TX_00005062,2025-01-15 18:31:00,SMB,credit_card,US-West,mobile_android,success,None,106.2
TX_00005063,2025-01-15 18:31:00,Startup,debit,EU-Central,desktop,success,None,27.5
TX_00005064,2025-01-15 18:34:00,SMB,credit_card,US-West,mobile_ios,success,None,109.71
TX_00005065,2025-01-15 18:41:00,Startup,debit,US-West,desktop,success,None,49.27
TX_00005066,2025-01-15 18:41:00,Enterprise,credit_card,US-East,mobile_android,success,None,132.59
TX_00005067,2025-01-15 18:48:00,Startup,credit_card,US-East,mobile_android,success,None,39.95
TX_00005068,2025-01-15 18:52:00,Startup,credit_card,EU-Central,desktop,success,None,38.81
TX_00005069,2025-01-15 18:55:00,SMB,credit_card,EU-Central,desktop,success,None,64.79
TX_00005070,2025-01-15 19:00:00,Enterprise,debit,US-East,desktop,success,None,185.14
TX_00005071,2025-01-15 19:01:00,SMB,credit_card,EU-Central,desktop,success,None,78.36
TX_00005072,2025-01-15 19:04:00,Enterprise,debit,US-West,mobile_android,success,None,156.04
TX_00005073,2025-01-15 19:04:00,Enterprise,debit,US-West,mobile_android,success,None,117.53
TX_00005074,2025-01-15 19:04:00,Startup,debit,US-East,desktop,success,None,31.24
TX_00005075,2025-01-15 19:12:00,SMB,debit,US-East,desktop,success,None,73.66
TX_00005076,2025-01-15 19:16:00,SMB,credit_card,US-West,desktop,success,None,48.55
TX_00005077,2025-01-15 19:22:00,Startup,credit_card,US-East,mobile_android,success,None,46.19
TX_00005078,2025-01-15 19:23:00,Enterprise,crypto,US-West,mobile_android,success,None,198.18
TX_00005079,2025-01-15 19:29:00,SMB,debit,APAC,mobile_ios,success,None,67.68
TX_00005080,2025-01-15 19:41:00,Enterprise,debit,EU-Central,mobile_ios,success,None,152.06
TX_00005081,2025-01-15 19:52:00,SMB,debit,US-West,mobile_ios,success,None,70.71
TX_00005082,2025-01-15 19:52:00,Startup,credit_card,US-West,desktop,success,None,42.34
TX_00005083,2025-01-15 19:57:00,Startup,debit,US-East,mobile_android,success,None,33.15
TX_00005084,2025-01-15 19:59:00,SMB,crypto,APAC,mobile_ios,success,None,54.23
TX_00005085,2025-01-15 20:00:00,Enterprise,credit_card,APAC,desktop,success,None,178.12
TX_00005086,2025-01-15 20:04:00,Enterprise,debit,US-West,desktop,success,None,172.9
TX_00005087,2025-01-15 20:11:00,SMB,credit_card,US-East,mobile_ios,success,None,100.2
TX_00005088,2025-01-15 20:12:00,Startup,credit_card,US-East,desktop,success,None,47.17
TX_00005089,2025-01-15 20:16:00,SMB,debit,US-East,mobile_ios,success,None,88.43
TX_00005090,2025-01-15 20:24:00,SMB,debit,US-West,mobile_android,success,None,77.73
TX_00005091,2025-01-15 20:26:00,Enterprise,debit,US-East,mobile_ios,success,None,183.39
TX_00005092,2025-01-15 20:27:00,Startup,crypto,US-West,mobile_ios,success,None,56.35
TX_00005093,2025-01-15 20:29:00,Startup,credit_card,US-West,mobile_ios,success,None,30.08
TX_00005094,2025-01-15 20:30:00,Startup,debit,US-East,desktop,success,None,37.1
TX_00005095,2025-01-15 20:35:00,Startup,credit_card,EU-Central,desktop,success,None,37.55
TX_00005096,2025-01-15 20:38:00,SMB,credit_card,US-East,desktop,success,None,94.7
TX_00005097,2025-01-15 20:40:00,Enterprise,credit_card,EU-Central,mobile_android,success,None,120.65
TX_00005098,2025-01-15 20:40:00,SMB,debit,US-East,mobile_android,success,None,60.56
TX_00005099,2025-01-15 20:51:00,Startup,credit_card,US-East,desktop,success,None,49.17
TX_00005100,2025-01-15 21:07:00,Startup,debit,US-East,mobile_android,success,None,46.91
TX_00005101,2025-01-15 21:15:00,SMB,debit,APAC,mobile_ios,success,None,47.24
TX_00005102,2025-01-15 21:18:00,Startup,credit_card,US-West,mobile_android,success,None,41.1
TX_00005103,2025-01-15 21:27:00,Startup,debit,US-West,desktop,success,None,52.83
TX_00005104,2025-01-15 21:27:00,Startup,credit_card,US-East,mobile_ios,success,None,13.62
TX_00005105,2025-01-15 21:32:00,SMB,credit_card,US-West,mobile_ios,success,None,70.73
TX_00005106,2025-01-15 21:32:00,Startup,debit,US-East,desktop,success,None,68.46
TX_00005107,2025-01-15 21:53:00,SMB,credit_card,APAC,desktop,success,None,102.53
TX_00005108,2025-01-15 22:13:00,Startup,debit,APAC,desktop,success,None,28.85
TX_00005109,2025-01-15 22:18:00,Startup,debit,EU-Central,desktop,success,None,40.17
TX_00005110,2025-01-15 22:28:00,SMB,credit_card,APAC,desktop,success,None,71.67
TX_00005111,2025-01-15 22:30:00,Startup,debit,US-East,mobile_ios,success,None,47.01
TX_00005112,2025-01-15 22:34:00,Startup,credit_card,US-East,mobile_ios,success,None,49.14
TX_00005113,2025-01-15 22:35:00,Enterprise,credit_card,US-East,mobile_android,success,None,139.06
TX_00005114,2025-01-15 22:38:00,SMB,credit_card,US-East,desktop,success,None,102.4
TX_00005115,2025-01-15 22:40:00,Enterprise,credit_card,APAC,mobile_android,success,None,171.41
TX_00005116,2025-01-15 22:46:00,Startup,credit_card,US-East,mobile_ios,success,None,53.9
TX_00005117,2025-01-15 22:54:00,Startup,crypto,EU-Central,desktop,success,None,33.57
TX_00005118,2025-01-15 23:02:00,Enterprise,credit_card,EU-Central,mobile_ios,success,None,161.36
TX_00005119,2025-01-15 23:05:00,Enterprise,debit,US-East,mobile_ios,success,None,145.68
TX_00005120,2025-01-15 23:10:00,SMB,credit_card,US-East,desktop,success,None,71.95
TX_00005121,2025-01-15 23:16:00,SMB,credit_card,US-East,mobile_ios,success,None,87.11
TX_00005122,2025-01-15 23:20:00,Enterprise,credit_card,US-East,mobile_ios,success,None,161.9
TX_00005123,2025-01-15 23:23:00,SMB,debit,US-West,mobile_android,success,None,81.55
TX_00005124,2025-01-15 23:26:00,SMB,credit_card,US-West,mobile_android,success,None,76.08
TX_00005125,2025-01-15 23:35:00,Enterprise,credit_card,US-West,mobile_ios,success,None,190.05
TX_00005126,2025-01-15 23:36:00,Startup,credit_card,EU-Central,mobile_ios,success,None,29.9
TX_00005127,2025-01-15 23:37:00,Startup,debit,US-East,mobile_android,success,None,27.85
TX_00005128,2025-01-15 23:44:00,Startup,credit_card,US-East,mobile_android,success,None,31.93
TX_00005129,2025-01-15 23:46:00,Startup,debit,EU-Central,mobile_android,success,None,44.63
TX_00005130,2025-01-15 23:51:00,SMB,credit_card,US-East,mobile_ios,success,None,71.92
TX_00005131,2025-01-15 23:52:00,SMB,debit,US-East,desktop,success,None,56.03
TX_00005132,2025-01-15 23:56:00,SMB,credit_card,EU-Central,mobile_android,success,None,54.17
TX_00005133,2025-01-15 23:58:00,Startup,credit_card,APAC,desktop,success,None,40.05
TX_00005134,2025-01-16 00:02:00,Startup,credit_card,APAC,mobile_ios,success,None,51.99
TX_00005135,2025-01-16 00:05:00,Startup,crypto,US-East,desktop,success,None,46.97
TX_00005136,2025-01-16 00:06:00,Startup,credit_card,US-West,desktop,success,None,37.67
TX_00005137,2025-01-16 00:07:00,Startup,crypto,US-East,desktop,success,None,42.74
TX_00005138,2025-01-16 00:18:00,SMB,credit_card,APAC,mobile_android,success,None,74.91
TX_00005139,2025-01-16 00:21:00,SMB,credit_card,US-East,mobile_ios,success,None,109.96
TX_00005140,2025-01-16 00:25:00,Enterprise,credit_card,US-East,mobile_ios,success,None,137.84
TX_00005141,2025-01-16 00:27:00,Enterprise,credit_card,EU-Central,mobile_ios,success,None,139.15
TX_00005142,2025-01-16 00:30:00,Startup,crypto,APAC,mobile_android,success,None,42.38
TX_00005143,2025-01-16 00:36:00,SMB,debit,US-West,desktop,success,None,91.54
TX_00005144,2025-01-16 00:37:00,SMB,debit,US-East,mobile_ios,success,None,90.43
TX_00005145,2025-01-16 00:38:00,SMB,debit,US-West,mobile_ios,success,None,84.95
TX_00005146,2025-01-16 00:39:00,SMB,credit_card,EU-Central,mobile_android,success,None,78.31
TX_00005147,2025-01-16 00:42:00,SMB,crypto,US-West,desktop,success,None,70.82
TX_00005148,2025-01-16 00:44:00,SMB,credit_card,US-East,mobile_android,success,None,73.04
TX_00005149,2025-01-16 00:46:00,SMB,debit,US-East,desktop,success,None,100.44
TX_00005150,2025-01-16 00:50:00,Startup,credit_card,EU-Central,desktop,success,None,55.27
TX_00005151,2025-01-16 00:57:00,SMB,crypto,US-West,desktop,success,None,87.95
TX_00005152,2025-01-16 01:05:00,Startup,debit,EU-Central,desktop,success,None,42.55
TX_00005153,2025-01-16 01:12:00,Startup,crypto,US-East,mobile_ios,success,None,57.45
TX_00005154,2025-01-16 01:13:00,Startup,credit_card,US-West,mobile_ios,success,None,56.61
TX_00005155,2025-01-16 01:15:00,Startup,credit_card,APAC,desktop,success,None,36.3
TX_00005156,2025-01-16 01:17:00,SMB,credit_card,US-East,mobile_ios,success,None,48.43
TX_00005157,2025-01-16 01:24:00,Enterprise,debit,US-West,mobile_android,success,None,110.29
TX_00005158,2025-01-16 01:26:00,SMB,debit,US-East,mobile_android,success,None,82.5
TX_00005159,2025-01-16 01:29:00,SMB,credit_card,US-East,mobile_ios,success,None,85.32
TX_00005160,2025-01-16 01:29:00,Startup,credit_card,EU-Central,mobile_android,success,None,33.3
TX_00005161,2025-01-16 01:31:00,Startup,credit_card,EU-Central,mobile_ios,success,None,32.56
TX_00005162,2025-01-16 01:32:00,Enterprise,debit,US-West,desktop,success,None,161.3
TX_00005163,2025-01-16 01:38:00,Enterprise,credit_card,US-East,desktop,success,None,177.49
TX_00005164,2025-01-16 01:39:00,SMB,debit,US-East,desktop,success,None,62.96
TX_00005165,2025-01-16 01:40:00,Startup,credit_card,APAC,mobile_ios,success,None,28.39
TX_00005166,2025-01-16 01:42:00,Startup,credit_card,US-East,mobile_android,success,None,39.6
TX_00005167,2025-01-16 01:49:00,Startup,crypto,EU-Central,mobile_android,success,None,32.79
TX_00005168,2025-01-16 02:07:00,Startup,credit_card,US-East,desktop,success,None,35.19
TX_00005169,2025-01-16 02:07:00,SMB,credit_card,APAC,mobile_ios,success,None,100.8
TX_00005170,2025-01-16 02:09:00,SMB,credit_card,APAC,mobile_ios,success,None,60.43
TX_00005171,2025-01-16 02:10:00,SMB,credit_card,US-East,mobile_android,success,None,122.9
TX_00005172,2025-01-16 02:12:00,SMB,debit,EU-Central,desktop,success,None,107.3
TX_00005173,2025-01-16 02:16:00,Startup,credit_card,US-East,desktop,success,None,53.82
TX_00005174,2025-01-16 02:31:00,SMB,debit,US-East,mobile_android,success,None,63.78
TX_00005175,2025-01-16 02:34:00,Startup,credit_card,US-West,mobile_android,success,None,24.73
TX_00005176,2025-01-16 02:54:00,SMB,debit,US-West,desktop,success,None,87.78
TX_00005177,2025-01-16 02:56:00,Enterprise,debit,US-East,desktop,success,None,147.67
TX_00005178,2025-01-16 02:57:00,Enterprise,crypto,US-West,mobile_ios,success,None,109.4
TX_00005179,2025-01-16 02:58:00,SMB,crypto,US-East,mobile_android,success,None,58.45
TX_00005180,2025-01-16 03:02:00,Startup,credit_card,US-East,desktop,success,None,39.82
TX_00005181,2025-01-16 03:12:00,SMB,credit_card,US-West,mobile_android,success,None,91.76
TX_00005182,2025-01-16 03:13:00,Startup,debit,US-West,desktop,success,None,51.9
TX_00005183,2025-01-16 03:17:00,Startup,credit_card,US-West,mobile_ios,success,None,36.56
TX_00005184,2025-01-16 03:20:00,SMB,credit_card,US-West,mobile_ios,success,None,86.19
TX_00005185,2025-01-16 03:24:00,Startup,credit_card,EU-Central,desktop,success,None,43.51
TX_00005186,2025-01-16 03:31:00,SMB,credit_card,US-West,desktop,success,None,81.48
TX_00005187,2025-01-16 03:37:00,Startup,credit_card,US-East,desktop,success,None,43.77
TX_00005188,2025-01-16 03:43:00,Startup,credit_card,US-West,mobile_android,success,None,32.18
TX_00005189,2025-01-16 03:46:00,Startup,credit_card,US-West,desktop,success,None,44.79
TX_00005190,2025-01-16 03:46:00,SMB,debit,US-West,mobile_ios,success,None,88.5
TX_00005191,2025-01-16 03:53:00,SMB,credit_card,US-West,mobile_ios,success,None,74.53
TX_00005192,2025-01-16 03:54:00,SMB,crypto,US-East,mobile_ios,success,None,83.59
TX_00005193,2025-01-16 03:59:00,SMB,credit_card,US-East,mobile_android,success,None,82.87
TX_00005194,2025-01-16 04:12:00,Startup,debit,US-West,mobile_ios,success,None,32.12
TX_00005195,2025-01-16 04:29:00,Startup,credit_card,US-East,mobile_ios,success,None,41.66
TX_00005196,2025-01-16 04:34:00,SMB,credit_card,US-West,mobile_ios,success,None,90.32
TX_00005197,2025-01-16 04:36:00,SMB,credit_card,US-West,mobile_ios,success,None,65.51
TX_00005198,2025-01-16 04:45:00,SMB,credit_card,US-West,desktop,success,None,77.96
TX_00005199,2025-01-16 04:49:00,SMB,debit,US-West,mobile_android,failed,Insufficient funds,0.0
TX_00005200,2025-01-16 05:02:00,SMB,debit,US-East,desktop,success,None,79.14
TX_00005201,2025-01-16 05:04:00,SMB,credit_card,APAC,mobile_ios,success,None,64.19
TX_00005202,2025-01-16 05:09:00,Startup,credit_card,EU-Central,mobile_ios,success,None,33.52
TX_00005203,2025-01-16 05:17:00,Enterprise,credit_card,US-West,desktop,success,None,89.04
TX_00005204,2025-01-16 05:18:00,SMB,credit_card,US-East,desktop,success,None,68.7
TX_00005205,2025-01-16 05:19:00,Startup,credit_card,US-East,desktop,success,None,34.46
TX_00005206,2025-01-16 05:22:00,SMB,crypto,US-West,desktop,success,None,108.36
TX_00005207,2025-01-16 05:23:00,Startup,credit_card,US-East,mobile_android,success,None,42.27
TX_00005208,2025-01-16 05:24:00,Startup,debit,US-East,mobile_android,success,None,32.02
TX_00005209,2025-01-16 05:27:00,Startup,debit,US-East,desktop,success,None,36.22
TX_00005210,2025-01-16 05:32:00,SMB,debit,US-West,desktop,success,None,71.22
TX_00005211,2025-01-16 05:39:00,SMB,credit_card,US-West,mobile_android,success,None,71.7
TX_00005212,2025-01-16 05:47:00,Startup,debit,US-West,desktop,success,None,44.8
TX_00005213,2025-01-16 05:49:00,Startup,debit,EU-Central,mobile_android,success,None,30.72
TX_00005214,2025-01-16 05:51:00,SMB,credit_card,US-East,desktop,success,None,63.44
TX_00005215,2025-01-16 05:53:00,Enterprise,credit_card,US-West,mobile_ios,success,None,175.91
TX_00005216,2025-01-16 05:59:00,Enterprise,crypto,US-East,desktop,success,None,156.79
TX_00005217,2025-01-16 06:02:00,Enterprise,debit,US-West,desktop,success,None,97.97
TX_00005218,2025-01-16 06:06:00,SMB,credit_card,US-West,desktop,success,None,82.16
TX_00005219,2025-01-16 06:09:00,Enterprise,credit_card,US-East,mobile_ios,success,None,123.1
TX_00005220,2025-01-16 06:09:00,SMB,credit_card,US-East,desktop,success,None,60.9
TX_00005221,2025-01-16 06:12:00,Startup,credit_card,EU-Central,mobile_ios,success,None,51.95
TX_00005222,2025-01-16 06:12:00,SMB,credit_card,US-East,desktop,success,None,67.92
TX_00005223,2025-01-16 06:16:00,Startup,credit_card,US-West,desktop,success,None,37.12
TX_00005224,2025-01-16 06:31:00,Startup,debit,APAC,mobile_ios,success,None,40.17
TX_00005225,2025-01-16 06:31:00,SMB,debit,US-West,desktop,success,None,98.57
TX_00005226,2025-01-16 06:39:00,Startup,debit,EU-Central,desktop,success,None,28.94
TX_00005227,2025-01-16 06:42:00,Startup,credit_card,EU-Central,desktop,success,None,43.23
TX_00005228,2025-01-16 06:45:00,SMB,debit,US-East,mobile_ios,success,None,81.76
TX_00005229,2025-01-16 06:49:00,SMB,credit_card,US-East,mobile_android,success,None,85.84
TX_00005230,2025-01-16 06:50:00,SMB,credit_card,EU-Central,mobile_ios,success,None,83.2
TX_00005231,2025-01-16 06:50:00,Startup,crypto,EU-Central,desktop,success,None,37.34
TX_00005232,2025-01-16 06:55:00,Startup,credit_card,US-East,desktop,success,None,40.01
TX_00005233,2025-01-16 07:10:00,SMB,credit_card,US-East,desktop,success,None,103.28
TX_00005234,2025-01-16 07:11:00,Startup,credit_card,US-East,desktop,success,None,43.26
TX_00005235,2025-01-16 07:22:00,SMB,credit_card,EU-Central,desktop,success,None,83.41
TX_00005236,2025-01-16 07:24:00,SMB,debit,US-West,desktop,success,None,68.91
TX_00005237,2025-01-16 07:32:00,Startup,crypto,APAC,desktop,success,None,58.27
TX_00005238,2025-01-16 07:34:00,SMB,debit,APAC,desktop,success,None,83.58
TX_00005239,2025-01-16 07:36:00,Startup,debit,EU-Central,desktop,success,None,47.6
TX_00005240,2025-01-16 07:36:00,Startup,debit,US-West,desktop,success,None,29.09
TX_00005241,2025-01-16 07:37:00,Startup,debit,US-East,desktop,success,None,49.26
TX_00005242,2025-01-16 07:43:00,SMB,credit_card,US-East,mobile_ios,failed,Card expired,0.0
TX_00005243,2025-01-16 07:56:00,Startup,crypto,US-West,desktop,success,None,35.13
TX_00005244,2025-01-16 08:12:00,Startup,credit_card,US-East,desktop,success,None,40.82
TX_00005245,2025-01-16 08:24:00,Enterprise,crypto,US-East,desktop,success,None,144.41
TX_00005246,2025-01-16 08:24:00,SMB,credit_card,US-West,desktop,success,None,77.26
TX_00005247,2025-01-16 08:36:00,SMB,debit,US-West,mobile_android,success,None,58.02
TX_00005248,2025-01-16 08:37:00,Startup,debit,EU-Central,desktop,success,None,48.07
TX_00005249,2025-01-16 08:59:00,Startup,crypto,US-East,mobile_ios,success,None,44.12
TX_00005250,2025-01-16 09:21:00,Enterprise,debit,US-East,mobile_ios,success,None,140.37
TX_00005251,2025-01-16 09:24:00,Startup,credit_card,US-West,mobile_ios,success,None,39.26
TX_00005252,2025-01-16 09:24:00,SMB,credit_card,APAC,mobile_android,success,None,94.47
TX_00005253,2025-01-16 09:28:00,Startup,credit_card,EU-Central,mobile_android,success,None,43.21
TX_00005254,2025-01-16 09:33:00,SMB,credit_card,US-East,desktop,success,None,94.79
TX_00005255,2025-01-16 09:40:00,SMB,credit_card,US-East,desktop,success,None,78.05
TX_00005256,2025-01-16 09:50:00,SMB,credit_card,APAC,mobile_ios,success,None,105.21
TX_00005257,2025-01-16 09:50:00,SMB,credit_card,US-East,mobile_android,success,None,97.49
TX_00005258,2025-01-16 09:51:00,Startup,crypto,US-East,mobile_android,success,None,41.06
TX_00005259,2025-01-16 09:52:00,SMB,crypto,US-East,desktop,success,None,100.42
TX_00005260,2025-01-16 09:55:00,Enterprise,credit_card,US-West,desktop,success,None,156.24
TX_00005261,2025-01-16 09:55:00,Enterprise,credit_card,US-West,mobile_ios,success,None,129.21
TX_00005262,2025-01-16 10:00:00,Enterprise,credit_card,US-East,desktop,success,None,202.78
TX_00005263,2025-01-16 10:07:00,Startup,credit_card,US-West,mobile_ios,success,None,45.38
TX_00005264,2025-01-16 10:11:00,Startup,credit_card,US-East,mobile_ios,success,None,27.59
TX_00005265,2025-01-16 10:19:00,Enterprise,credit_card,US-West,desktop,success,None,137.23
TX_00005266,2025-01-16 10:23:00,SMB,credit_card,US-West,mobile_android,success,None,97.69
TX_00005267,2025-01-16 10:28:00,Enterprise,credit_card,US-West,mobile_android,success,None,99.12
TX_00005268,2025-01-16 10:50:00,Startup,credit_card,US-East,desktop,success,None,31.84
TX_00005269,2025-01-16 10:57:00,Startup,credit_card,US-West,mobile_ios,success,None,38.66
TX_00005270,2025-01-16 10:58:00,Startup,debit,US-West,mobile_ios,success,None,38.05
TX_00005271,2025-01-16 10:59:00,Startup,debit,US-West,desktop,success,None,46.92
TX_00005272,2025-01-16 11:00:00,Startup,credit_card,US-West,desktop,success,None,61.81
TX_00005273,2025-01-16 11:03:00,Startup,credit_card,US-West,desktop,success,None,33.81
TX_00005274,2025-01-16 11:26:00,SMB,credit_card,US-East,mobile_android,success,None,113.44
TX_00005275,2025-01-16 11:37:00,SMB,credit_card,US-East,desktop,success,None,92.6
TX_00005276,2025-01-16 11:39:00,SMB,credit_card,US-East,desktop,success,None,78.61
TX_00005277,2025-01-16 11:41:00,SMB,credit_card,US-West,desktop,success,None,82.27
TX_00005278,2025-01-16 11:42:00,Startup,credit_card,US-West,desktop,success,None,39.02
TX_00005279,2025-01-16 11:53:00,SMB,credit_card,EU-Central,desktop,success,None,67.0
TX_00005280,2025-01-16 11:58:00,SMB,debit,EU-Central,desktop,success,None,58.08
TX_00005281,2025-01-16 12:02:00,SMB,credit_card,EU-Central,mobile_ios,success,None,105.89
TX_00005282,2025-01-16 12:02:00,SMB,credit_card,US-East,mobile_ios,success,None,51.94
TX_00005283,2025-01-16 12:15:00,SMB,credit_card,US-East,mobile_ios,success,None,85.96
TX_00005284,2025-01-16 12:17:00,Startup,credit_card,EU-Central,mobile_ios,success,None,53.99
TX_00005285,2025-01-16 12:20:00,Startup,debit,US-East,desktop,success,None,26.6
TX_00005286,2025-01-16 12:20:00,Startup,debit,US-West,mobile_ios,success,None,30.89
TX_00005287,2025-01-16 12:30:00,SMB,credit_card,US-East,desktop,success,None,59.12
TX_00005288,2025-01-16 12:36:00,SMB,debit,APAC,desktop,success,None,83.0
TX_00005289,2025-01-16 12:37:00,SMB,debit,US-West,desktop,success,None,70.37
TX_00005290,2025-01-16 12:39:00,Startup,credit_card,US-East,desktop,success,None,40.51
TX_00005291,2025-01-16 12:40:00,SMB,credit_card,US-West,desktop,success,None,104.05
TX_00005292,2025-01-16 12:41:00,Enterprise,debit,US-East,desktop,success,None,153.92
TX_00005293,2025-01-16 12:46:00,Startup,credit_card,APAC,mobile_ios,success,None,46.34
TX_00005294,2025-01-16 12:48:00,SMB,credit_card,US-East,mobile_ios,success,None,70.81
TX_00005295,2025-01-16 12:49:00,SMB,credit_card,US-West,desktop,success,None,89.8
TX_00005296,2025-01-16 12:52:00,Enterprise,debit,US-East,mobile_android,success,None,175.77
