user_id,signup_completed,email_entered,password_created,email_verified,payment_added,first_purchase
USER_005125,1,1,1,0,0,0
USER_005126,1,1,1,0,0,0
USER_005127,1,1,1,0,0,0
USER_005128,1,1,1,0,0,0
USER_005129,1,1,1,0,0,0
USER_005130,1,1,1,0,0,0
USER_005131,1,1,1,0,0,0
USER_005132,1,1,1,0,0,0
USER_005133,1,1,1,0,0,0
USER_005134,1,1,1,0,0,0
USER_005135,1,1,1,0,0,0
USER_005136,1,1,1,0,0,0
USER_005137,1,1,1,0,0,0
USER_005138,1,1,1,0,0,0
USER_005139,1,1,1,0,0,0
USER_005140,1,1,1,0,0,0
USER_005141,1,1,1,0,0,0
USER_005142,1,1,1,0,0,0
USER_005143,1,1,1,0,0,0
USER_005144,1,1,1,0,0,0
USER_005145,1,1,1,0,0,0
USER_005146,1,1,1,0,0,0
USER_005147,1,1,1,0,0,0
USER_005148,1,1,1,0,0,0
USER_005149,1,1,1,0,0,0
USER_005150,1,1,1,0,0,0
USER_005151,1,1,1,0,0,0
USER_005152,1,1,1,0,0,0
USER_005153,1,1,1,0,0,0
USER_005154,1,1,1,0,0,0
USER_005155,1,1,1,0,0,0
USER_005156,1,1,1,0,0,0
USER_005157,1,1,1,0,0,0
USER_005158,1,1,1,0,0,0
USER_005159,1,1,1,0,0,0
USER_005160,1,1,1,0,0,0
USER_005161,1,1,1,0,0,0
USER_005162,1,1,1,0,0,0
USER_005163,1,1,1,0,0,0
USER_005164,1,1,1,0,0,0
USER_005165,1,1,1,0,0,0
USER_005166,1,1,1,0,0,0
USER_005167,1,1,1,0,0,0
USER_005168,1,1,1,0,0,0
USER_005169,1,1,1,0,0,0
USER_005170,1,1,1,0,0,0
USER_005171,1,1,1,0,0,0
USER_005172,1,1,1,0,0,0
USER_005173,1,1,1,0,0,0
USER_005174,1,1,1,0,0,0
USER_005175,1,1,1,0,0,0
USER_005176,1,1,1,0,0,0
USER_005177,1,1,1,0,0,0
USER_005178,1,1,1,0,0,0
USER_005179,1,1,1,0,0,0
USER_005180,1,1,1,0,0,0
USER_005181,1,1,1,0,0,0
USER_005182,1,1,1,0,0,0
USER_005183,1,1,1,0,0,0
USER_005184,1,1,1,0,0,0
USER_005185,1,1,1,0,0,0
USER_005186,1,1,1,0,0,0
USER_005187,1,1,1,0,0,0
USER_005188,1,1,1,0,0,0
USER_005189,1,1,1,0,0,0
USER_005190,1,1,1,0,0,0
USER_005191,1,1,1,0,0,0
USER_005192,1,1,1,0,0,0
USER_005193,1,1,1,0,0,0
USER_005194,1,1,1,0,0,0
USER_005195,1,1,1,0,0,0
USER_005196,1,1,1,0,0,0
USER_005197,1,1,1,0,0,0
USER_005198,1,1,1,0,0,0
USER_005199,1,1,1,0,0,0
USER_005200,1,1,1,0,0,0
USER_005201,1,1,1,0,0,0
USER_005202,1,1,1,0,0,0
USER_005203,1,1,1,0,0,0
USER_005204,1,1,1,0,0,0
USER_005205,1,1,1,0,0,0
USER_005206,1,1,1,0,0,0
USER_005207,1,1,1,0,0,0
USER_005208,1,1,1,0,0,0
USER_005209,1,1,1,0,0,0
USER_005210,1,1,1,0,0,0
USER_005211,1,1,1,0,0,0
USER_005212,1,1,1,0,0,0
USER_005213,1,1,1,0,0,0
USER_005214,1,1,1,0,0,0
USER_005215,1,1,1,0,0,0
USER_005216,1,1,1,0,0,0
USER_005217,1,1,1,0,0,0
USER_005218,1,1,1,0,0,0
USER_005219,1,1,1,0,0,0
USER_005220,1,1,1,0,0,0
USER_005221,1,1,1,0,0,0
USER_005222,1,1,1,0,0,0
USER_005223,1,1,1,0,0,0
USER_005224,1,1,1,0,0,0
USER_005225,1,1,1,0,0,0
USER_005226,1,1,1,0,0,0
USER_005227,1,1,1,0,0,0
USER_005228,1,1,1,0,0,0
USER_005229,1,1,1,0,0,0
USER_005230,1,1,1,0,0,0
USER_005231,1,1,1,0,0,0
USER_005232,1,1,1,0,0,0
USER_005233,1,1,1,0,0,0
USER_005234,1,1,1,0,0,0
USER_005235,1,1,1,0,0,0
USER_005236,1,1,1,0,0,0
USER_005237,1,1,1,0,0,0
USER_005238,1,1,1,0,0,0
USER_005239,1,1,1,0,0,0
USER_005240,1,1,1,0,0,0
USER_005241,1,1,1,0,0,0
USER_005242,1,1,1,0,0,0
USER_005243,1,1,1,0,0,0
USER_005244,1,1,1,0,0,0
USER_005245,1,1,1,0,0,0
USER_005246,1,1,1,0,0,0
USER_005247,1,1,1,0,0,0
USER_005248,1,1,1,0,0,0
USER_005249,1,1,1,0,0,0
USER_005250,1,1,1,0,0,0
USER_005251,1,1,1,0,0,0
USER_005252,1,1,1,0,0,0
USER_005253,1,1,1,0,0,0
USER_005254,1,1,1,0,0,0
USER_005255,1,1,1,0,0,0
USER_005256,1,1,1,0,0,0
USER_005257,1,1,1,0,0,0
USER_005258,1,1,1,0,0,0
USER_005259,1,1,1,0,0,0
USER_005260,1,1,1,0,0,0
USER_005261,1,1,1,0,0,0
USER_005262,1,1,1,0,0,0
USER_005263,1,1,1,0,0,0
USER_005264,1,1,1,0,0,0
USER_005265,1,1,1,0,0,0
USER_005266,1,1,1,0,0,0
USER_005267,1,1,1,0,0,0
USER_005268,1,1,1,0,0,0
USER_005269,1,1,1,0,0,0
USER_005270,1,1,1,0,0,0
USER_005271,1,1,1,0,0,0
USER_005272,1,1,1,0,0,0
USER_005273,1,1,1,0,0,0
USER_005274,1,1,1,0,0,0
USER_005275,1,1,1,0,0,0
USER_005276,1,1,1,0,0,0
USER_005277,1,1,1,0,0,0
USER_005278,1,1,1,0,0,0
USER_005279,1,1,1,0,0,0
USER_005280,1,1,1,0,0,0
USER_005281,1,1,1,0,0,0
USER_005282,1,1,1,0,0,0
USER_005283,1,1,1,0,0,0
USER_005284,1,1,1,0,0,0
USER_005285,1,1,1,0,0,0
USER_005286,1,1,1,0,0,0
USER_005287,1,1,1,0,0,0
USER_005288,1,1,1,0,0,0
USER_005289,1,1,1,0,0,0
USER_005290,1,1,1,0,0,0
USER_005291,1,1,1,0,0,0
USER_005292,1,1,1,0,0,0
USER_005293,1,1,1,0,0,0
USER_005294,1,1,1,0,0,0
USER_005295,1,1,1,0,0,0
USER_005296,1,1,1,0,0,0
USER_005297,1,1,1,0,0,0
USER_005298,1,1,1,0,0,0
USER_005299,1,1,1,0,0,0
USER_005300,1,1,1,0,0,0
USER_005301,1,1,1,0,0,0
USER_005302,1,1,1,0,0,0
USER_005303,1,1,1,0,0,0
USER_005304,1,1,1,0,0,0
USER_005305,1,1,1,0,0,0
USER_005306,1,1,1,0,0,0
USER_005307,1,1,1,0,0,0
USER_005308,1,1,1,0,0,0
USER_005309,1,1,1,0,0,0
USER_005310,1,1,1,0,0,0
USER_005311,1,1,1,0,0,0
USER_005312,1,1,1,0,0,0
USER_005313,1,1,1,0,0,0
USER_005314,1,1,1,0,0,0
USER_005315,1,1,1,0,0,0
USER_005316,1,1,1,0,0,0
USER_005317,1,1,1,0,0,0
USER_005318,1,1,1,0,0,0
USER_005319,1,1,1,0,0,0
USER_005320,1,1,1,0,0,0
USER_005321,1,1,1,0,0,0
USER_005322,1,1,1,0,0,0
USER_005323,1,1,1,0,0,0
USER_005324,1,1,1,0,0,0
USER_005325,1,1,1,0,0,0
USER_005326,1,1,1,0,0,0
USER_005327,1,1,1,0,0,0
USER_005328,1,1,1,0,0,0
USER_005329,1,1,1,0,0,0
USER_005330,1,1,1,0,0,0
USER_005331,1,1,1,0,0,0
USER_005332,1,1,1,0,0,0
USER_005333,1,1,1,0,0,0
USER_005334,1,1,1,0,0,0
USER_005335,1,1,1,0,0,0
USER_005336,1,1,1,0,0,0
USER_005337,1,1,1,0,0,0
USER_005338,1,1,1,0,0,0
USER_005339,1,1,1,0,0,0
USER_005340,1,1,1,0,0,0
USER_005341,1,1,1,0,0,0
USER_005342,1,1,1,0,0,0
USER_005343,1,1,1,0,0,0
USER_005344,1,1,1,0,0,0
USER_005345,1,1,1,0,0,0
USER_005346,1,1,1,0,0,0
USER_005347,1,1,1,0,0,0
USER_005348,1,1,1,0,0,0
USER_005349,1,1,1,0,0,0
USER_005350,1,1,1,0,0,0
USER_005351,1,1,1,0,0,0
USER_005352,1,1,1,0,0,0
USER_005353,1,1,1,0,0,0
USER_005354,1,1,1,0,0,0
USER_005355,1,1,1,0,0,0
USER_005356,1,1,1,0,0,0
USER_005357,1,1,1,0,0,0
USER_005358,1,1,1,0,0,0
USER_005359,1,1,1,0,0,0
USER_005360,1,1,1,0,0,0
USER_005361,1,1,1,0,0,0
USER_005362,1,1,1,0,0,0
USER_005363,1,1,1,0,0,0
USER_005364,1,1,1,0,0,0
USER_005365,1,1,1,0,0,0
USER_005366,1,1,1,0,0,0
USER_005367,1,1,1,0,0,0
USER_005368,1,1,1,0,0,0
USER_005369,1,1,1,0,0,0
USER_005370,1,1,1,0,0,0
USER_005371,1,1,1,0,0,0
USER_005372,1,1,1,0,0,0
USER_005373,1,1,1,0,0,0
USER_005374,1,1,1,0,0,0
USER_005375,1,1,1,0,0,0
USER_005376,1,1,1,0,0,0
USER_005377,1,1,1,0,0,0
USER_005378,1,1,1,0,0,0
USER_005379,1,1,1,0,0,0
USER_005380,1,1,1,0,0,0
USER_005381,1,1,1,0,0,0
USER_005382,1,1,1,0,0,0
USER_005383,1,1,1,0,0,0
USER_005384,1,1,1,0,0,0
USER_005385,1,1,1,0,0,0
USER_005386,1,1,1,0,0,0
USER_005387,1,1,1,0,0,0
USER_005388,1,1,1,0,0,0
USER_005389,1,1,1,0,0,0
USER_005390,1,1,1,0,0,0
USER_005391,1,1,1,0,0,0
USER_005392,1,1,1,0,0,0
USER_005393,1,1,1,0,0,0
USER_005394,1,1,1,0,0,0
USER_005395,1,1,1,0,0,0
USER_005396,1,1,1,0,0,0
USER_005397,1,1,1,0,0,0
USER_005398,1,1,1,0,0,0
USER_005399,1,1,1,0,0,0
USER_005400,1,1,1,0,0,0
USER_005401,1,1,1,0,0,0
USER_005402,1,1,1,0,0,0
USER_005403,1,1,1,0,0,0
USER_005404,1,1,1,0,0,0
USER_005405,1,1,1,0,0,0
USER_005406,1,1,1,0,0,0
USER_005407,1,1,1,0,0,0
USER_005408,1,1,1,0,0,0
USER_005409,1,1,1,0,0,0
USER_005410,1,1,1,0,0,0
USER_005411,1,1,1,0,0,0
USER_005412,1,1,1,0,0,0
USER_005413,1,1,1,0,0,0
USER_005414,1,1,1,0,0,0
USER_005415,1,1,1,0,0,0
USER_005416,1,1,1,0,0,0
USER_005417,1,1,1,0,0,0
USER_005418,1,1,1,0,0,0
USER_005419,1,1,1,0,0,0
USER_005420,1,1,1,0,0,0
USER_005421,1,1,1,0,0,0
USER_005422,1,1,1,0,0,0
USER_005423,1,1,1,0,0,0
USER_005424,1,1,1,0,0,0
USER_005425,1,1,1,0,0,0
USER_005426,1,1,1,0,0,0
USER_005427,1,1,1,0,0,0
USER_005428,1,1,1,0,0,0
USER_005429,1,1,1,0,0,0
USER_005430,1,1,1,0,0,0
USER_005431,1,1,1,0,0,0
USER_005432,1,1,1,0,0,0
USER_005433,1,1,1,0,0,0
USER_005434,1,1,1,0,0,0
USER_005435,1,1,1,0,0,0
USER_005436,1,1,1,0,0,0
USER_005437,1,1,1,0,0,0
USER_005438,1,1,1,0,0,0
USER_005439,1,1,1,0,0,0
USER_005440,1,1,1,0,0,0
USER_005441,1,1,1,0,0,0
USER_005442,1,1,1,0,0,0
USER_005443,1,1,1,0,0,0
USER_005444,1,1,1,0,0,0
USER_005445,1,1,1,0,0,0
USER_005446,1,1,1,0,0,0
USER_005447,1,1,1,0,0,0
USER_005448,1,1,1,0,0,0
USER_005449,1,1,1,0,0,0
USER_005450,1,1,1,0,0,0
USER_005451,1,1,1,0,0,0
USER_005452,1,1,1,0,0,0
USER_005453,1,1,1,0,0,0
USER_005454,1,1,1,0,0,0
USER_005455,1,1,1,0,0,0
USER_005456,1,1,1,0,0,0
USER_005457,1,1,1,0,0,0
USER_005458,1,1,1,0,0,0
USER_005459,1,1,1,0,0,0
USER_005460,1,1,1,0,0,0
USER_005461,1,1,1,0,0,0
USER_005462,1,1,1,0,0,0
USER_005463,1,1,1,0,0,0
USER_005464,1,1,1,0,0,0
USER_005465,1,1,1,0,0,0
USER_005466,1,1,1,0,0,0
USER_005467,1,1,1,0,0,0
USER_005468,1,1,1,0,0,0
USER_005469,1,1,1,0,0,0
USER_005470,1,1,1,0,0,0
USER_005471,1,1,1,0,0,0
USER_005472,1,1,1,0,0,0
USER_005473,1,1,1,0,0,0
USER_005474,1,1,1,0,0,0
USER_005475,1,1,1,0,0,0
USER_005476,1,1,1,0,0,0
USER_005477,1,1,1,0,0,0
USER_005478,1,1,1,0,0,0
USER_005479,1,1,1,0,0,0
USER_005480,1,1,1,0,0,0
USER_005481,1,1,1,0,0,0
USER_005482,1,1,1,0,0,0
USER_005483,1,1,1,0,0,0
USER_005484,1,1,1,0,0,0
USER_005485,1,1,1,0,0,0
USER_005486,1,1,1,0,0,0
USER_005487,1,1,1,0,0,0
USER_005488,1,1,1,0,0,0
USER_005489,1,1,1,0,0,0
USER_005490,1,1,1,0,0,0
USER_005491,1,1,1,0,0,0
USER_005492,1,1,1,0,0,0
USER_005493,1,1,1,0,0,0
USER_005494,1,1,1,0,0,0
USER_005495,1,1,1,0,0,0
USER_005496,1,1,1,0,0,0
USER_005497,1,1,1,0,0,0
USER_005498,1,1,1,0,0,0
USER_005499,1,1,1,0,0,0
USER_005500,1,1,1,0,0,0
USER_005501,1,1,1,0,0,0
USER_005502,1,1,1,0,0,0
USER_005503,1,1,1,0,0,0
USER_005504,1,1,1,0,0,0
USER_005505,1,1,1,0,0,0
USER_005506,1,1,1,0,0,0
USER_005507,1,1,1,0,0,0
USER_005508,1,1,1,0,0,0
USER_005509,1,1,1,0,0,0
USER_005510,1,1,1,0,0,0
USER_005511,1,1,1,0,0,0
USER_005512,1,1,1,0,0,0
USER_005513,1,1,1,0,0,0
USER_005514,1,1,1,0,0,0
USER_005515,1,1,1,0,0,0
USER_005516,1,1,1,0,0,0
USER_005517,1,1,1,0,0,0
USER_005518,1,1,1,0,0,0
USER_005519,1,1,1,0,0,0
USER_005520,1,1,1,0,0,0
USER_005521,1,1,1,0,0,0
USER_005522,1,1,1,0,0,0
USER_005523,1,1,1,0,0,0
USER_005524,1,1,1,0,0,0
USER_005525,1,1,1,0,0,0
USER_005526,1,1,1,0,0,0
USER_005527,1,1,1,0,0,0
USER_005528,1,1,1,0,0,0
USER_005529,1,1,1,0,0,0
USER_005530,1,1,1,0,0,0
USER_005531,1,1,1,0,0,0
USER_005532,1,1,1,0,0,0
USER_005533,1,1,1,0,0,0
USER_005534,1,1,1,0,0,0
USER_005535,1,1,1,0,0,0
USER_005536,1,1,1,0,0,0
USER_005537,1,1,1,0,0,0
USER_005538,1,1,1,0,0,0
USER_005539,1,1,1,0,0,0
USER_005540,1,1,1,0,0,0
USER_005541,1,1,1,0,0,0
USER_005542,1,1,1,0,0,0
USER_005543,1,1,1,0,0,0
USER_005544,1,1,1,0,0,0
USER_005545,1,1,1,0,0,0
USER_005546,1,1,1,0,0,0
USER_005547,1,1,1,0,0,0
USER_005548,1,1,1,0,0,0
USER_005549,1,1,1,0,0,0
USER_005550,1,1,1,0,0,0
USER_005551,1,1,1,0,0,0
USER_005552,1,1,1,0,0,0
USER_005553,1,1,1,0,0,0
USER_005554,1,1,1,0,0,0
USER_005555,1,1,1,0,0,0
USER_005556,1,1,1,0,0,0
USER_005557,1,1,1,0,0,0
USER_005558,1,1,1,0,0,0
USER_005559,1,1,1,0,0,0
USER_005560,1,1,1,0,0,0
USER_005561,1,1,1,0,0,0
USER_005562,1,1,1,0,0,0
USER_005563,1,1,1,0,0,0
USER_005564,1,1,1,0,0,0
USER_005565,1,1,1,0,0,0
USER_005566,1,1,1,0,0,0
USER_005567,1,1,1,0,0,0
USER_005568,1,1,1,0,0,0
USER_005569,1,1,1,0,0,0
USER_005570,1,1,1,0,0,0
USER_005571,1,1,1,0,0,0
USER_005572,1,1,1,0,0,0
USER_005573,1,1,1,0,0,0
USER_005574,1,1,1,0,0,0
USER_005575,1,1,1,0,0,0
USER_005576,1,1,1,0,0,0
USER_005577,1,1,1,0,0,0
USER_005578,1,1,1,0,0,0
USER_005579,1,1,1,0,0,0
USER_005580,1,1,1,0,0,0
USER_005581,1,1,1,0,0,0
USER_005582,1,1,1,0,0,0
USER_005583,1,1,1,0,0,0
USER_005584,1,1,1,0,0,0
USER_005585,1,1,1,0,0,0
USER_005586,1,1,1,0,0,0
USER_005587,1,1,1,0,0,0
USER_005588,1,1,1,0,0,0
USER_005589,1,1,1,0,0,0
USER_005590,1,1,1,0,0,0
USER_005591,1,1,1,0,0,0
USER_005592,1,1,1,0,0,0
USER_005593,1,1,1,0,0,0
USER_005594,1,1,1,0,0,0
USER_005595,1,1,1,0,0,0
USER_005596,1,1,1,0,0,0
USER_005597,1,1,1,0,0,0
USER_005598,1,1,1,0,0,0
USER_005599,1,1,1,0,0,0
USER_005600,1,1,1,0,0,0
USER_005601,1,1,1,0,0,0
USER_005602,1,1,1,0,0,0
USER_005603,1,1,1,0,0,0
USER_005604,1,1,1,0,0,0
USER_005605,1,1,1,0,0,0
USER_005606,1,1,1,0,0,0
USER_005607,1,1,1,0,0,0
USER_005608,1,1,1,0,0,0
USER_005609,1,1,1,0,0,0
USER_005610,1,1,1,0,0,0
USER_005611,1,1,1,0,0,0
USER_005612,1,1,1,0,0,0
USER_005613,1,1,1,0,0,0
USER_005614,1,1,1,0,0,0
USER_005615,1,1,1,0,0,0
USER_005616,1,1,1,0,0,0
USER_005617,1,1,1,0,0,0
USER_005618,1,1,1,0,0,0
USER_005619,1,1,1,0,0,0
USER_005620,1,1,1,0,0,0
USER_005621,1,1,1,0,0,0
USER_005622,1,1,1,0,0,0
USER_005623,1,1,1,0,0,0
USER_005624,1,1,1,0,0,0
USER_005625,1,1,1,0,0,0
USER_005626,1,1,1,0,0,0
USER_005627,1,1,1,0,0,0
USER_005628,1,1,1,0,0,0
USER_005629,1,1,1,0,0,0
USER_005630,1,1,1,0,0,0
USER_005631,1,1,1,0,0,0
USER_005632,1,1,1,0,0,0
USER_005633,1,1,1,0,0,0
USER_005634,1,1,1,0,0,0
USER_005635,1,1,1,0,0,0
USER_005636,1,1,1,0,0,0
USER_005637,1,1,1,0,0,0
USER_005638,1,1,1,0,0,0
USER_005639,1,1,1,0,0,0
USER_005640,1,1,1,0,0,0
USER_005641,1,1,1,0,0,0
USER_005642,1,1,1,0,0,0
USER_005643,1,1,1,0,0,0
USER_005644,1,1,1,0,0,0
USER_005645,1,1,1,0,0,0
USER_005646,1,1,1,0,0,0
USER_005647,1,1,1,0,0,0
USER_005648,1,1,1,0,0,0
USER_005649,1,1,1,0,0,0
USER_005650,1,1,1,0,0,0
USER_005651,1,1,1,0,0,0
USER_005652,1,1,1,0,0,0
USER_005653,1,1,1,0,0,0
USER_005654,1,1,1,0,0,0
USER_005655,1,1,1,0,0,0
USER_005656,1,1,1,0,0,0
USER_005657,1,1,1,0,0,0
USER_005658,1,1,1,0,0,0
USER_005659,1,1,1,0,0,0
USER_005660,1,1,1,0,0,0
USER_005661,1,1,1,0,0,0
USER_005662,1,1,1,0,0,0
USER_005663,1,1,1,0,0,0
USER_005664,1,1,1,0,0,0
USER_005665,1,1,1,0,0,0
USER_005666,1,1,1,0,0,0
USER_005667,1,1,1,0,0,0
USER_005668,1,1,1,0,0,0
USER_005669,1,1,1,0,0,0
USER_005670,1,1,1,0,0,0
USER_005671,1,1,1,0,0,0
USER_005672,1,1,1,0,0,0
USER_005673,1,1,1,0,0,0
USER_005674,1,1,1,0,0,0
USER_005675,1,1,1,0,0,0
USER_005676,1,1,1,0,0,0
USER_005677,1,1,1,0,0,0
USER_005678,1,1,1,0,0,0
USER_005679,1,1,1,0,0,0
USER_005680,1,1,1,0,0,0
USER_005681,1,1,1,0,0,0
USER_005682,1,1,1,0,0,0
USER_005683,1,1,1,0,0,0
USER_005684,1,1,1,0,0,0
USER_005685,1,1,1,0,0,0
USER_005686,1,1,1,0,0,0
USER_005687,1,1,1,0,0,0
USER_005688,1,1,1,0,0,0
USER_005689,1,1,1,0,0,0
USER_005690,1,1,1,0,0,0
USER_005691,1,1,1,0,0,0
USER_005692,1,1,1,0,0,0
USER_005693,1,1,1,0,0,0
USER_005694,1,1,1,0,0,0
USER_005695,1,1,1,0,0,0
USER_005696,1,1,1,0,0,0
USER_005697,1,1,1,0,0,0
USER_005698,1,1,1,0,0,0
USER_005699,1,1,1,0,0,0
USER_005700,1,1,1,0,0,0
USER_005701,1,1,1,0,0,0
USER_005702,1,1,1,0,0,0
USER_005703,1,1,1,0,0,0
USER_005704,1,1,1,0,0,0
USER_005705,1,1,1,0,0,0
USER_005706,1,1,1,0,0,0
USER_005707,1,1,1,0,0,0
USER_005708,1,1,1,0,0,0
USER_005709,1,1,1,0,0,0
USER_005710,1,1,1,0,0,0
USER_005711,1,1,1,0,0,0
USER_005712,1,1,1,0,0,0
USER_005713,1,1,1,0,0,0
USER_005714,1,1,1,0,0,0
USER_005715,1,1,1,0,0,0
USER_005716,1,1,1,0,0,0
USER_005717,1,1,1,0,0,0
USER_005718,1,1,1,0,0,0
USER_005719,1,1,1,0,0,0
USER_005720,1,1,1,0,0,0
USER_005721,1,1,1,0,0,0
USER_005722,1,1,1,0,0,0
USER_005723,1,1,1,0,0,0
USER_005724,1,1,1,0,0,0
USER_005725,1,1,1,0,0,0
USER_005726,1,1,1,0,0,0
USER_005727,1,1,1,0,0,0
USER_005728,1,1,1,0,0,0
USER_005729,1,1,1,0,0,0
USER_005730,1,1,1,0,0,0
USER_005731,1,1,1,0,0,0
USER_005732,1,1,1,0,0,0
USER_005733,1,1,1,0,0,0
USER_005734,1,1,1,0,0,0
USER_005735,1,1,1,0,0,0
USER_005736,1,1,1,0,0,0
USER_005737,1,1,1,0,0,0
USER_005738,1,1,1,0,0,0
USER_005739,1,1,1,0,0,0
USER_005740,1,1,1,0,0,0
USER_005741,1,1,1,0,0,0
USER_005742,1,1,1,0,0,0
USER_005743,1,1,1,0,0,0
USER_005744,1,1,1,0,0,0
USER_005745,1,1,1,0,0,0
USER_005746,1,1,1,0,0,0
USER_005747,1,1,1,0,0,0
USER_005748,1,1,1,0,0,0
USER_005749,1,1,1,0,0,0
USER_005750,1,1,1,0,0,0
USER_005751,1,1,1,0,0,0
USER_005752,1,1,1,0,0,0
USER_005753,1,1,1,0,0,0
USER_005754,1,1,1,0,0,0
USER_005755,1,1,1,0,0,0
USER_005756,1,1,1,0,0,0
USER_005757,1,1,1,0,0,0
USER_005758,1,1,1,0,0,0
USER_005759,1,1,1,0,0,0
USER_005760,1,1,1,0,0,0
USER_005761,1,1,1,0,0,0
USER_005762,1,1,1,0,0,0
USER_005763,1,1,1,0,0,0
USER_005764,1,1,1,0,0,0
USER_005765,1,1,1,0,0,0
USER_005766,1,1,1,0,0,0
USER_005767,1,1,1,0,0,0
USER_005768,1,1,1,0,0,0
USER_005769,1,1,1,0,0,0
USER_005770,1,1,1,0,0,0
USER_005771,1,1,1,0,0,0
USER_005772,1,1,1,0,0,0
USER_005773,1,1,1,0,0,0
USER_005774,1,1,1,0,0,0
USER_005775,1,1,1,0,0,0
USER_005776,1,1,1,0,0,0
USER_005777,1,1,1,0,0,0
USER_005778,1,1,1,0,0,0
USER_005779,1,1,1,0,0,0
USER_005780,1,1,1,0,0,0
USER_005781,1,1,1,0,0,0
USER_005782,1,1,1,0,0,0
USER_005783,1,1,1,0,0,0
USER_005784,1,1,1,0,0,0
USER_005785,1,1,1,0,0,0
USER_005786,1,1,1,0,0,0
USER_005787,1,1,1,0,0,0
USER_005788,1,1,1,0,0,0
USER_005789,1,1,1,0,0,0
USER_005790,1,1,1,0,0,0
USER_005791,1,1,1,0,0,0
USER_005792,1,1,1,0,0,0
USER_005793,1,1,1,0,0,0
USER_005794,1,1,1,0,0,0
USER_005795,1,1,1,0,0,0
USER_005796,1,1,1,0,0,0
USER_005797,1,1,1,0,0,0
USER_005798,1,1,1,0,0,0
USER_005799,1,1,1,0,0,0
USER_005800,1,1,1,0,0,0
USER_005801,1,1,1,0,0,0
USER_005802,1,1,1,0,0,0
USER_005803,1,1,1,0,0,0
USER_005804,1,1,1,0,0,0
USER_005805,1,1,1,0,0,0
USER_005806,1,1,1,0,0,0
USER_005807,1,1,1,0,0,0
USER_005808,1,1,1,0,0,0
USER_005809,1,1,1,0,0,0
USER_005810,1,1,1,0,0,0
USER_005811,1,1,1,0,0,0
USER_005812,1,1,1,0,0,0
USER_005813,1,1,1,0,0,0
USER_005814,1,1,1,0,0,0
USER_005815,1,1,1,0,0,0
USER_005816,1,1,1,0,0,0
USER_005817,1,1,1,0,0,0
USER_005818,1,1,1,0,0,0
USER_005819,1,1,1,0,0,0
USER_005820,1,1,1,0,0,0
USER_005821,1,1,1,0,0,0
USER_005822,1,1,1,0,0,0
USER_005823,1,1,1,0,0,0
USER_005824,1,1,1,0,0,0
USER_005825,1,1,1,0,0,0
USER_005826,1,1,1,0,0,0
USER_005827,1,1,1,0,0,0
USER_005828,1,1,1,0,0,0
USER_005829,1,1,1,0,0,0
USER_005830,1,1,1,0,0,0
USER_005831,1,1,1,0,0,0
USER_005832,1,1,1,0,0,0
USER_005833,1,1,1,0,0,0
USER_005834,1,1,1,0,0,0
USER_005835,1,1,1,0,0,0
USER_005836,1,1,1,0,0,0
USER_005837,1,1,1,0,0,0
USER_005838,1,1,1,0,0,0
USER_005839,1,1,1,0,0,0
USER_005840,1,1,1,0,0,0
USER_005841,1,1,1,0,0,0
USER_005842,1,1,1,0,0,0
USER_005843,1,1,1,0,0,0
USER_005844,1,1,1,0,0,0
USER_005845,1,1,1,0,0,0
USER_005846,1,1,1,0,0,0
USER_005847,1,1,1,0,0,0
USER_005848,1,1,1,0,0,0
USER_005849,1,1,1,0,0,0
USER_005850,1,1,1,0,0,0
USER_005851,1,1,1,0,0,0
USER_005852,1,1,1,0,0,0
USER_005853,1,1,1,0,0,0
USER_005854,1,1,1,0,0,0
USER_005855,1,1,1,0,0,0
USER_005856,1,1,1,0,0,0
USER_005857,1,1,1,0,0,0
USER_005858,1,1,1,0,0,0
USER_005859,1,1,1,0,0,0
USER_005860,1,1,1,0,0,0
USER_005861,1,1,1,0,0,0
USER_005862,1,1,1,0,0,0
USER_005863,1,1,1,0,0,0
USER_005864,1,1,1,0,0,0
USER_005865,1,1,1,0,0,0
USER_005866,1,1,1,0,0,0
USER_005867,1,1,1,0,0,0
USER_005868,1,1,1,0,0,0
USER_005869,1,1,1,0,0,0
USER_005870,1,1,1,0,0,0
USER_005871,1,1,1,0,0,0
USER_005872,1,1,1,0,0,0
USER_005873,1,1,1,0,0,0
USER_005874,1,1,1,0,0,0
USER_005875,1,1,1,0,0,0
USER_005876,1,1,1,0,0,0
USER_005877,1,1,1,0,0,0
USER_005878,1,1,1,0,0,0
USER_005879,1,1,1,0,0,0
USER_005880,1,1,1,0,0,0
USER_005881,1,1,1,0,0,0
USER_005882,1,1,1,0,0,0
USER_005883,1,1,1,0,0,0
USER_005884,1,1,1,0,0,0
USER_005885,1,1,1,0,0,0
USER_005886,1,1,1,0,0,0
USER_005887,1,1,1,0,0,0
USER_005888,1,1,1,0,0,0
USER_005889,1,1,1,0,0,0
USER_005890,1,1,1,0,0,0
USER_005891,1,1,1,0,0,0
USER_005892,1,1,1,0,0,0
USER_005893,1,1,1,0,0,0
USER_005894,1,1,1,0,0,0
USER_005895,1,1,1,0,0,0
USER_005896,1,1,1,0,0,0
USER_005897,1,1,1,0,0,0
USER_005898,1,1,1,0,0,0
USER_005899,1,1,1,0,0,0
