order_id,customer_id,order_amount,order_date
6266,558,202.73,2025-02-22 17:00:00
6267,703,276.83,2025-02-22 18:00:00
6268,853,88.34,2025-02-22 19:00:00
6269,530,348.71,2025-02-22 20:00:00
6270,712,92.11,2025-02-22 21:00:00
6271,163,162.05,2025-02-22 22:00:00
6272,798,256.64,2025-02-22 23:00:00
6273,627,400.26,2025-02-23 00:00:00
6274,410,372.34,2025-02-23 01:00:00
6275,390,326.31,2025-02-23 02:00:00
6276,819,86.33,2025-02-23 03:00:00
6277,1036,278.05,2025-02-23 04:00:00
6278,810,52.85,2025-02-23 05:00:00
6279,1018,194.91,2025-02-23 06:00:00
6280,498,212.62,2025-02-23 07:00:00
6281,892,29.51,2025-02-23 08:00:00
6282,884,144.25,2025-02-23 09:00:00
6283,229,478.27,2025-02-23 10:00:00
6284,751,477.28,2025-02-23 11:00:00
6285,456,182.64,2025-02-23 12:00:00
6286,715,31.12,2025-02-23 13:00:00
6287,245,97.76,2025-02-23 14:00:00
6288,515,202.19,2025-02-23 15:00:00
6289,360,474.41,2025-02-23 16:00:00
6290,311,79.19,2025-02-23 17:00:00
6291,468,384.12,2025-02-23 18:00:00
6292,455,63.25,2025-02-23 19:00:00
6293,988,490.82,2025-02-23 20:00:00
6294,192,196.99,2025-02-23 21:00:00
6295,391,389.86,2025-02-23 22:00:00
6296,365,177.87,2025-02-23 23:00:00
6297,150,317.56,2025-02-24 00:00:00
6298,293,104.09,2025-02-24 01:00:00
6299,539,81.55,2025-02-24 02:00:00
6300,61,469.65,2025-02-24 03:00:00
6301,288,459.65,2025-02-24 04:00:00
6302,610,444.86,2025-02-24 05:00:00
6303,91,316.46,2025-02-24 06:00:00
6304,727,406.05,2025-02-24 07:00:00
6305,643,43.83,2025-02-24 08:00:00
6306,478,174.05,2025-02-24 09:00:00
6307,852,163.71,2025-02-24 10:00:00
6308,207,321.47,2025-02-24 11:00:00
6309,265,184.42,2025-02-24 12:00:00
6310,719,82.77,2025-02-24 13:00:00
6311,511,302.27,2025-02-24 14:00:00
6312,183,409.05,2025-02-24 15:00:00
6313,116,197.24,2025-02-24 16:00:00
6314,897,74.81,2025-02-24 17:00:00
6315,56,106.38,2025-02-24 18:00:00
6316,997,126.37,2025-02-24 19:00:00
6317,575,156.95,2025-02-24 20:00:00
6318,122,324.97,2025-02-24 21:00:00
6319,448,304.46,2025-02-24 22:00:00
6320,454,351.08,2025-02-24 23:00:00
6321,724,187.63,2025-02-25 00:00:00
6322,627,413.76,2025-02-25 01:00:00
6323,908,110.0,2025-02-25 02:00:00
6324,179,239.83,2025-02-25 03:00:00
6325,980,402.46,2025-02-25 04:00:00
6326,515,98.28,2025-02-25 05:00:00
6327,255,63.83,2025-02-25 06:00:00
6328,837,443.01,2025-02-25 07:00:00
6329,1027,178.04,2025-02-25 08:00:00
6330,817,345.1,2025-02-25 09:00:00
6331,315,22.42,2025-02-25 10:00:00
6332,586,348.12,2025-02-25 11:00:00
6333,1011,164.89,2025-02-25 12:00:00
6334,842,37.31,2025-02-25 13:00:00
6335,302,308.81,2025-02-25 14:00:00
6336,871,127.99,2025-02-25 15:00:00
6337,338,199.54,2025-02-25 16:00:00
6338,213,49.48,2025-02-25 17:00:00
6339,144,82.11,2025-02-25 18:00:00
6340,831,156.01,2025-02-25 19:00:00
6341,882,53.98,2025-02-25 20:00:00
6342,159,456.3,2025-02-25 21:00:00
6343,385,12.96,2025-02-25 22:00:00
6344,871,247.09,2025-02-25 23:00:00
6345,287,70.39,2025-02-26 00:00:00
6346,430,160.76,2025-02-26 01:00:00
6347,485,463.77,2025-02-26 02:00:00
6348,948,89.23,2025-02-26 03:00:00
6349,532,483.26,2025-02-26 04:00:00
6350,986,110.84,2025-02-26 05:00:00
6351,951,373.37,2025-02-26 06:00:00
6352,74,277.87,2025-02-26 07:00:00
6353,702,443.39,2025-02-26 08:00:00
6354,166,281.46,2025-02-26 09:00:00
6355,531,271.93,2025-02-26 10:00:00
6356,441,105.77,2025-02-26 11:00:00
6357,966,91.45,2025-02-26 12:00:00
6358,1043,459.08,2025-02-26 13:00:00
6359,1013,170.64,2025-02-26 14:00:00
6360,586,192.32,2025-02-26 15:00:00
6361,128,382.31,2025-02-26 16:00:00
6362,629,176.02,2025-02-26 17:00:00
6363,222,476.51,2025-02-26 18:00:00
6364,1005,371.58,2025-02-26 19:00:00
6365,61,302.74,2025-02-26 20:00:00
6366,849,441.64,2025-02-26 21:00:00
6367,177,34.31,2025-02-26 22:00:00
6368,657,135.96,2025-02-26 23:00:00
6369,141,237.87,2025-02-27 00:00:00
6370,702,121.22,2025-02-27 01:00:00
6371,592,374.51,2025-02-27 02:00:00
6372,895,460.41,2025-02-27 03:00:00
6373,581,217.65,2025-02-27 04:00:00
6374,707,177.64,2025-02-27 05:00:00
6375,1038,481.16,2025-02-27 06:00:00
6376,877,227.98,2025-02-27 07:00:00
6377,496,249.63,2025-02-27 08:00:00
6378,439,182.31,2025-02-27 09:00:00
6379,721,455.68,2025-02-27 10:00:00
6380,910,288.79,2025-02-27 11:00:00
6381,92,383.47,2025-02-27 12:00:00
6382,303,407.79,2025-02-27 13:00:00
6383,179,177.51,2025-02-27 14:00:00
6384,109,222.51,2025-02-27 15:00:00
6385,712,425.75,2025-02-27 16:00:00
6386,516,188.0,2025-02-27 17:00:00
6387,336,399.03,2025-02-27 18:00:00
6388,566,471.09,2025-02-27 19:00:00
6389,516,315.37,2025-02-27 20:00:00
6390,979,373.4,2025-02-27 21:00:00
6391,827,404.5,2025-02-27 22:00:00
6392,394,424.07,2025-02-27 23:00:00
6393,691,203.58,2025-02-28 00:00:00
6394,431,35.12,2025-02-28 01:00:00
6395,828,206.92,2025-02-28 02:00:00
6396,739,340.14,2025-02-28 03:00:00
6397,302,230.67,2025-02-28 04:00:00
6398,976,376.99,2025-02-28 05:00:00
6399,105,184.92,2025-02-28 06:00:00
6400,512,321.02,2025-02-28 07:00:00
6401,506,101.35,2025-02-28 08:00:00
6402,1032,377.19,2025-02-28 09:00:00
6403,132,277.39,2025-02-28 10:00:00
6404,954,109.99,2025-02-28 11:00:00
6405,148,153.04,2025-02-28 12:00:00
6406,198,376.82,2025-02-28 13:00:00
6407,378,246.47,2025-02-28 14:00:00
6408,205,115.86,2025-02-28 15:00:00
6409,239,483.96,2025-02-28 16:00:00
6410,543,360.41,2025-02-28 17:00:00
6411,932,479.0,2025-02-28 18:00:00
6412,312,219.28,2025-02-28 19:00:00
6413,129,242.8,2025-02-28 20:00:00
6414,449,450.0,2025-02-28 21:00:00
6415,813,267.27,2025-02-28 22:00:00
6416,658,356.57,2025-02-28 23:00:00
6417,309,133.56,2025-03-01 00:00:00
6418,821,228.9,2025-03-01 01:00:00
6419,664,70.49,2025-03-01 02:00:00
6420,601,110.93,2025-03-01 03:00:00
6421,834,10.46,2025-03-01 04:00:00
6422,150,29.24,2025-03-01 05:00:00
6423,408,488.87,2025-03-01 06:00:00
6424,429,128.75,2025-03-01 07:00:00
6425,869,335.02,2025-03-01 08:00:00
6426,270,421.16,2025-03-01 09:00:00
6427,869,279.82,2025-03-01 10:00:00
6428,469,85.04,2025-03-01 11:00:00
6429,173,366.78,2025-03-01 12:00:00
6430,471,304.12,2025-03-01 13:00:00
6431,280,368.31,2025-03-01 14:00:00
6432,739,387.18,2025-03-01 15:00:00
6433,112,487.95,2025-03-01 16:00:00
6434,534,291.05,2025-03-01 17:00:00
6435,677,177.4,2025-03-01 18:00:00
6436,752,327.75,2025-03-01 19:00:00
6437,623,43.54,2025-03-01 20:00:00
6438,817,449.72,2025-03-01 21:00:00
6439,532,68.5,2025-03-01 22:00:00
6440,568,170.64,2025-03-01 23:00:00
6441,204,409.72,2025-03-02 00:00:00
6442,141,302.68,2025-03-02 01:00:00
6443,1031,202.88,2025-03-02 02:00:00
6444,575,241.98,2025-03-02 03:00:00
6445,504,428.73,2025-03-02 04:00:00
6446,790,176.6,2025-03-02 05:00:00
6447,647,436.13,2025-03-02 06:00:00
6448,694,53.19,2025-03-02 07:00:00
6449,559,390.63,2025-03-02 08:00:00
6450,232,425.3,2025-03-02 09:00:00
6451,435,99.09,2025-03-02 10:00:00
6452,623,220.87,2025-03-02 11:00:00
6453,780,91.09,2025-03-02 12:00:00
6454,454,356.24,2025-03-02 13:00:00
6455,295,272.32,2025-03-02 14:00:00
6456,791,321.31,2025-03-02 15:00:00
6457,640,106.28,2025-03-02 16:00:00
6458,710,113.76,2025-03-02 17:00:00
6459,699,30.33,2025-03-02 18:00:00
6460,520,167.81,2025-03-02 19:00:00
6461,875,284.27,2025-03-02 20:00:00
6462,937,430.39,2025-03-02 21:00:00
6463,472,336.79,2025-03-02 22:00:00
6464,950,223.34,2025-03-02 23:00:00
6465,114,477.03,2025-03-03 00:00:00
6466,62,362.43,2025-03-03 01:00:00
6467,262,465.78,2025-03-03 02:00:00
6468,1035,268.52,2025-03-03 03:00:00
6469,291,136.86,2025-03-03 04:00:00
6470,542,35.89,2025-03-03 05:00:00
6471,262,365.78,2025-03-03 06:00:00
6472,742,69.44,2025-03-03 07:00:00
6473,387,158.36,2025-03-03 08:00:00
6474,1046,270.91,2025-03-03 09:00:00
6475,222,286.56,2025-03-03 10:00:00
6476,721,304.29,2025-03-03 11:00:00
6477,213,91.47,2025-03-03 12:00:00
6478,514,196.07,2025-03-03 13:00:00
6479,1044,312.43,2025-03-03 14:00:00
6480,546,485.21,2025-03-03 15:00:00
6481,749,366.54,2025-03-03 16:00:00
6482,444,462.08,2025-03-03 17:00:00
6483,752,383.48,2025-03-03 18:00:00
6484,966,299.94,2025-03-03 19:00:00
6485,357,104.09,2025-03-03 20:00:00
6486,817,336.68,2025-03-03 21:00:00
6487,232,315.46,2025-03-03 22:00:00
6488,678,305.21,2025-03-03 23:00:00
6489,843,250.0,2025-03-04 00:00:00
6490,559,269.04,2025-03-04 01:00:00
6491,757,173.88,2025-03-04 02:00:00
6492,595,264.46,2025-03-04 03:00:00
6493,613,106.8,2025-03-04 04:00:00
6494,673,404.54,2025-03-04 05:00:00
6495,813,101.03,2025-03-04 06:00:00
6496,643,51.63,2025-03-04 07:00:00
6497,793,223.76,2025-03-04 08:00:00
6498,276,332.57,2025-03-04 09:00:00
6499,794,224.48,2025-03-04 10:00:00
6500,782,145.61,2025-03-04 11:00:00
6501,485,283.5,2025-03-04 12:00:00
6502,974,180.03,2025-03-04 13:00:00
6503,471,467.11,2025-03-04 14:00:00
6504,603,462.1,2025-03-04 15:00:00
6505,70,256.16,2025-03-04 16:00:00
6506,603,170.66,2025-03-04 17:00:00
6507,446,371.19,2025-03-04 18:00:00
6508,674,27.99,2025-03-04 19:00:00
6509,154,242.64,2025-03-04 20:00:00
6510,241,174.8,2025-03-04 21:00:00
6511,66,461.06,2025-03-04 22:00:00
6512,169,15.88,2025-03-04 23:00:00
6513,442,280.88,2025-03-05 00:00:00
6514,474,372.93,2025-03-05 01:00:00
6515,178,247.66,2025-03-05 02:00:00
6516,179,51.85,2025-03-05 03:00:00
6517,621,486.51,2025-03-05 04:00:00
6518,609,263.83,2025-03-05 05:00:00
6519,78,310.95,2025-03-05 06:00:00
6520,146,125.94,2025-03-05 07:00:00
6521,59,246.91,2025-03-05 08:00:00
6522,291,220.28,2025-03-05 09:00:00
6523,875,46.7,2025-03-05 10:00:00
6524,1005,62.02,2025-03-05 11:00:00
6525,281,420.36,2025-03-05 12:00:00
6526,838,127.51,2025-03-05 13:00:00
6527,333,105.53,2025-03-05 14:00:00
6528,764,257.41,2025-03-05 15:00:00
6529,808,386.69,2025-03-05 16:00:00
6530,851,40.35,2025-03-05 17:00:00
6531,825,292.64,2025-03-05 18:00:00
6532,1004,68.41,2025-03-05 19:00:00
6533,775,27.87,2025-03-05 20:00:00
6534,249,35.84,2025-03-05 21:00:00
6535,994,418.74,2025-03-05 22:00:00
6536,128,67.81,2025-03-05 23:00:00
6537,962,32.12,2025-03-06 00:00:00
6538,1005,224.57,2025-03-06 01:00:00
6539,904,423.56,2025-03-06 02:00:00
6540,905,138.58,2025-03-06 03:00:00
6541,222,216.64,2025-03-06 04:00:00
6542,516,29.56,2025-03-06 05:00:00
6543,630,230.05,2025-03-06 06:00:00
6544,465,293.03,2025-03-06 07:00:00
6545,989,289.74,2025-03-06 08:00:00
6546,498,172.89,2025-03-06 09:00:00
6547,136,164.61,2025-03-06 10:00:00
6548,150,62.25,2025-03-06 11:00:00
6549,57,189.73,2025-03-06 12:00:00
6550,894,58.75,2025-03-06 13:00:00
6551,249,385.63,2025-03-06 14:00:00
6552,554,483.47,2025-03-06 15:00:00
6553,136,485.34,2025-03-06 16:00:00
6554,92,433.88,2025-03-06 17:00:00
6555,434,304.39,2025-03-06 18:00:00
6556,670,353.42,2025-03-06 19:00:00
6557,484,149.75,2025-03-06 20:00:00
6558,457,319.08,2025-03-06 21:00:00
6559,532,233.27,2025-03-06 22:00:00
6560,713,246.19,2025-03-06 23:00:00
6561,66,381.31,2025-03-07 00:00:00
6562,694,148.14,2025-03-07 01:00:00
6563,197,165.84,2025-03-07 02:00:00
6564,326,463.07,2025-03-07 03:00:00
6565,281,37.55,2025-03-07 04:00:00
6566,875,247.96,2025-03-07 05:00:00
6567,976,457.27,2025-03-07 06:00:00
6568,415,309.08,2025-03-07 07:00:00
6569,277,277.74,2025-03-07 08:00:00
6570,700,132.37,2025-03-07 09:00:00
6571,485,178.2,2025-03-07 10:00:00
6572,448,427.5,2025-03-07 11:00:00
6573,260,284.02,2025-03-07 12:00:00
6574,440,262.22,2025-03-07 13:00:00
6575,548,58.79,2025-03-07 14:00:00
6576,589,17.85,2025-03-07 15:00:00
6577,612,482.21,2025-03-07 16:00:00
6578,540,194.72,2025-03-07 17:00:00
6579,491,305.57,2025-03-07 18:00:00
6580,310,49.06,2025-03-07 19:00:00
6581,822,344.73,2025-03-07 20:00:00
6582,399,466.96,2025-03-07 21:00:00
6583,401,292.08,2025-03-07 22:00:00
6584,569,71.8,2025-03-07 23:00:00
6585,369,295.04,2025-03-08 00:00:00
6586,187,385.51,2025-03-08 01:00:00
6587,599,209.14,2025-03-08 02:00:00
6588,672,441.12,2025-03-08 03:00:00
6589,1041,327.85,2025-03-08 04:00:00
6590,417,450.63,2025-03-08 05:00:00
6591,269,315.52,2025-03-08 06:00:00
6592,386,74.33,2025-03-08 07:00:00
6593,272,161.75,2025-03-08 08:00:00
6594,697,108.88,2025-03-08 09:00:00
6595,817,455.32,2025-03-08 10:00:00
6596,409,382.6,2025-03-08 11:00:00
6597,970,341.44,2025-03-08 12:00:00
6598,378,157.47,2025-03-08 13:00:00
6599,1011,100.18,2025-03-08 14:00:00
6600,512,380.66,2025-03-08 15:00:00
6601,995,242.34,2025-03-08 16:00:00
6602,1012,120.64,2025-03-08 17:00:00
6603,610,312.14,2025-03-08 18:00:00
6604,853,29.76,2025-03-08 19:00:00
6605,431,169.82,2025-03-08 20:00:00
6606,885,239.59,2025-03-08 21:00:00
6607,639,82.5,2025-03-08 22:00:00
6608,666,492.48,2025-03-08 23:00:00
6609,218,112.46,2025-03-09 00:00:00
6610,266,73.87,2025-03-09 01:00:00
6611,427,109.73,2025-03-09 02:00:00
6612,168,386.84,2025-03-09 03:00:00
6613,239,218.5,2025-03-09 04:00:00
6614,816,287.05,2025-03-09 05:00:00
6615,419,20.29,2025-03-09 06:00:00
6616,827,26.87,2025-03-09 07:00:00
6617,198,228.45,2025-03-09 08:00:00
6618,725,410.16,2025-03-09 09:00:00
6619,701,443.77,2025-03-09 10:00:00
6620,908,52.49,2025-03-09 11:00:00
6621,537,273.8,2025-03-09 12:00:00
6622,819,457.48,2025-03-09 13:00:00
6623,423,200.11,2025-03-09 14:00:00
6624,830,416.49,2025-03-09 15:00:00
6625,742,75.51,2025-03-09 16:00:00
6626,209,468.34,2025-03-09 17:00:00
6627,400,378.2,2025-03-09 18:00:00
6628,961,471.25,2025-03-09 19:00:00
6629,337,341.54,2025-03-09 20:00:00
6630,337,188.07,2025-03-09 21:00:00
6631,941,469.71,2025-03-09 22:00:00
6632,275,145.03,2025-03-09 23:00:00
6633,572,172.76,2025-03-10 00:00:00
6634,571,353.4,2025-03-10 01:00:00
6635,832,385.0,2025-03-10 02:00:00
6636,322,465.41,2025-03-10 03:00:00
6637,985,110.35,2025-03-10 04:00:00
6638,451,401.02,2025-03-10 05:00:00
6639,232,371.89,2025-03-10 06:00:00
6640,1018,41.26,2025-03-10 07:00:00
6641,714,199.74,2025-03-10 08:00:00
6642,537,148.56,2025-03-10 09:00:00
6643,876,159.2,2025-03-10 10:00:00
6644,895,491.64,2025-03-10 11:00:00
6645,173,324.96,2025-03-10 12:00:00
6646,1034,361.66,2025-03-10 13:00:00
6647,675,488.54,2025-03-10 14:00:00
6648,839,194.83,2025-03-10 15:00:00
6649,463,402.9,2025-03-10 16:00:00
6650,1029,222.92,2025-03-10 17:00:00
6651,774,436.07,2025-03-10 18:00:00
6652,221,98.52,2025-03-10 19:00:00
6653,337,474.37,2025-03-10 20:00:00
6654,484,117.2,2025-03-10 21:00:00
6655,735,169.85,2025-03-10 22:00:00
6656,162,380.53,2025-03-10 23:00:00
6657,937,202.94,2025-03-11 00:00:00
6658,966,308.02,2025-03-11 01:00:00
6659,1044,227.84,2025-03-11 02:00:00
6660,171,373.76,2025-03-11 03:00:00
6661,593,121.88,2025-03-11 04:00:00
6662,271,38.64,2025-03-11 05:00:00
6663,680,156.97,2025-03-11 06:00:00
6664,88,242.41,2025-03-11 07:00:00
6665,546,92.33,2025-03-11 08:00:00
6666,829,183.85,2025-03-11 09:00:00
6667,282,205.99,2025-03-11 10:00:00
6668,992,38.12,2025-03-11 11:00:00
6669,579,295.82,2025-03-11 12:00:00
6670,198,443.33,2025-03-11 13:00:00
6671,446,84.35,2025-03-11 14:00:00
6672,710,302.93,2025-03-11 15:00:00
6673,687,335.72,2025-03-11 16:00:00
6674,953,215.47,2025-03-11 17:00:00
6675,351,353.54,2025-03-11 18:00:00
6676,409,211.26,2025-03-11 19:00:00
6677,287,257.27,2025-03-11 20:00:00
6678,696,13.6,2025-03-11 21:00:00
6679,712,348.94,2025-03-11 22:00:00
6680,285,334.06,2025-03-11 23:00:00
6681,785,28.82,2025-03-12 00:00:00
6682,252,190.44,2025-03-12 01:00:00
6683,305,489.73,2025-03-12 02:00:00
6684,647,216.16,2025-03-12 03:00:00
6685,711,255.95,2025-03-12 04:00:00
6686,284,455.87,2025-03-12 05:00:00
6687,394,361.46,2025-03-12 06:00:00
6688,583,295.21,2025-03-12 07:00:00
6689,909,400.92,2025-03-12 08:00:00
6690,846,433.54,2025-03-12 09:00:00
6691,830,233.88,2025-03-12 10:00:00
6692,515,242.8,2025-03-12 11:00:00
6693,819,199.16,2025-03-12 12:00:00
6694,590,483.69,2025-03-12 13:00:00
6695,262,351.61,2025-03-12 14:00:00
6696,512,50.78,2025-03-12 15:00:00
6697,485,432.85,2025-03-12 16:00:00
6698,332,245.47,2025-03-12 17:00:00
6699,611,43.69,2025-03-12 18:00:00
6700,656,279.36,2025-03-12 19:00:00
6701,512,214.41,2025-03-12 20:00:00
6702,456,440.1,2025-03-12 21:00:00
6703,137,109.96,2025-03-12 22:00:00
6704,93,414.97,2025-03-12 23:00:00
6705,510,283.27,2025-03-13 00:00:00
6706,327,36.76,2025-03-13 01:00:00
6707,732,486.2,2025-03-13 02:00:00
6708,470,261.18,2025-03-13 03:00:00
6709,750,152.53,2025-03-13 04:00:00
6710,402,240.01,2025-03-13 05:00:00
6711,745,430.35,2025-03-13 06:00:00
6712,564,159.4,2025-03-13 07:00:00
6713,752,104.41,2025-03-13 08:00:00
6714,679,73.24,2025-03-13 09:00:00
6715,68,155.95,2025-03-13 10:00:00
6716,72,392.22,2025-03-13 11:00:00
6717,462,241.1,2025-03-13 12:00:00
6718,79,121.47,2025-03-13 13:00:00
6719,856,91.43,2025-03-13 14:00:00
6720,157,173.04,2025-03-13 15:00:00
6721,416,470.56,2025-03-13 16:00:00
6722,330,178.08,2025-03-13 17:00:00
6723,177,494.18,2025-03-13 18:00:00
6724,278,247.76,2025-03-13 19:00:00
6725,160,97.79,2025-03-13 20:00:00
6726,185,446.66,2025-03-13 21:00:00
6727,411,235.57,2025-03-13 22:00:00
6728,235,357.74,2025-03-13 23:00:00
6729,705,492.02,2025-03-14 00:00:00
6730,633,34.59,2025-03-14 01:00:00
6731,178,57.38,2025-03-14 02:00:00
6732,925,363.02,2025-03-14 03:00:00
6733,310,148.09,2025-03-14 04:00:00
6734,564,100.31,2025-03-14 05:00:00
6735,498,29.29,2025-03-14 06:00:00
6736,949,20.7,2025-03-14 07:00:00
6737,153,389.5,2025-03-14 08:00:00
6738,532,75.87,2025-03-14 09:00:00
6739,273,239.18,2025-03-14 10:00:00
6740,881,306.89,2025-03-14 11:00:00
6741,923,219.89,2025-03-14 12:00:00
6742,915,23.28,2025-03-14 13:00:00
6743,540,393.92,2025-03-14 14:00:00
6744,522,15.15,2025-03-14 15:00:00
6745,59,383.33,2025-03-14 16:00:00
6746,454,447.72,2025-03-14 17:00:00
6747,945,222.09,2025-03-14 18:00:00
6748,351,272.42,2025-03-14 19:00:00
6749,280,243.72,2025-03-14 20:00:00
6750,780,200.71,2025-03-14 21:00:00
6751,972,444.84,2025-03-14 22:00:00
6752,115,448.03,2025-03-14 23:00:00
6753,986,174.55,2025-03-15 00:00:00
6754,161,311.38,2025-03-15 01:00:00
6755,62,464.18,2025-03-15 02:00:00
6756,442,481.41,2025-03-15 03:00:00
6757,549,259.39,2025-03-15 04:00:00
6758,981,231.88,2025-03-15 05:00:00
6759,647,146.56,2025-03-15 06:00:00
6760,283,479.85,2025-03-15 07:00:00
6761,651,79.98,2025-03-15 08:00:00
6762,363,294.12,2025-03-15 09:00:00
6763,615,148.45,2025-03-15 10:00:00
6764,61,146.71,2025-03-15 11:00:00
6765,258,208.43,2025-03-15 12:00:00
6766,1023,499.41,2025-03-15 13:00:00
6767,63,36.93,2025-03-15 14:00:00
6768,682,293.49,2025-03-15 15:00:00
6769,467,50.46,2025-03-15 16:00:00
6770,486,85.72,2025-03-15 17:00:00
6771,426,225.39,2025-03-15 18:00:00
6772,69,260.13,2025-03-15 19:00:00
6773,636,136.81,2025-03-15 20:00:00
6774,961,165.06,2025-03-15 21:00:00
6775,804,52.61,2025-03-15 22:00:00
6776,784,158.58,2025-03-15 23:00:00
6777,119,483.61,2025-03-16 00:00:00
6778,873,472.91,2025-03-16 01:00:00
6779,260,174.09,2025-03-16 02:00:00
6780,150,289.72,2025-03-16 03:00:00
6781,747,455.7,2025-03-16 04:00:00
6782,181,13.03,2025-03-16 05:00:00
6783,672,407.23,2025-03-16 06:00:00
6784,430,474.7,2025-03-16 07:00:00
6785,181,54.75,2025-03-16 08:00:00
6786,69,89.11,2025-03-16 09:00:00
6787,955,480.77,2025-03-16 10:00:00
6788,585,273.39,2025-03-16 11:00:00
6789,276,16.96,2025-03-16 12:00:00
6790,203,136.24,2025-03-16 13:00:00
6791,854,230.47,2025-03-16 14:00:00
6792,791,349.53,2025-03-16 15:00:00
6793,518,369.25,2025-03-16 16:00:00
6794,871,497.76,2025-03-16 17:00:00
6795,1049,150.88,2025-03-16 18:00:00
6796,920,273.73,2025-03-16 19:00:00
6797,454,271.33,2025-03-16 20:00:00
6798,251,208.77,2025-03-16 21:00:00
6799,87,92.89,2025-03-16 22:00:00
6800,991,488.95,2025-03-16 23:00:00
6801,821,428.13,2025-03-17 00:00:00
6802,237,254.18,2025-03-17 01:00:00
6803,106,305.59,2025-03-17 02:00:00
6804,990,121.36,2025-03-17 03:00:00
6805,69,276.46,2025-03-17 04:00:00
6806,322,350.54,2025-03-17 05:00:00
6807,168,262.43,2025-03-17 06:00:00
6808,632,495.24,2025-03-17 07:00:00
6809,565,309.56,2025-03-17 08:00:00
6810,270,191.78,2025-03-17 09:00:00
6811,575,388.35,2025-03-17 10:00:00
6812,564,93.53,2025-03-17 11:00:00
6813,777,198.41,2025-03-17 12:00:00
6814,790,180.01,2025-03-17 13:00:00
6815,385,221.59,2025-03-17 14:00:00
6816,747,393.07,2025-03-17 15:00:00
6817,104,247.24,2025-03-17 16:00:00
6818,549,399.07,2025-03-17 17:00:00
6819,949,292.48,2025-03-17 18:00:00
6820,937,177.61,2025-03-17 19:00:00
6821,815,406.89,2025-03-17 20:00:00
6822,585,126.76,2025-03-17 21:00:00
6823,211,119.95,2025-03-17 22:00:00
6824,719,257.21,2025-03-17 23:00:00
6825,643,137.82,2025-03-18 00:00:00
6826,964,14.45,2025-03-18 01:00:00
6827,208,327.67,2025-03-18 02:00:00
6828,237,260.44,2025-03-18 03:00:00
6829,109,228.3,2025-03-18 04:00:00
6830,964,483.81,2025-03-18 05:00:00
6831,866,289.89,2025-03-18 06:00:00
6832,368,433.08,2025-03-18 07:00:00
6833,927,78.33,2025-03-18 08:00:00
6834,260,288.91,2025-03-18 09:00:00
6835,455,435.31,2025-03-18 10:00:00
6836,713,295.72,2025-03-18 11:00:00
6837,158,361.83,2025-03-18 12:00:00
6838,125,192.3,2025-03-18 13:00:00
6839,591,55.3,2025-03-18 14:00:00
6840,363,234.37,2025-03-18 15:00:00
6841,1047,203.29,2025-03-18 16:00:00
6842,166,434.86,2025-03-18 17:00:00
6843,976,129.56,2025-03-18 18:00:00
6844,917,483.7,2025-03-18 19:00:00
6845,753,479.49,2025-03-18 20:00:00
6846,68,131.34,2025-03-18 21:00:00
6847,481,180.55,2025-03-18 22:00:00
6848,734,448.82,2025-03-18 23:00:00
6849,789,483.64,2025-03-19 00:00:00
6850,399,227.29,2025-03-19 01:00:00
6851,232,167.29,2025-03-19 02:00:00
6852,162,267.79,2025-03-19 03:00:00
6853,232,347.01,2025-03-19 04:00:00
6854,530,144.0,2025-03-19 05:00:00
6855,195,370.87,2025-03-19 06:00:00
6856,880,35.31,2025-03-19 07:00:00
6857,677,34.15,2025-03-19 08:00:00
6858,162,199.28,2025-03-19 09:00:00
6859,812,183.2,2025-03-19 10:00:00
6860,525,164.66,2025-03-19 11:00:00
6861,812,250.6,2025-03-19 12:00:00
6862,352,167.16,2025-03-19 13:00:00
6863,1020,104.21,2025-03-19 14:00:00
6864,874,161.64,2025-03-19 15:00:00
6865,167,487.7,2025-03-19 16:00:00
6866,862,211.45,2025-03-19 17:00:00
6867,210,227.91,2025-03-19 18:00:00
6868,450,292.51,2025-03-19 19:00:00
6869,247,491.84,2025-03-19 20:00:00
6870,309,128.38,2025-03-19 21:00:00
6871,709,343.83,2025-03-19 22:00:00
6872,801,360.83,2025-03-19 23:00:00
6873,96,307.59,2025-03-20 00:00:00
6874,1036,53.4,2025-03-20 01:00:00
6875,448,341.67,2025-03-20 02:00:00
6876,759,41.41,2025-03-20 03:00:00
6877,608,302.11,2025-03-20 04:00:00
6878,127,372.39,2025-03-20 05:00:00
6879,173,113.38,2025-03-20 06:00:00
6880,124,422.39,2025-03-20 07:00:00
6881,920,24.87,2025-03-20 08:00:00
6882,186,423.47,2025-03-20 09:00:00
6883,651,235.56,2025-03-20 10:00:00
6884,449,116.62,2025-03-20 11:00:00
6885,886,75.55,2025-03-20 12:00:00
6886,554,477.12,2025-03-20 13:00:00
6887,549,45.61,2025-03-20 14:00:00
6888,622,107.56,2025-03-20 15:00:00
6889,187,180.43,2025-03-20 16:00:00
6890,99,313.92,2025-03-20 17:00:00
6891,820,276.95,2025-03-20 18:00:00
6892,1022,71.57,2025-03-20 19:00:00
6893,668,151.97,2025-03-20 20:00:00
6894,674,126.99,2025-03-20 21:00:00
6895,911,114.64,2025-03-20 22:00:00
6896,303,211.46,2025-03-20 23:00:00
6897,679,354.98,2025-03-21 00:00:00
6898,759,116.55,2025-03-21 01:00:00
6899,898,189.67,2025-03-21 02:00:00
