customer_id,revenue,transaction_count
137615,330.39,54
137616,538.31,108
137617,478.94,121
137618,163.45,58
137619,424.27,92
137620,626.46,233
137621,449.6,150
137622,586.74,231
137623,157.91,107
137624,904.43,69
137625,308.64,36
137626,2190.09,17
137627,21.78,156
137628,249.27,44
137629,109.52,29
137630,415.53,205
137631,149.33,101
137632,678.71,221
137633,1077.97,102
137634,128.42,110
137635,97.58,131
137636,1051.15,111
137637,234.14,229
137638,295.1,101
137639,134.85,80
137640,286.97,89
137641,141.53,82
137642,558.2,81
137643,355.45,11
137644,785.73,131
137645,197.51,165
137646,362.2,184
137647,160.23,31
137648,1372.65,96
137649,379.0,88
137650,105.25,47
137651,169.25,188
137652,53.27,89
137653,24.11,177
137654,383.19,203
137655,215.58,152
137656,1668.98,28
137657,103.97,110
137658,799.73,56
137659,199.88,236
137660,136.5,31
137661,1757.26,200
137662,821.2,29
137663,507.97,82
137664,607.21,75
137665,2386.92,92
137666,459.73,236
137667,63.74,66
137668,43.53,133
137669,559.22,137
137670,545.89,177
137671,699.51,37
137672,67.58,86
137673,1459.32,192
137674,410.54,21
137675,534.28,39
137676,27.74,34
137677,1631.77,242
137678,423.44,87
137679,424.33,101
137680,1447.25,131
137681,1335.01,235
137682,134.42,99
137683,1347.54,227
137684,677.08,234
137685,19.54,231
137686,147.12,23
137687,276.35,36
137688,447.12,70
137689,614.21,77
137690,127.99,47
137691,916.08,108
137692,944.48,113
137693,513.93,111
137694,1279.75,57
137695,848.28,35
137696,135.27,135
137697,811.42,174
137698,1540.96,187
137699,84.02,130
137700,1934.47,28
137701,22.66,73
137702,379.25,235
137703,753.37,236
137704,791.37,158
137705,673.4,135
137706,386.82,38
137707,536.29,82
137708,611.87,32
137709,351.14,35
137710,462.78,19
137711,946.6,140
137712,197.62,243
137713,380.34,230
137714,14.26,171
137715,591.47,76
137716,118.7,66
137717,337.93,170
137718,127.99,77
137719,21.91,81
137720,340.07,208
137721,286.55,212
137722,286.82,195
137723,127.11,235
137724,1480.67,115
137725,11.76,137
137726,1120.71,184
137727,677.61,200
137728,104.41,65
137729,329.51,50
137730,2258.16,215
137731,525.99,248
137732,78.13,143
137733,315.91,192
137734,325.75,60
137735,820.41,210
137736,1249.44,225
137737,52.91,188
137738,198.47,47
137739,187.22,18
137740,2776.78,53
137741,419.61,109
137742,1069.43,65
137743,287.59,248
137744,651.37,173
137745,178.85,109
137746,1223.99,160
137747,313.62,80
137748,824.12,159
137749,157.73,187
137750,601.44,61
137751,269.73,27
137752,25.97,240
137753,276.37,197
137754,409.28,84
137755,92.3,141
137756,111.62,115
137757,322.62,118
137758,219.83,205
137759,300.57,39
137760,318.86,69
137761,85.46,38
137762,109.95,97
137763,952.48,148
137764,98.8,153
137765,558.18,105
137766,281.1,173
137767,1734.72,19
137768,44.2,86
137769,897.12,36
137770,348.1,23
137771,12.68,239
137772,163.03,116
137773,271.87,22
137774,198.58,33
137775,235.06,157
137776,1252.48,77
137777,233.87,235
137778,281.36,27
137779,725.92,68
137780,799.54,28
137781,53.92,11
137782,618.82,232
137783,339.44,31
137784,81.85,3
137785,163.75,87
137786,33.04,21
137787,233.33,74
137788,157.46,150
137789,250.72,11
137790,444.16,69
137791,669.02,246
137792,474.88,142
137793,577.19,68
137794,1013.61,83
137795,1045.04,44
137796,995.63,217
137797,93.13,30
137798,154.55,183
137799,358.9,231
137800,232.16,25
137801,80.59,88
137802,179.66,138
137803,1863.09,63
137804,223.03,212
137805,281.43,22
137806,13.21,53
137807,645.44,25
137808,276.83,117
137809,64.43,181
137810,1739.79,152
137811,761.26,248
137812,657.59,97
137813,1593.53,224
137814,271.69,165
137815,643.87,173
137816,125.47,14
137817,607.21,167
137818,17.09,196
137819,77.51,133
137820,286.92,152
137821,16.08,103
137822,319.92,211
137823,379.9,40
137824,495.91,43
137825,62.9,143
137826,109.84,72
137827,485.03,21
137828,546.75,127
137829,23.12,219
137830,398.66,81
137831,778.52,188
137832,45.8,5
137833,276.51,220
137834,207.64,114
137835,1234.76,223
137836,112.78,10
137837,201.63,241
137838,1153.58,202
137839,210.73,178
137840,388.95,194
137841,26.8,188
137842,2106.61,223
137843,881.33,104
137844,513.11,196
137845,41.34,202
137846,48.91,119
137847,403.7,114
137848,177.78,189
137849,497.48,140
137850,465.89,23
137851,922.09,160
137852,175.21,26
137853,441.21,58
137854,761.11,156
137855,347.43,20
137856,897.88,183
137857,80.37,133
137858,671.94,99
137859,1442.19,50
137860,211.65,138
137861,238.12,9
137862,53.62,129
137863,522.9,33
137864,411.98,59
137865,30.59,16
137866,707.59,194
137867,893.88,231
137868,1198.22,201
137869,404.54,10
137870,311.27,155
137871,1054.29,55
137872,264.33,36
137873,542.75,207
137874,487.73,183
137875,242.74,54
137876,55.45,31
137877,20.82,42
137878,289.52,26
137879,338.12,148
137880,874.89,140
137881,277.57,103
137882,175.06,102
137883,320.04,175
137884,145.9,124
137885,57.9,29
137886,69.98,51
137887,202.21,144
137888,16.38,154
137889,134.36,18
137890,784.46,248
137891,143.69,53
137892,68.68,159
137893,1498.76,181
137894,497.05,224
137895,40.95,215
137896,42.13,57
137897,483.53,143
137898,398.4,152
137899,45.41,85
137900,137.0,59
137901,1332.84,65
137902,434.33,21
137903,300.2,142
137904,153.94,82
137905,81.76,186
137906,267.61,29
137907,1287.88,99
137908,34.97,89
137909,2364.09,195
137910,126.48,65
137911,272.77,25
137912,33.05,94
137913,449.48,7
137914,340.39,141
137915,559.37,120
137916,401.18,104
137917,263.9,210
137918,679.24,111
137919,22.67,235
137920,399.38,235
137921,70.45,107
137922,296.36,128
137923,793.01,93
137924,86.84,20
137925,1382.96,106
137926,1106.89,113
137927,277.99,222
137928,13.0,9
137929,789.72,133
137930,1073.88,28
137931,106.03,26
137932,1249.61,198
137933,1237.27,87
137934,328.66,204
137935,809.83,122
137936,304.35,134
137937,425.11,219
137938,202.71,157
137939,96.86,188
137940,696.27,233
137941,10.7,203
137942,443.22,10
137943,1010.08,231
137944,135.05,189
137945,212.41,99
137946,452.74,14
137947,151.76,211
137948,950.25,227
137949,238.33,91
137950,445.68,149
137951,138.17,55
137952,31.13,182
137953,105.4,85
137954,33.65,212
137955,326.12,165
137956,451.72,46
137957,32.85,47
137958,57.42,97
137959,342.3,14
137960,812.67,118
137961,504.44,113
137962,65.3,64
137963,1102.59,39
137964,1257.18,114
137965,206.49,100
137966,488.58,124
137967,348.96,226
137968,1433.86,185
137969,365.4,141
137970,1619.01,214
137971,121.16,100
137972,221.97,30
137973,770.13,98
137974,775.34,8
137975,668.73,13
137976,991.67,164
137977,616.25,61
137978,515.42,184
137979,317.1,105
137980,324.7,26
137981,270.57,9
137982,494.07,215
137983,271.0,41
137984,89.79,143
137985,66.32,1
137986,1301.63,211
137987,22.53,1
137988,65.73,190
137989,304.67,101
137990,162.53,134
137991,270.31,1
137992,72.47,118
137993,80.15,147
137994,816.37,66
137995,721.7,86
137996,65.05,116
137997,560.99,200
137998,479.92,2
137999,634.77,144
138000,331.65,79
138001,167.35,38
138002,554.84,194
138003,242.1,130
138004,133.56,17
138005,272.66,208
138006,730.42,216
138007,332.93,52
138008,188.24,69
138009,901.5,88
138010,1077.03,47
138011,293.92,90
138012,244.75,222
138013,484.28,128
138014,39.86,33
138015,597.73,206
138016,772.29,179
138017,263.29,127
138018,105.95,234
138019,24.62,22
138020,517.01,211
138021,166.67,64
138022,321.71,233
138023,254.17,235
138024,106.12,58
138025,365.01,26
138026,317.72,163
138027,499.28,76
138028,155.1,2
138029,130.81,38
138030,851.93,68
138031,615.65,44
138032,749.66,50
138033,75.79,84
138034,136.83,111
138035,438.46,187
138036,983.16,153
138037,1123.34,21
138038,901.63,71
138039,32.18,58
138040,869.85,42
138041,1156.77,178
138042,39.21,172
138043,279.17,186
138044,394.59,231
138045,142.47,147
138046,373.54,241
138047,1095.58,141
138048,1018.49,16
138049,1415.35,224
138050,340.93,152
138051,274.3,52
138052,557.99,57
138053,279.58,74
138054,31.42,234
138055,646.34,216
138056,174.94,34
138057,35.17,210
138058,20.42,109
138059,1349.45,217
138060,155.23,39
138061,307.01,207
138062,1513.66,132
138063,325.1,21
138064,50.94,32
138065,411.41,180
138066,56.17,217
138067,59.96,2
138068,963.51,73
138069,180.84,34
138070,577.64,187
138071,365.58,208
138072,135.72,32
138073,374.72,47
138074,45.74,136
138075,223.25,23
138076,379.95,45
138077,139.64,221
138078,549.68,176
138079,36.6,231
138080,341.61,83
138081,637.63,115
138082,291.01,15
138083,1048.07,204
138084,510.1,212
138085,1600.95,247
138086,177.12,4
138087,1406.72,224
138088,476.75,20
138089,693.6,90
138090,1172.22,64
138091,410.59,177
138092,1000.91,62
138093,400.11,102
138094,467.15,85
138095,304.48,136
138096,88.7,34
138097,413.16,71
138098,1905.97,62
138099,783.67,100
138100,698.17,71
138101,525.44,9
138102,223.79,65
138103,102.93,139
138104,137.16,210
138105,13.17,199
138106,569.63,66
138107,845.33,197
138108,166.61,48
138109,58.17,31
138110,214.53,168
138111,182.69,92
138112,309.72,84
138113,163.33,228
138114,217.56,134
138115,1200.57,130
138116,213.86,111
138117,779.76,190
138118,501.53,190
138119,215.9,198
138120,861.29,143
138121,462.03,194
138122,14.33,102
138123,45.6,111
138124,708.45,161
138125,305.77,32
138126,270.02,126
138127,88.81,228
138128,95.58,196
138129,809.13,195
138130,893.1,17
138131,420.49,180
138132,184.87,207
138133,1359.3,245
138134,499.03,167
138135,806.39,76
138136,11.64,7
138137,309.21,2
138138,1033.77,196
138139,216.42,165
138140,658.32,152
138141,546.0,211
138142,92.57,47
138143,755.61,120
138144,69.69,2
138145,660.82,183
138146,2363.51,224
138147,1594.82,225
138148,815.32,92
138149,392.34,43
138150,571.7,187
138151,661.18,37
138152,14.22,130
138153,64.0,214
138154,464.48,142
138155,13.28,111
138156,1207.93,146
138157,346.34,162
138158,159.05,162
138159,260.29,164
138160,961.15,115
138161,1319.97,203
138162,71.78,105
138163,762.45,104
138164,441.64,55
138165,450.34,52
138166,765.82,164
138167,136.06,144
138168,388.62,89
138169,202.36,169
138170,59.64,184
138171,65.51,32
138172,83.36,222
138173,487.13,42
138174,65.93,22
138175,432.11,220
138176,453.73,37
138177,1181.16,108
138178,502.25,103
138179,2129.84,86
138180,25.74,136
138181,618.94,7
138182,23.42,239
138183,663.52,10
138184,253.76,172
138185,482.48,168
138186,195.2,162
138187,96.64,7
138188,652.79,152
138189,1184.95,140
138190,111.41,175
138191,1277.28,66
138192,85.52,72
138193,675.26,41
138194,1612.55,210
138195,89.72,223
138196,295.54,107
138197,215.84,20
138198,255.9,148
138199,709.47,12
138200,551.16,113
138201,1741.86,70
138202,112.58,67
138203,401.82,30
138204,308.12,24
138205,1265.77,55
138206,15.34,176
138207,2272.74,78
138208,336.71,177
138209,501.13,191
138210,233.18,157
138211,967.05,157
138212,422.75,74
138213,553.56,125
138214,533.35,234
138215,236.26,105
138216,49.52,167
138217,834.37,161
138218,181.05,72
138219,955.01,106
138220,479.07,13
138221,228.25,106
138222,461.01,248
138223,528.51,28
138224,623.25,112
138225,873.94,139
138226,97.03,81
138227,1452.49,16
138228,274.53,88
138229,994.67,161
138230,134.54,186
138231,24.73,241
138232,435.89,42
138233,206.27,13
138234,2092.23,66
138235,65.16,249
138236,34.23,178
138237,33.03,26
138238,132.23,60
138239,442.79,93
138240,362.17,140
138241,225.45,131
138242,56.49,146
138243,143.11,182
138244,111.76,104
138245,694.56,178
138246,766.94,222
138247,760.32,103
138248,1747.54,106
138249,1088.11,227
138250,354.38,241
138251,278.02,73
138252,1247.09,110
138253,482.38,9
138254,184.35,42
138255,425.59,183
138256,2433.58,41
138257,956.8,242
138258,175.14,64
138259,1538.32,177
138260,2003.97,212
138261,141.44,240
138262,1139.73,81
138263,1083.66,112
138264,30.28,76
138265,563.86,130
138266,192.12,31
138267,571.37,207
138268,1234.14,56
138269,355.35,7
138270,277.57,61
138271,1282.53,34
138272,1837.04,168
138273,42.13,117
138274,1290.99,48
138275,53.2,149
138276,215.71,116
138277,728.95,77
138278,760.37,49
138279,656.99,115
138280,29.95,106
138281,81.34,130
138282,1386.13,72
138283,52.49,20
138284,50.9,147
138285,912.87,125
138286,522.59,126
138287,226.67,89
138288,100.59,241
138289,1087.82,158
138290,2244.35,20
138291,35.63,31
138292,413.85,242
138293,161.43,145
138294,903.05,215
138295,222.38,113
138296,636.98,229
138297,397.75,131
138298,399.92,115
138299,985.96,214
138300,327.82,139
138301,944.1,3
138302,235.83,173
138303,106.05,59
138304,313.92,56
138305,354.93,113
138306,335.41,232
138307,835.99,55
138308,425.84,155
138309,1106.61,129
138310,370.96,199
138311,137.26,133
138312,79.34,228
138313,1023.85,212
138314,38.91,178
138315,72.56,4
138316,42.89,78
138317,285.59,234
138318,390.3,41
138319,20.04,147
138320,372.41,25
138321,260.24,7
138322,752.83,145
138323,895.85,232
138324,587.54,161
138325,330.75,188
138326,131.77,161
138327,949.03,110
138328,219.02,156
138329,230.25,145
138330,1248.54,176
138331,1866.53,117
138332,1152.03,223
138333,3179.72,140
138334,1025.93,218
138335,619.3,243
138336,183.94,3
138337,1538.35,194
138338,1056.27,80
138339,147.71,180
138340,345.85,204
138341,46.32,61
138342,1542.1,127
138343,435.21,118
138344,150.65,142
138345,182.94,73
138346,1982.7,125
138347,488.05,78
138348,282.95,67
138349,356.42,242
138350,61.88,5
138351,48.99,63
138352,459.11,59
138353,368.72,58
138354,232.48,181
138355,427.49,201
138356,47.73,124
138357,1451.12,206
138358,183.87,44
138359,47.24,103
138360,102.87,112
138361,60.17,113
138362,108.38,72
138363,279.57,202
138364,679.8,155
138365,168.97,14
138366,296.29,107
138367,1330.83,7
138368,185.36,117
138369,801.69,197
138370,95.88,64
138371,108.2,98
138372,314.54,32
138373,143.35,160
138374,1176.67,222
138375,36.04,147
138376,464.75,76
138377,473.46,54
138378,44.15,17
138379,669.44,49
138380,326.4,11
138381,652.0,91
138382,887.02,150
138383,204.97,25
138384,341.3,173
138385,161.07,37
138386,122.52,11
138387,10.3,44
138388,1667.03,228
138389,300.74,88
138390,16.58,240
138391,14.49,101
138392,180.09,170
138393,17.02,83
138394,244.61,27
138395,42.5,43
138396,30.02,244
138397,563.39,66
138398,1196.73,210
138399,273.3,33
138400,916.3,2
138401,24.85,117
138402,761.84,222
138403,42.43,138
138404,921.44,33
138405,1080.09,69
138406,780.83,110
138407,869.48,105
138408,422.18,227
138409,163.86,24
138410,525.33,210
138411,299.5,204
138412,12.68,179
138413,333.92,72
138414,536.61,65
138415,16.99,31
138416,495.59,26
138417,538.54,227
138418,96.05,81
138419,292.0,189
138420,1676.76,221
138421,1087.9,91
138422,274.51,212
138423,225.27,232
138424,76.24,47
138425,27.91,115
138426,186.53,92
138427,1419.07,171
138428,1602.4,238
138429,847.04,12
138430,226.03,14
138431,87.52,5
138432,462.59,88
138433,529.94,95
138434,286.32,118
138435,598.25,32
138436,696.55,81
138437,774.07,217
138438,358.88,8
138439,794.25,241
138440,22.9,109
138441,580.35,107
138442,144.35,150
138443,167.71,67
138444,57.87,235
138445,116.84,223
138446,2424.67,47
138447,278.41,38
138448,1323.92,33
138449,98.91,236
138450,124.12,77
138451,418.01,49
138452,225.03,180
138453,526.29,61
138454,284.13,225
138455,844.59,178
138456,292.43,50
138457,434.72,58
138458,203.62,221
138459,618.77,202
138460,541.72,75
138461,262.92,176
138462,171.5,130
138463,486.09,205
138464,1443.68,207
138465,81.15,46
138466,812.52,42
138467,401.53,114
138468,382.81,9
138469,1640.95,180
138470,475.54,236
138471,897.5,19
138472,371.26,36
138473,153.74,166
138474,602.89,60
138475,1293.12,200
138476,930.15,92
138477,120.55,190
138478,200.55,122
138479,373.75,164
138480,433.85,210
138481,117.72,98
138482,140.69,240
138483,721.13,62
138484,665.25,180
138485,923.82,82
138486,1361.01,185
138487,194.27,145
138488,991.61,239
138489,558.32,60
138490,1592.32,72
138491,168.78,19
138492,167.13,34
138493,619.19,12
138494,1328.41,50
138495,880.22,236
138496,659.21,59
138497,254.95,215
138498,642.51,119
138499,817.47,26
138500,709.76,165
138501,574.76,200
138502,34.14,191
138503,548.99,65
138504,335.33,53
138505,1639.45,124
138506,477.21,167
138507,478.54,59
138508,2572.62,235
138509,59.13,44
138510,171.7,74
138511,543.67,3
138512,199.34,215
138513,222.44,89
138514,1125.81,61
138515,442.98,97
138516,64.27,102
138517,196.16,155
138518,49.55,8
138519,416.11,64
138520,105.14,151
138521,982.86,40
138522,440.56,154
138523,40.61,53
138524,188.96,191
138525,489.0,115
138526,214.36,199
138527,369.93,243
138528,1210.44,215
138529,225.42,180
138530,214.64,105
138531,866.72,37
138532,201.92,62
138533,50.58,130
138534,109.8,196
138535,1496.01,170
138536,1363.72,129
138537,137.32,214
138538,413.16,209
138539,83.88,189
138540,571.47,5
138541,112.47,215
138542,35.54,90
138543,881.19,37
138544,206.82,69
138545,67.44,238
138546,907.59,180
138547,728.58,230
138548,585.62,137
138549,1220.96,14
138550,345.91,96
138551,78.52,179
138552,41.65,234
138553,201.69,240
138554,55.42,194
138555,393.41,189
138556,17.3,68
138557,303.28,195
138558,108.29,236
138559,239.65,42
138560,572.02,165
138561,226.13,113
138562,218.77,215
138563,2351.61,60
138564,644.37,219
138565,370.63,199
138566,443.01,130
138567,494.03,132
138568,22.44,123
138569,51.83,202
138570,533.75,88
138571,236.65,51
138572,38.52,180
138573,186.56,28
138574,79.79,208
138575,1250.34,141
138576,123.4,52
138577,87.56,147
138578,501.98,147
138579,378.98,44
138580,438.93,154
138581,296.3,232
138582,324.78,149
138583,764.34,239
138584,134.18,86
138585,262.53,168
138586,1592.97,15
138587,115.35,72
138588,183.91,119
138589,116.33,9
138590,20.35,56
138591,167.24,102
138592,33.79,110
138593,94.02,58
138594,235.24,179
138595,20.47,199
138596,709.1,3
138597,803.81,109
138598,275.02,177
138599,2098.84,49
138600,578.15,136
138601,690.75,23
138602,116.78,175
138603,918.35,150
138604,1460.63,61
138605,144.8,249
138606,589.92,212
138607,697.07,131
138608,192.04,86
138609,332.19,49
138610,61.31,124
138611,105.03,48
138612,41.77,166
138613,420.68,230
138614,500.77,188
138615,1249.18,83
138616,400.64,183
138617,160.97,29
138618,40.66,81
138619,1091.21,140
138620,335.87,76
138621,678.41,206
138622,17.38,112
138623,344.85,106
138624,207.06,110
138625,25.4,18
138626,757.32,87
138627,369.64,108
138628,212.62,95
138629,829.43,205
138630,306.13,193
138631,11.75,54
138632,1455.21,83
138633,157.64,57
138634,897.67,61
138635,857.54,218
138636,98.59,216
138637,331.23,184
138638,30.51,68
138639,228.91,157
138640,666.48,226
138641,145.29,122
138642,72.29,120
138643,363.75,185
138644,395.0,208
138645,573.24,69
138646,721.77,209
138647,605.05,144
138648,943.5,217
138649,136.1,188
138650,431.71,159
138651,233.22,213
138652,1646.57,197
138653,300.16,78
138654,1615.87,30
138655,742.81,90
138656,643.75,24
138657,348.21,228
138658,302.93,227
138659,383.85,243
138660,183.81,21
138661,1184.37,133
138662,800.74,220
138663,818.22,82
138664,293.83,79
138665,46.87,190
138666,584.55,35
138667,244.53,209
138668,1031.77,65
138669,767.83,121
138670,88.52,119
138671,470.29,159
138672,599.18,168
138673,429.82,172
138674,370.82,78
138675,139.3,204
138676,144.53,5
138677,740.53,202
138678,19.43,102
138679,764.59,209
138680,384.12,177
138681,1386.18,106
138682,2971.26,93
138683,554.56,176
138684,275.73,149
138685,332.26,175
138686,124.21,246
138687,62.26,109
138688,442.28,130
138689,828.65,62
138690,161.75,15
138691,282.06,214
138692,414.59,204
138693,1202.43,218
138694,84.62,185
138695,145.17,69
138696,1263.76,221
138697,30.17,1
138698,543.72,224
138699,520.17,139
138700,251.65,34
138701,325.71,17
138702,975.23,219
138703,100.15,192
138704,141.7,187
138705,369.08,126
138706,273.6,207
138707,437.1,205
138708,1278.14,142
138709,1255.07,170
138710,140.69,118
138711,189.87,107
138712,98.41,44
138713,1324.09,117
138714,263.64,146
138715,308.65,225
138716,821.36,37
138717,369.72,54
138718,73.78,157
138719,297.99,159
138720,507.83,82
138721,645.07,52
138722,528.31,59
138723,73.45,186
138724,191.45,74
138725,671.31,224
138726,1070.92,145
138727,34.17,129
138728,31.57,69
138729,525.58,195
138730,407.09,221
138731,94.41,123
138732,407.36,173
138733,1844.29,102
138734,508.34,158
138735,308.14,233
138736,888.77,72
138737,129.65,114
138738,277.5,99
138739,385.14,131
138740,361.13,73
138741,1278.98,65
138742,183.13,97
138743,39.08,4
138744,1250.72,94
138745,132.35,95
138746,248.23,143
138747,388.46,102
138748,1872.37,70
138749,393.15,234
138750,306.87,35
138751,448.1,226
138752,1776.93,27
138753,861.72,234
138754,102.54,77
138755,822.94,169
138756,929.74,150
138757,596.71,168
138758,545.35,125
138759,300.69,93
138760,523.19,58
138761,678.89,37
138762,75.52,186
138763,158.75,171
138764,117.89,173
138765,930.09,140
138766,579.72,105
138767,309.63,197
138768,884.51,197
138769,640.77,59
138770,1234.34,50
138771,49.96,154
138772,365.82,90
138773,623.36,138
138774,126.28,177
138775,208.1,3
138776,281.48,121
138777,800.73,64
138778,350.19,71
138779,349.49,6
138780,291.84,183
138781,139.77,194
138782,1292.44,186
138783,201.22,55
138784,429.05,207
138785,90.54,96
138786,294.8,130
138787,1180.68,31
138788,2707.99,171
138789,234.51,65
138790,93.61,75
138791,198.77,82
138792,208.18,103
138793,527.13,183
138794,352.75,65
138795,741.5,25
138796,614.16,226
138797,154.71,195
138798,776.83,39
138799,950.17,169
138800,466.14,111
138801,1323.24,95
138802,773.81,119
138803,462.42,178
138804,1193.11,57
138805,468.59,190
138806,378.23,126
138807,230.23,98
138808,1082.21,147
138809,75.47,52
138810,330.75,48
138811,395.46,222
138812,414.56,28
138813,537.62,42
138814,362.4,163
138815,158.41,59
138816,982.26,164
138817,545.78,136
138818,986.63,129
138819,171.51,191
138820,516.75,163
138821,636.19,204
138822,251.77,222
138823,846.31,9
138824,11.26,211
138825,461.84,93
138826,485.4,134
138827,391.62,169
138828,507.19,24
138829,101.5,128
138830,587.24,124
138831,214.58,107
138832,310.79,111
138833,212.56,86
138834,331.17,60
138835,495.86,224
138836,921.14,4
138837,340.28,200
138838,205.21,125
138839,344.66,14
138840,593.67,77
138841,222.86,159
138842,277.46,39
138843,423.73,19
138844,184.08,25
138845,127.28,156
138846,85.64,192
138847,227.4,77
138848,34.78,236
138849,447.91,24
138850,106.74,40
138851,246.92,238
138852,166.82,188
138853,507.65,15
138854,959.71,85
138855,511.61,54
138856,400.99,88
138857,562.94,186
138858,25.22,79
138859,75.54,5
138860,59.87,39
138861,61.68,109
138862,160.88,191
138863,389.7,200
138864,70.9,76
138865,1377.58,78
138866,972.95,129
138867,1791.46,124
138868,31.71,148
138869,963.26,197
138870,824.14,92
138871,1171.93,220
138872,385.33,177
138873,785.32,90
138874,36.32,18
138875,49.46,23
138876,73.08,106
138877,1241.31,146
138878,41.56,188
138879,62.76,43
138880,1342.57,200
138881,66.8,182
138882,1029.17,179
138883,788.59,60
138884,30.56,116
138885,21.04,152
138886,392.2,86
138887,2944.69,50
138888,1065.28,84
138889,195.55,224
138890,254.13,37
138891,255.43,113
138892,672.47,185
138893,218.62,158
138894,89.97,176
138895,697.4,149
138896,316.26,143
138897,49.94,89
138898,790.45,199
138899,450.11,160
138900,346.05,215
138901,569.42,115
138902,361.97,47
138903,532.66,170
138904,1020.54,235
138905,485.33,91
138906,548.82,5
138907,485.77,213
138908,388.77,215
138909,104.35,114
138910,214.49,102
138911,600.63,21
138912,287.11,225
138913,270.55,201
138914,722.04,25
138915,12.79,38
138916,578.15,153
138917,345.91,173
138918,246.41,46
138919,218.16,83
138920,104.9,230
138921,213.42,193
138922,258.31,64
138923,297.64,192
138924,567.83,112
138925,312.18,34
138926,805.51,196
138927,520.46,179
138928,115.11,17
138929,172.29,240
138930,51.28,77
138931,1466.82,143
138932,1098.2,67
138933,54.3,57
138934,436.75,69
138935,1624.49,10
138936,697.47,146
138937,348.45,124
138938,147.94,8
138939,173.58,192
138940,676.35,16
138941,768.37,72
138942,386.12,199
138943,74.46,132
138944,1368.05,216
138945,941.4,148
138946,85.72,30
138947,39.2,160
138948,393.79,153
138949,177.14,210
138950,176.51,223
138951,55.63,49
138952,1542.93,112
138953,896.47,89
138954,70.43,130
138955,1056.16,98
138956,584.36,188
138957,206.85,239
138958,1034.94,195
138959,465.68,213
138960,954.15,31
138961,326.75,212
138962,357.23,48
138963,181.96,194
138964,255.26,124
138965,429.38,176
138966,1479.29,30
138967,468.29,232
138968,89.72,80
138969,13.51,109
138970,961.86,102
138971,236.53,92
138972,199.14,17
138973,816.55,231
138974,1463.53,147
138975,699.25,199
138976,105.49,82
138977,258.28,174
138978,722.31,38
138979,1197.18,218
138980,3295.66,60
138981,368.27,232
138982,874.46,56
138983,33.88,156
138984,178.31,111
138985,242.22,135
138986,1865.03,178
138987,11.7,167
138988,194.1,218
138989,1342.58,234
138990,193.13,43
138991,137.49,35
138992,664.83,8
138993,693.91,109
138994,329.5,117
138995,1477.95,183
138996,123.27,68
138997,1233.32,145
138998,714.29,21
138999,239.6,219
139000,832.3,231
139001,81.47,214
139002,80.2,151
139003,1339.18,238
139004,59.79,195
139005,12.04,31
139006,256.35,44
139007,64.82,72
139008,1004.02,78
139009,1289.99,155
139010,339.3,122
139011,287.1,49
139012,397.22,153
139013,138.22,65
139014,186.89,100
139015,63.22,120
139016,305.7,188
139017,482.98,216
139018,1341.23,42
139019,681.76,90
139020,651.98,107
139021,194.08,31
139022,1105.94,91
139023,1478.31,118
139024,1356.06,171
139025,29.79,156
139026,473.61,31
139027,525.33,75
139028,184.82,94
139029,2450.61,55
139030,182.08,13
139031,132.06,204
139032,340.97,94
139033,205.15,137
139034,1298.7,43
139035,299.98,176
139036,273.94,49
139037,501.57,39
139038,52.3,4
139039,716.8,13
139040,741.37,209
139041,331.25,44
139042,1568.36,129
139043,442.96,44
139044,604.11,53
139045,1300.79,144
139046,558.82,10
139047,292.66,194
139048,22.54,203
139049,661.53,131
139050,1684.29,72
139051,327.66,208
139052,217.58,47
139053,376.21,9
139054,661.78,238
139055,10.35,46
139056,1101.12,27
139057,1097.37,124
139058,399.68,51
139059,75.27,214
139060,567.07,63
139061,84.16,219
139062,364.18,187
139063,59.15,166
139064,454.66,178
139065,201.41,60
139066,898.9,198
139067,814.58,44
139068,3252.51,85
139069,158.87,162
139070,41.9,199
139071,302.6,52
139072,53.54,138
139073,108.31,47
139074,464.78,60
139075,458.4,16
139076,32.15,34
139077,302.51,28
139078,387.74,226
139079,166.0,135
139080,1038.03,201
139081,97.83,245
139082,156.45,57
139083,95.39,121
139084,71.96,26
139085,1065.9,82
139086,172.77,127
139087,651.01,202
139088,289.29,178
139089,515.13,168
139090,1326.77,157
139091,940.9,142
139092,45.74,142
139093,942.82,189
139094,310.58,38
139095,225.5,8
139096,567.96,74
139097,1509.95,157
139098,59.43,211
139099,740.67,167
139100,123.77,164
139101,249.13,180
139102,1045.03,246
139103,404.61,177
139104,44.92,188
139105,364.69,18
139106,789.47,31
139107,386.32,236
139108,101.29,60
139109,304.43,142
139110,1300.79,45
139111,546.77,168
139112,664.46,88
139113,780.74,111
139114,57.54,190
139115,445.58,221
139116,245.73,226
139117,84.92,69
139118,123.27,223
139119,769.71,71
139120,98.06,242
139121,197.29,115
139122,177.65,111
139123,34.93,214
139124,320.1,209
139125,736.07,127
139126,21.2,129
139127,69.7,160
139128,646.82,195
139129,460.19,128
139130,638.07,92
139131,140.75,235
139132,824.23,183
139133,336.84,234
139134,481.19,143
139135,58.34,61
139136,124.73,184
139137,752.19,39
139138,136.74,232
139139,58.55,22
139140,464.66,147
139141,406.97,189
139142,478.11,178
139143,491.57,220
139144,356.77,18
