transaction_id,customer_id,customer_type,product,transaction_date,amount,status,acquisition_cost
TX_00011813,CUST_003018,SMB,Cloud Pro,2026-07-22 14:12:40.432654,74.32,SUCCESS,32.0
TX_00011814,CUST_003018,SMB,Cloud Pro,2026-08-09 14:12:40.432670,62.92,SUCCESS,32.0
TX_00011815,CUST_003018,SMB,Enterprise Core,2026-07-17 14:12:40.432685,103.03,SUCCESS,32.0
TX_00011816,CUST_003019,Enterprise,Cloud Pro,2026-06-23 14:12:40.227522,245.76,SUCCESS,45.0
TX_00011817,CUST_003019,Enterprise,Cloud Pro,2026-07-16 14:12:40.432717,254.55,SUCCESS,45.0
TX_00011818,CUST_003019,Enterprise,Cloud Pro,2026-08-03 14:12:40.432732,236.68,SUCCESS,45.0
TX_00011819,CUST_003019,Enterprise,Analytics Suite,2026-07-17 14:12:40.432747,221.05,SUCCESS,45.0
TX_00011820,CUST_003020,Startup,Cloud Pro,2026-07-03 14:12:40.227522,56.34,SUCCESS,18.0
TX_00011821,CUST_003020,Startup,Enterprise Core,2026-07-04 14:12:40.227522,45.3,SUCCESS,18.0
TX_00011822,CUST_003020,Startup,Cloud Pro,2026-06-29 14:12:40.227522,51.8,SUCCESS,18.0
TX_00011823,CUST_003020,Startup,Analytics Suite,2026-08-01 14:12:40.432805,35.48,SUCCESS,18.0
TX_00011824,CUST_003021,SMB,Cloud Pro,2026-06-19 14:12:40.227522,87.83,SUCCESS,32.0
TX_00011825,CUST_003021,SMB,Analytics Suite,2026-06-25 14:12:40.227522,96.14,SUCCESS,32.0
TX_00011826,CUST_003021,SMB,Enterprise Core,2026-06-15 14:12:40.227522,59.75,SUCCESS,32.0
TX_00011827,CUST_003021,SMB,Cloud Pro,2026-08-05 14:12:40.432865,125.84,SUCCESS,32.0
TX_00011828,CUST_003021,SMB,Analytics Suite,2026-07-30 14:12:40.432880,90.34,SUCCESS,32.0
TX_00011829,CUST_003021,SMB,Enterprise Core,2026-08-10 14:12:40.432895,77.39,SUCCESS,32.0
TX_00011830,CUST_003022,SMB,Cloud Pro,2026-06-12 14:12:40.227522,101.95,SUCCESS,32.0
TX_00011831,CUST_003022,SMB,Enterprise Core,2026-08-09 14:12:40.432928,83.39,SUCCESS,32.0
TX_00011832,CUST_003022,SMB,Enterprise Core,2026-08-10 14:12:40.432945,99.99,SUCCESS,32.0
TX_00011833,CUST_003022,SMB,Cloud Pro,2026-07-29 14:12:40.432960,95.61,SUCCESS,32.0
TX_00011834,CUST_003023,Startup,Cloud Pro,2026-06-21 14:12:40.227522,56.2,SUCCESS,18.0
TX_00011835,CUST_003023,Startup,Analytics Suite,2026-07-04 14:12:40.227522,42.19,SUCCESS,18.0
TX_00011836,CUST_003023,Startup,Analytics Suite,2026-07-24 14:12:40.433008,54.24,SUCCESS,18.0
TX_00011837,CUST_003024,SMB,Analytics Suite,2026-07-06 14:12:40.227522,118.44,SUCCESS,32.0
TX_00011838,CUST_003024,SMB,Analytics Suite,2026-07-04 14:12:40.227522,79.28,SUCCESS,32.0
TX_00011839,CUST_003024,SMB,Analytics Suite,2026-07-05 14:12:40.227522,100.81,SUCCESS,32.0
TX_00011840,CUST_003024,SMB,Analytics Suite,2026-07-29 14:12:40.433065,88.92,SUCCESS,32.0
TX_00011841,CUST_003025,Enterprise,Cloud Pro,2026-07-04 14:12:40.227522,272.65,SUCCESS,45.0
TX_00011842,CUST_003025,Enterprise,Cloud Pro,2026-07-24 14:12:40.433096,210.73,SUCCESS,45.0
TX_00011843,CUST_003025,Enterprise,Cloud Pro,2026-08-05 14:12:40.433112,298.86,SUCCESS,45.0
TX_00011844,CUST_003025,Enterprise,Analytics Suite,2026-07-19 14:12:40.433127,220.12,SUCCESS,45.0
TX_00011845,CUST_003026,SMB,Enterprise Core,2026-06-19 14:12:40.227522,84.22,SUCCESS,32.0
TX_00011846,CUST_003026,SMB,Cloud Pro,2026-07-02 14:12:40.227522,84.38,SUCCESS,32.0
TX_00011847,CUST_003026,SMB,Cloud Pro,2026-06-13 14:12:40.227522,69.33,SUCCESS,32.0
TX_00011848,CUST_003026,SMB,Cloud Pro,2026-07-25 14:12:40.433209,118.51,SUCCESS,32.0
TX_00011849,CUST_003026,SMB,Analytics Suite,2026-07-25 14:12:40.433228,72.71,SUCCESS,32.0
TX_00011850,CUST_003027,Startup,Enterprise Core,2026-07-02 14:12:40.227522,53.63,SUCCESS,18.0
TX_00011851,CUST_003027,Startup,Analytics Suite,2026-07-21 14:12:40.433280,52.81,SUCCESS,18.0
TX_00011852,CUST_003027,Startup,Enterprise Core,2026-07-22 14:12:40.433304,33.32,SUCCESS,18.0
TX_00011853,CUST_003028,Startup,Enterprise Core,2026-07-04 14:12:40.227522,29.63,SUCCESS,18.0
TX_00011854,CUST_003028,Startup,Enterprise Core,2026-06-17 14:12:40.227522,24.8,SUCCESS,18.0
TX_00011855,CUST_003028,Startup,Enterprise Core,2026-07-30 14:12:40.433354,42.77,SUCCESS,18.0
TX_00011856,CUST_003028,Startup,Cloud Pro,2026-07-27 14:12:40.433369,40.68,SUCCESS,18.0
TX_00011857,CUST_003029,Startup,Cloud Pro,2026-06-26 14:12:40.227522,52.73,SUCCESS,18.0
TX_00011858,CUST_003029,Startup,Enterprise Core,2026-07-21 14:12:40.433402,26.38,SUCCESS,18.0
TX_00011859,CUST_003029,Startup,Analytics Suite,2026-08-07 14:12:40.433417,33.55,SUCCESS,18.0
TX_00011860,CUST_003029,Startup,Cloud Pro,2026-07-22 14:12:40.433432,39.09,SUCCESS,18.0
TX_00011861,CUST_003030,Startup,Analytics Suite,2026-07-07 14:12:40.227522,48.37,SUCCESS,18.0
TX_00011862,CUST_003030,Startup,Enterprise Core,2026-06-27 14:12:40.227522,49.9,SUCCESS,18.0
TX_00011863,CUST_003030,Startup,Analytics Suite,2026-07-02 14:12:40.227522,44.14,SUCCESS,18.0
TX_00011864,CUST_003030,Startup,Cloud Pro,2026-07-25 14:12:40.433491,57.56,SUCCESS,18.0
TX_00011865,CUST_003031,SMB,Analytics Suite,2026-06-25 14:12:40.227522,86.74,SUCCESS,32.0
TX_00011866,CUST_003031,SMB,Enterprise Core,2026-06-28 14:12:40.227522,86.92,SUCCESS,32.0
TX_00011867,CUST_003031,SMB,Analytics Suite,2026-06-26 14:12:40.227522,103.54,SUCCESS,32.0
TX_00011868,CUST_003031,SMB,Analytics Suite,2026-08-05 14:12:40.433553,108.41,SUCCESS,32.0
TX_00011869,CUST_003032,SMB,Analytics Suite,2026-06-15 14:12:40.227522,99.03,SUCCESS,32.0
TX_00011870,CUST_003032,SMB,Enterprise Core,2026-06-17 14:12:40.227522,82.32,SUCCESS,32.0
TX_00011871,CUST_003032,SMB,Analytics Suite,2026-06-19 14:12:40.227522,90.55,SUCCESS,32.0
TX_00011872,CUST_003032,SMB,Analytics Suite,2026-08-06 14:12:40.433612,78.76,SUCCESS,32.0
TX_00011873,CUST_003033,Startup,Enterprise Core,2026-06-23 14:12:40.227522,43.26,SUCCESS,18.0
TX_00011874,CUST_003033,Startup,Enterprise Core,2026-07-01 14:12:40.227522,49.86,SUCCESS,18.0
TX_00011875,CUST_003033,Startup,Cloud Pro,2026-07-31 14:12:40.433657,48.44,SUCCESS,18.0
TX_00011876,CUST_003034,SMB,Cloud Pro,2026-06-23 14:12:40.227522,82.38,SUCCESS,32.0
TX_00011877,CUST_003034,SMB,Cloud Pro,2026-06-27 14:12:40.227522,107.91,SUCCESS,32.0
TX_00011878,CUST_003034,SMB,Analytics Suite,2026-07-20 14:12:40.433702,74.37,SUCCESS,32.0
TX_00011879,CUST_003034,SMB,Enterprise Core,2026-07-29 14:12:40.433718,98.31,SUCCESS,32.0
TX_00011880,CUST_003034,SMB,Enterprise Core,2026-07-21 14:12:40.433734,60.49,SUCCESS,32.0
TX_00011881,CUST_003035,SMB,Cloud Pro,2026-06-16 14:12:40.227522,116.59,SUCCESS,32.0
TX_00011882,CUST_003035,SMB,Enterprise Core,2026-08-05 14:12:40.433766,95.7,SUCCESS,32.0
TX_00011883,CUST_003036,SMB,Enterprise Core,2026-06-22 14:12:40.227522,92.26,SUCCESS,32.0
TX_00011884,CUST_003036,SMB,Cloud Pro,2026-07-06 14:12:40.227522,88.58,SUCCESS,32.0
TX_00011885,CUST_003036,SMB,Analytics Suite,2026-07-29 14:12:40.433810,86.7,SUCCESS,32.0
TX_00011886,CUST_003036,SMB,Analytics Suite,2026-07-20 14:12:40.433826,94.58,SUCCESS,32.0
TX_00011887,CUST_003037,SMB,Analytics Suite,2026-07-02 14:12:40.227522,107.92,SUCCESS,32.0
TX_00011888,CUST_003037,SMB,Cloud Pro,2026-07-02 14:12:40.227522,79.77,SUCCESS,32.0
TX_00011889,CUST_003037,SMB,Cloud Pro,2026-07-16 14:12:40.433871,84.11,SUCCESS,32.0
TX_00011890,CUST_003037,SMB,Analytics Suite,2026-07-31 14:12:40.433886,76.38,SUCCESS,32.0
TX_00011891,CUST_003038,Startup,Analytics Suite,2026-06-14 14:12:40.227522,24.73,SUCCESS,18.0
TX_00011892,CUST_003038,Startup,Analytics Suite,2026-07-27 14:12:40.433920,56.9,SUCCESS,18.0
TX_00011893,CUST_003038,Startup,Cloud Pro,2026-07-27 14:12:40.433935,48.5,SUCCESS,18.0
TX_00011894,CUST_003038,Startup,Enterprise Core,2026-07-18 14:12:40.433952,43.2,SUCCESS,18.0
TX_00011895,CUST_003039,Enterprise,Cloud Pro,2026-06-21 14:12:40.227522,297.48,SUCCESS,45.0
TX_00011896,CUST_003039,Enterprise,Analytics Suite,2026-07-23 14:12:40.433988,263.06,SUCCESS,45.0
TX_00011897,CUST_003040,Startup,Analytics Suite,2026-06-13 14:12:40.227522,35.23,SUCCESS,18.0
TX_00011898,CUST_003040,Startup,Enterprise Core,2026-07-15 14:12:40.434022,35.71,SUCCESS,18.0
TX_00011899,CUST_003041,SMB,Analytics Suite,2026-07-02 14:12:40.227522,99.99,SUCCESS,32.0
TX_00011900,CUST_003041,SMB,Cloud Pro,2026-06-25 14:12:40.227522,84.22,SUCCESS,32.0
TX_00011901,CUST_003041,SMB,Analytics Suite,2026-07-27 14:12:40.434068,64.52,SUCCESS,32.0
TX_00011902,CUST_003041,SMB,Analytics Suite,2026-07-14 14:12:40.434084,58.5,SUCCESS,32.0
TX_00011903,CUST_003041,SMB,Enterprise Core,2026-07-20 14:12:40.434099,93.39,SUCCESS,32.0
TX_00011904,CUST_003042,Startup,Enterprise Core,2026-06-18 14:12:40.227522,40.87,SUCCESS,18.0
TX_00011905,CUST_003042,Startup,Enterprise Core,2026-06-28 14:12:40.227522,27.84,SUCCESS,18.0
TX_00011906,CUST_003042,Startup,Analytics Suite,2026-07-24 14:12:40.434146,50.2,SUCCESS,18.0
TX_00011907,CUST_003043,SMB,Cloud Pro,2026-06-25 14:12:40.227522,90.52,SUCCESS,32.0
TX_00011908,CUST_003043,SMB,Cloud Pro,2026-07-07 14:12:40.227522,114.2,SUCCESS,32.0
TX_00011909,CUST_003043,SMB,Analytics Suite,2026-07-24 14:12:40.434203,93.6,SUCCESS,32.0
TX_00011910,CUST_003043,SMB,Analytics Suite,2026-08-09 14:12:40.434220,95.7,SUCCESS,32.0
TX_00011911,CUST_003043,SMB,Analytics Suite,2026-07-15 14:12:40.434237,115.54,SUCCESS,32.0
TX_00011912,CUST_003044,SMB,Cloud Pro,2026-06-29 14:12:40.227522,77.54,SUCCESS,32.0
TX_00011913,CUST_003044,SMB,Analytics Suite,2026-07-30 14:12:40.434287,82.19,SUCCESS,32.0
TX_00011914,CUST_003044,SMB,Analytics Suite,2026-07-18 14:12:40.434306,91.84,SUCCESS,32.0
TX_00011915,CUST_003045,Startup,Cloud Pro,2026-06-26 14:12:40.227522,47.83,SUCCESS,18.0
TX_00011916,CUST_003045,Startup,Analytics Suite,2026-07-04 14:12:40.227522,48.94,SUCCESS,18.0
TX_00011917,CUST_003045,Startup,Cloud Pro,2026-06-12 14:12:40.227522,56.44,SUCCESS,18.0
TX_00011918,CUST_003045,Startup,Enterprise Core,2026-08-10 14:12:40.434365,44.21,SUCCESS,18.0
TX_00011919,CUST_003045,Startup,Analytics Suite,2026-08-08 14:12:40.434382,44.76,SUCCESS,18.0
TX_00011920,CUST_003046,Startup,Analytics Suite,2026-06-13 14:12:40.227522,42.4,SUCCESS,18.0
TX_00011921,CUST_003046,Startup,Enterprise Core,2026-07-16 14:12:40.434419,56.8,SUCCESS,18.0
TX_00011922,CUST_003046,Startup,Analytics Suite,2026-07-30 14:12:40.434437,18.34,SUCCESS,18.0
TX_00011923,CUST_003046,Startup,Enterprise Core,2026-08-01 14:12:40.434455,44.23,SUCCESS,18.0
TX_00011924,CUST_003047,SMB,Analytics Suite,2026-06-17 14:12:40.227522,105.2,SUCCESS,32.0
TX_00011925,CUST_003047,SMB,Cloud Pro,2026-08-01 14:12:40.434493,109.46,SUCCESS,32.0
TX_00011926,CUST_003048,SMB,Enterprise Core,2026-06-21 14:12:40.227522,105.94,SUCCESS,32.0
TX_00011927,CUST_003048,SMB,Analytics Suite,2026-06-20 14:12:40.227522,77.92,SUCCESS,32.0
TX_00011928,CUST_003048,SMB,Analytics Suite,2026-07-18 14:12:40.434599,91.48,SUCCESS,32.0
TX_00011929,CUST_003048,SMB,Cloud Pro,2026-07-27 14:12:40.434644,101.44,SUCCESS,32.0
TX_00011930,CUST_003049,SMB,Analytics Suite,2026-06-21 14:12:40.227522,87.26,SUCCESS,32.0
TX_00011931,CUST_003049,SMB,Cloud Pro,2026-07-05 14:12:40.227522,65.99,SUCCESS,32.0
TX_00011932,CUST_003049,SMB,Analytics Suite,2026-06-11 14:12:40.227522,110.87,SUCCESS,32.0
TX_00011933,CUST_003049,SMB,Enterprise Core,2026-08-09 14:12:40.434770,97.89,SUCCESS,32.0
TX_00011934,CUST_003049,SMB,Enterprise Core,2026-07-18 14:12:40.434812,88.27,SUCCESS,32.0
TX_00011935,CUST_003050,SMB,Analytics Suite,2026-07-08 14:12:40.227522,79.83,SUCCESS,32.0
TX_00011936,CUST_003050,SMB,Analytics Suite,2026-06-12 14:12:40.227522,64.8,SUCCESS,32.0
TX_00011937,CUST_003050,SMB,Cloud Pro,2026-06-12 14:12:40.227522,107.47,SUCCESS,32.0
TX_00011938,CUST_003050,SMB,Enterprise Core,2026-07-23 14:12:40.435382,80.61,SUCCESS,32.0
TX_00011939,CUST_003050,SMB,Analytics Suite,2026-07-15 14:12:40.435457,127.81,SUCCESS,32.0
TX_00011940,CUST_003051,SMB,Enterprise Core,2026-06-20 14:12:40.227522,110.64,SUCCESS,32.0
TX_00011941,CUST_003051,SMB,Cloud Pro,2026-08-02 14:12:40.435633,83.51,SUCCESS,32.0
TX_00011942,CUST_003051,SMB,Analytics Suite,2026-08-01 14:12:40.435663,81.34,SUCCESS,32.0
TX_00011943,CUST_003052,SMB,Enterprise Core,2026-06-16 14:12:40.227522,108.39,SUCCESS,32.0
TX_00011944,CUST_003052,SMB,Analytics Suite,2026-06-28 14:12:40.227522,83.93,SUCCESS,32.0
TX_00011945,CUST_003052,SMB,Enterprise Core,2026-07-22 14:12:40.435721,78.37,SUCCESS,32.0
TX_00011946,CUST_003053,SMB,Analytics Suite,2026-07-06 14:12:40.227522,93.47,SUCCESS,32.0
TX_00011947,CUST_003053,SMB,Analytics Suite,2026-07-05 14:12:40.227522,87.73,SUCCESS,32.0
TX_00011948,CUST_003053,SMB,Cloud Pro,2026-06-23 14:12:40.227522,101.13,SUCCESS,32.0
TX_00011949,CUST_003053,SMB,Cloud Pro,2026-07-20 14:12:40.435793,79.67,SUCCESS,32.0
TX_00011950,CUST_003053,SMB,Enterprise Core,2026-08-09 14:12:40.435809,75.02,SUCCESS,32.0
TX_00011951,CUST_003054,SMB,Enterprise Core,2026-07-06 14:12:40.227522,51.01,SUCCESS,32.0
TX_00011952,CUST_003054,SMB,Enterprise Core,2026-06-13 14:12:40.227522,70.5,SUCCESS,32.0
TX_00011953,CUST_003054,SMB,Analytics Suite,2026-07-29 14:12:40.435856,85.13,SUCCESS,32.0
TX_00011954,CUST_003055,Startup,Enterprise Core,2026-07-02 14:12:40.227522,39.95,SUCCESS,18.0
TX_00011955,CUST_003055,Startup,Analytics Suite,2026-06-15 14:12:40.227522,42.67,SUCCESS,18.0
TX_00011956,CUST_003055,Startup,Analytics Suite,2026-07-18 14:12:40.435903,26.05,SUCCESS,18.0
TX_00011957,CUST_003055,Startup,Cloud Pro,2026-07-28 14:12:40.435919,42.36,SUCCESS,18.0
TX_00011958,CUST_003055,Startup,Analytics Suite,2026-07-27 14:12:40.435935,45.74,SUCCESS,18.0
TX_00011959,CUST_003056,Startup,Analytics Suite,2026-07-02 14:12:40.227522,45.63,SUCCESS,18.0
TX_00011960,CUST_003056,Startup,Enterprise Core,2026-07-24 14:12:40.435970,53.03,SUCCESS,18.0
TX_00011961,CUST_003056,Startup,Cloud Pro,2026-07-20 14:12:40.435986,40.1,SUCCESS,18.0
TX_00011962,CUST_003057,Startup,Enterprise Core,2026-06-24 14:12:40.227522,52.08,SUCCESS,18.0
TX_00011963,CUST_003057,Startup,Analytics Suite,2026-06-18 14:12:40.227522,52.07,SUCCESS,18.0
TX_00011964,CUST_003057,Startup,Enterprise Core,2026-07-17 14:12:40.436034,34.57,SUCCESS,18.0
TX_00011965,CUST_003057,Startup,Cloud Pro,2026-08-08 14:12:40.436050,44.56,SUCCESS,18.0
TX_00011966,CUST_003057,Startup,Enterprise Core,2026-08-06 14:12:40.436066,55.56,SUCCESS,18.0
TX_00011967,CUST_003058,Enterprise,Analytics Suite,2026-06-27 14:12:40.227522,286.23,SUCCESS,45.0
TX_00011968,CUST_003058,Enterprise,Cloud Pro,2026-06-30 14:12:40.227522,260.62,SUCCESS,45.0
TX_00011969,CUST_003058,Enterprise,Cloud Pro,2026-06-23 14:12:40.227522,203.07,SUCCESS,45.0
TX_00011970,CUST_003058,Enterprise,Analytics Suite,2026-08-04 14:12:40.436126,292.7,SUCCESS,45.0
TX_00011971,CUST_003059,Enterprise,Analytics Suite,2026-06-16 14:12:40.227522,262.49,SUCCESS,45.0
TX_00011972,CUST_003059,Enterprise,Enterprise Core,2026-06-21 14:12:40.227522,268.52,SUCCESS,45.0
TX_00011973,CUST_003059,Enterprise,Cloud Pro,2026-07-07 14:12:40.227522,224.87,SUCCESS,45.0
TX_00011974,CUST_003059,Enterprise,Cloud Pro,2026-08-09 14:12:40.436236,194.71,SUCCESS,45.0
TX_00011975,CUST_003059,Enterprise,Cloud Pro,2026-07-25 14:12:40.436256,234.41,SUCCESS,45.0
TX_00011976,CUST_003059,Enterprise,Cloud Pro,2026-07-21 14:12:40.436279,265.96,SUCCESS,45.0
TX_00011977,CUST_003060,Startup,Cloud Pro,2026-06-16 14:12:40.227522,47.65,SUCCESS,18.0
TX_00011978,CUST_003060,Startup,Analytics Suite,2026-06-27 14:12:40.227522,56.12,SUCCESS,18.0
TX_00011979,CUST_003060,Startup,Analytics Suite,2026-07-07 14:12:40.227522,44.12,SUCCESS,18.0
TX_00011980,CUST_003060,Startup,Enterprise Core,2026-07-28 14:12:40.436415,35.09,SUCCESS,18.0
TX_00011981,CUST_003060,Startup,Enterprise Core,2026-07-22 14:12:40.436434,52.88,SUCCESS,18.0
TX_00011982,CUST_003060,Startup,Enterprise Core,2026-07-20 14:12:40.436450,55.47,SUCCESS,18.0
TX_00011983,CUST_003061,SMB,Enterprise Core,2026-07-05 14:12:40.227522,89.34,SUCCESS,32.0
TX_00011984,CUST_003061,SMB,Analytics Suite,2026-07-01 14:12:40.227522,96.2,SUCCESS,32.0
TX_00011985,CUST_003061,SMB,Cloud Pro,2026-07-21 14:12:40.436502,98.45,SUCCESS,32.0
TX_00011986,CUST_003061,SMB,Enterprise Core,2026-07-23 14:12:40.436518,98.79,SUCCESS,32.0
TX_00011987,CUST_003061,SMB,Cloud Pro,2026-07-15 14:12:40.436534,95.47,SUCCESS,32.0
TX_00011988,CUST_003062,Enterprise,Enterprise Core,2026-06-21 14:12:40.227522,250.51,SUCCESS,45.0
TX_00011989,CUST_003062,Enterprise,Analytics Suite,2026-07-07 14:12:40.227522,198.99,SUCCESS,45.0
TX_00011990,CUST_003062,Enterprise,Enterprise Core,2026-08-01 14:12:40.436583,281.58,SUCCESS,45.0
TX_00011991,CUST_003062,Enterprise,Enterprise Core,2026-07-19 14:12:40.436612,298.96,SUCCESS,45.0
TX_00011992,CUST_003062,Enterprise,Analytics Suite,2026-07-30 14:12:40.436628,288.58,SUCCESS,45.0
TX_00011993,CUST_003063,Startup,Enterprise Core,2026-07-05 14:12:40.227522,58.17,SUCCESS,18.0
TX_00011994,CUST_003063,Startup,Enterprise Core,2026-07-06 14:12:40.227522,43.93,SUCCESS,18.0
TX_00011995,CUST_003063,Startup,Enterprise Core,2026-07-30 14:12:40.436676,30.49,SUCCESS,18.0
TX_00011996,CUST_003063,Startup,Analytics Suite,2026-07-28 14:12:40.436693,31.83,SUCCESS,18.0
TX_00011997,CUST_003064,Startup,Analytics Suite,2026-06-22 14:12:40.227522,52.39,SUCCESS,18.0
TX_00011998,CUST_003064,Startup,Analytics Suite,2026-07-05 14:12:40.227522,65.17,SUCCESS,18.0
TX_00011999,CUST_003064,Startup,Cloud Pro,2026-06-28 14:12:40.227522,19.34,SUCCESS,18.0
TX_00012000,CUST_003064,Startup,Enterprise Core,2026-07-17 14:12:40.436755,50.57,SUCCESS,18.0
TX_00012001,CUST_003064,Startup,Enterprise Core,2026-07-16 14:12:40.436772,40.7,SUCCESS,18.0
TX_00012002,CUST_003065,Startup,Cloud Pro,2026-06-27 14:12:40.227522,50.24,SUCCESS,18.0
TX_00012003,CUST_003065,Startup,Enterprise Core,2026-07-15 14:12:40.436807,48.63,SUCCESS,18.0
TX_00012004,CUST_003065,Startup,Analytics Suite,2026-07-22 14:12:40.436824,51.34,SUCCESS,18.0
TX_00012005,CUST_003065,Startup,Analytics Suite,2026-07-18 14:12:40.436841,71.7,SUCCESS,18.0
TX_00012006,CUST_003066,SMB,Cloud Pro,2026-06-21 14:12:40.227522,77.13,SUCCESS,32.0
TX_00012007,CUST_003066,SMB,Cloud Pro,2026-06-30 14:12:40.227522,59.21,SUCCESS,32.0
TX_00012008,CUST_003066,SMB,Analytics Suite,2026-08-05 14:12:40.436893,94.92,SUCCESS,32.0
TX_00012009,CUST_003066,SMB,Cloud Pro,2026-07-24 14:12:40.436911,94.99,SUCCESS,32.0
TX_00012010,CUST_003066,SMB,Enterprise Core,2026-07-16 14:12:40.436928,111.69,SUCCESS,32.0
TX_00012011,CUST_003067,Enterprise,Analytics Suite,2026-06-18 14:12:40.227522,305.52,SUCCESS,45.0
TX_00012012,CUST_003067,Enterprise,Cloud Pro,2026-07-30 14:12:40.436963,234.02,SUCCESS,45.0
TX_00012013,CUST_003068,Startup,Cloud Pro,2026-06-20 14:12:40.227522,51.42,SUCCESS,18.0
TX_00012014,CUST_003068,Startup,Cloud Pro,2026-07-05 14:12:40.227522,44.19,SUCCESS,18.0
TX_00012015,CUST_003068,Startup,Cloud Pro,2026-08-06 14:12:40.437012,49.1,SUCCESS,18.0
TX_00012016,CUST_003068,Startup,Cloud Pro,2026-07-27 14:12:40.437030,41.06,SUCCESS,18.0
TX_00012017,CUST_003069,SMB,Enterprise Core,2026-07-06 14:12:40.227522,114.64,SUCCESS,32.0
TX_00012018,CUST_003069,SMB,Cloud Pro,2026-06-12 14:12:40.227522,111.63,SUCCESS,32.0
TX_00012019,CUST_003069,SMB,Enterprise Core,2026-08-10 14:12:40.437081,79.86,SUCCESS,32.0
TX_00012020,CUST_003070,Startup,Analytics Suite,2026-06-11 14:12:40.227522,34.29,SUCCESS,18.0
TX_00012021,CUST_003070,Startup,Cloud Pro,2026-07-05 14:12:40.227522,38.0,FAILED,18.0
TX_00012022,CUST_003070,Startup,Cloud Pro,2026-06-29 14:12:40.227522,42.03,SUCCESS,18.0
TX_00012023,CUST_003070,Startup,Analytics Suite,2026-07-29 14:12:40.437153,55.26,SUCCESS,18.0
TX_00012024,CUST_003071,Startup,Cloud Pro,2026-07-08 14:12:40.227522,58.49,SUCCESS,18.0
TX_00012025,CUST_003071,Startup,Analytics Suite,2026-06-17 14:12:40.227522,30.88,SUCCESS,18.0
TX_00012026,CUST_003071,Startup,Cloud Pro,2026-07-20 14:12:40.437231,42.17,SUCCESS,18.0
TX_00012027,CUST_003071,Startup,Enterprise Core,2026-07-23 14:12:40.437251,45.79,SUCCESS,18.0
TX_00012028,CUST_003071,Startup,Cloud Pro,2026-07-27 14:12:40.437270,52.27,SUCCESS,18.0
TX_00012029,CUST_003072,Startup,Cloud Pro,2026-06-18 14:12:40.227522,42.7,SUCCESS,18.0
TX_00012030,CUST_003072,Startup,Cloud Pro,2026-07-20 14:12:40.437306,52.02,SUCCESS,18.0
TX_00012031,CUST_003072,Startup,Analytics Suite,2026-07-25 14:12:40.437327,61.48,SUCCESS,18.0
TX_00012032,CUST_003072,Startup,Cloud Pro,2026-07-27 14:12:40.437366,51.76,SUCCESS,18.0
TX_00012033,CUST_003073,SMB,Cloud Pro,2026-06-17 14:12:40.227522,82.53,SUCCESS,32.0
TX_00012034,CUST_003073,SMB,Cloud Pro,2026-07-15 14:12:40.437414,116.04,SUCCESS,32.0
TX_00012035,CUST_003074,SMB,Analytics Suite,2026-06-17 14:12:40.227522,85.22,SUCCESS,32.0
TX_00012036,CUST_003074,SMB,Analytics Suite,2026-06-19 14:12:40.227522,103.84,SUCCESS,32.0
TX_00012037,CUST_003074,SMB,Enterprise Core,2026-08-03 14:12:40.437467,121.5,SUCCESS,32.0
TX_00012038,CUST_003074,SMB,Cloud Pro,2026-08-08 14:12:40.437487,103.9,SUCCESS,32.0
TX_00012039,CUST_003074,SMB,Enterprise Core,2026-07-18 14:12:40.437506,94.24,SUCCESS,32.0
TX_00012040,CUST_003075,Startup,Analytics Suite,2026-06-29 14:12:40.227522,46.22,SUCCESS,18.0
TX_00012041,CUST_003075,Startup,Analytics Suite,2026-07-29 14:12:40.437546,55.77,SUCCESS,18.0
TX_00012042,CUST_003075,Startup,Enterprise Core,2026-08-01 14:12:40.437566,34.04,SUCCESS,18.0
TX_00012043,CUST_003075,Startup,Cloud Pro,2026-08-06 14:12:40.437585,50.52,SUCCESS,18.0
TX_00012044,CUST_003076,Startup,Enterprise Core,2026-06-19 14:12:40.227522,49.37,SUCCESS,18.0
TX_00012045,CUST_003076,Startup,Analytics Suite,2026-07-06 14:12:40.227522,28.05,SUCCESS,18.0
TX_00012046,CUST_003076,Startup,Analytics Suite,2026-07-02 14:12:40.227522,39.72,SUCCESS,18.0
TX_00012047,CUST_003076,Startup,Cloud Pro,2026-07-31 14:12:40.437651,44.14,SUCCESS,18.0
TX_00012048,CUST_003076,Startup,Analytics Suite,2026-07-30 14:12:40.437670,38.28,SUCCESS,18.0
TX_00012049,CUST_003077,Startup,Cloud Pro,2026-07-05 14:12:40.227522,36.25,SUCCESS,18.0
TX_00012050,CUST_003077,Startup,Cloud Pro,2026-07-27 14:12:40.437707,59.53,SUCCESS,18.0
TX_00012051,CUST_003077,Startup,Analytics Suite,2026-07-26 14:12:40.437726,40.39,SUCCESS,18.0
TX_00012052,CUST_003077,Startup,Analytics Suite,2026-07-26 14:12:40.437745,38.18,SUCCESS,18.0
TX_00012053,CUST_003078,SMB,Cloud Pro,2026-06-26 14:12:40.227522,106.65,SUCCESS,32.0
TX_00012054,CUST_003078,SMB,Enterprise Core,2026-07-21 14:12:40.437786,119.18,SUCCESS,32.0
TX_00012055,CUST_003079,SMB,Analytics Suite,2026-07-02 14:12:40.227522,106.76,SUCCESS,32.0
TX_00012056,CUST_003079,SMB,Enterprise Core,2026-08-08 14:12:40.437833,99.0,SUCCESS,32.0
